DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260327,agall,-1,期货公司会员/境外特殊经纪参与者,2610381,203366,期货公司会员/境外特殊经纪参与者,404924,3750,期货公司会员/境外特殊经纪参与者,324059,2439,白银
20260327,agall,0,非期货公司会员/境外特殊非经纪参与者,4121,-1188,非期货公司会员/境外特殊非经纪参与者,47759,-171,非期货公司会员/境外特殊非经纪参与者,128624,1140,白银
20260327,ag2604,1,中信期货,15575,-4140,中信期货,3323,-366,银河期货,4349,-627,白银
20260327,ag2604,2,国泰君安,11915,-3042,国泰君安,2055,-135,中信期货,3356,-399,白银
20260327,ag2604,3,海通期货,5017,-729,新湖期货,1661,-7,金瑞期货,2714,-410,白银
20260327,ag2604,4,华泰期货,4200,-413,银河期货,1508,-170,国泰君安,1367,88,白银
20260327,ag2604,5,中泰期货,3786,-2166,国投期货,1393,-246,五矿期货,1153,-19,白银
20260327,ag2604,6,广发期货,3278,-27,申万期货,1294,-39,宏源期货,1085,-23,白银
20260327,ag2604,7,东证期货,2946,-1993,宏源期货,1182,-31,东证期货,724,-127,白银
20260327,ag2604,8,南华期货,2082,-388,永安期货,1134,-11,国投期货,710,-26,白银
20260327,ag2604,9,银河期货,1863,-724,广发期货,904,-13,华鑫期货,633,-165,白银
20260327,ag2604,10,平安期货,1599,54,中信建投,785,-49,华泰期货,597,339,白银
20260327,ag2604,11,方正中期,1385,-462,华泰期货,777,279,创元期货,454,-481,白银
20260327,ag2604,12,华创期货,1256,801,恒力期货,726,-19,方正中期,400,30,白银
20260327,ag2604,13,东海期货,1239,483,一德期货,719,-10,铜冠金源,399,-4,白银
20260327,ag2604,14,五矿期货,1230,-146,东证期货,602,-483,云晨期货,372,0,白银
20260327,ag2604,15,中信建投,1083,-732,东方财富,588,-100,广发期货,345,-51,白银
20260327,ag2604,16,东方财富,873,-1339,光大期货,550,-52,中泰期货,285,9,白银
20260327,ag2604,17,华闻期货,872,-704,国元期货,488,-71,西部期货,256,-5,白银
20260327,ag2604,18,光大期货,810,77,方正中期,454,-225,金元期货,247,1,白银
20260327,ag2604,19,宁证期货,775,199,平安期货,412,-76,华源期货,224,0,白银
20260327,ag2604,20,海证期货,738,-229,中泰期货,359,-137,中信建投,208,-28,白银
20260327,ag2604,999,,62522,-15620,,20914,-1961,,19878,-1898,白银
20260327,ag2605,1,国泰君安,20274,4446,中信期货,3436,-80,中信期货,5836,-121,白银
20260327,ag2605,2,中信期货,13189,-1627,银河期货,1493,126,银河期货,1266,-42,白银
20260327,ag2605,3,海通期货,5891,-233,国泰君安,1454,53,国泰君安,1236,597,白银
20260327,ag2605,4,华泰期货,5887,-466,国元期货,961,-29,中泰期货,889,-4,白银
20260327,ag2605,5,广发期货,5853,1953,中信建投,698,3,金瑞期货,782,95,白银
20260327,ag2605,6,中泰期货,5427,72,国投期货,663,38,永安期货,630,13,白银
20260327,ag2605,7,浙商期货,3823,524,东证期货,604,4,东证期货,491,-4,白银
20260327,ag2605,8,东证期货,3576,415,广发期货,489,2,齐盛期货,489,27,白银
20260327,ag2605,9,华闻期货,2674,597,平安期货,430,-21,一德期货,466,-1,白银
20260327,ag2605,10,国信期货,2673,341,海通期货,402,95,平安期货,428,0,白银
20260327,ag2605,11,南华期货,1945,322,方正中期,345,-3,新湖期货,362,4,白银
20260327,ag2605,12,中信建投,1931,457,浙商期货,331,-7,广发期货,237,33,白银
20260327,ag2605,13,五矿期货,1709,27,光大期货,327,-1,华泰期货,236,63,白银
20260327,ag2605,14,银河期货,1694,-476,海证期货,316,-20,东海期货,209,-29,白银
20260327,ag2605,15,格林大华,1609,1380,福能期货,302,2,紫金天风,208,1,白银
20260327,ag2605,16,金瑞期货,1554,-545,招商期货,282,-27,申万期货,184,-73,白银
20260327,ag2605,17,东方财富,1329,-7,华泰期货,243,-12,建信期货,165,45,白银
20260327,ag2605,18,平安期货,1235,167,中泰期货,197,-1,国信期货,135,21,白银
