DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260305,agall,-1,期货公司会员/境外特殊经纪参与者,2370967,-482466,期货公司会员/境外特殊经纪参与者,471506,-2923,期货公司会员/境外特殊经纪参与者,395277,162,白银
20260305,agall,0,非期货公司会员/境外特殊非经纪参与者,10405,-2208,非期货公司会员/境外特殊非经纪参与者,32678,2709,非期货公司会员/境外特殊非经纪参与者,108907,-376,白银
20260305,ag2603,1,中信期货  ,900,512,华安期货  ,830,64,国投期货  ,396,0,白银
20260305,ag2603,2,国泰君安  ,890,576,中信期货  ,712,-122,银河期货  ,380,46,白银
20260305,ag2603,3,银河期货  ,620,426,东证期货  ,354,-96,方正中期  ,334,-24,白银
20260305,ag2603,4,渤海期货  ,510,370,国泰君安  ,318,-490,金瑞期货  ,224,0,白银
20260305,ag2603,5,建信期货  ,494,490,中信建投  ,160,-2,格林大华  ,220,0,白银
20260305,ag2603,6,一德期货  ,300,282,上海中期  ,146,-4,东证期货  ,214,-12,白银
20260305,ag2603,7,东证期货  ,276,-44,广发期货  ,146,-8,建信期货  ,200,-492,白银
20260305,ag2603,8,华鑫期货  ,180,120,光大期货  ,128,2,中信期货  ,170,-778,白银
20260305,ag2603,9,光大期货  ,140,-4,国元期货  ,120,-10,华安期货  ,140,0,白银
20260305,ag2603,10,中粮期货  ,140,140,新湖期货  ,102,0,瑞达期货  ,98,-44,白银
20260305,ag2603,11,中信建投  ,130,126,银河期货  ,72,-354,中粮期货  ,72,72,白银
20260305,ag2603,12,中银期货  ,110,46,铜冠金源  ,62,0,中银期货  ,56,-6,白银
20260305,ag2603,13,金瑞期货  ,100,-50,创元期货  ,48,0,五矿期货  ,52,0,白银
20260305,ag2603,14,国富期货  ,92,44,华鑫期货  ,44,-176,创元期货  ,44,36,白银
20260305,ag2603,15,国贸期货  ,76,12,南华期货  ,40,0,光大期货  ,42,26,白银
20260305,ag2603,16,中辉期货  ,74,46,方正中期  ,38,0,物产中大  ,36,0,白银
20260305,ag2603,17,创元期货  ,72,64,五矿期货  ,30,12,国泰君安  ,14,-392,白银
20260305,ag2603,18,华安期货  ,68,54,招商期货  ,30,-2,申万期货  ,12,8,白银
20260305,ag2603,19,申万期货  ,62,0,紫金天风  ,30,0,国富期货  ,12,0,白银
20260305,ag2603,20,国联期货  ,44,24,平安期货  ,28,2,渤海期货  ,10,10,白银
20260305,ag2603,999,,5278,3234,,3438,-1184,,2726,-1550,白银
20260305,ag2604,1,国泰君安  ,114614,-31133,中信期货  ,12248,-2008,中信期货  ,17738,-1352,白银
20260305,ag2604,2,中信期货  ,85034,-14360,国泰君安  ,11435,73,国泰君安  ,10947,617,白银
20260305,ag2604,3,东证期货  ,35746,-11476,东证期货  ,6675,149,东证期货  ,7817,-371,白银
20260305,ag2604,4,华泰期货  ,34642,-3241,华泰期货  ,5956,-462,金瑞期货  ,7299,-843,白银
20260305,ag2604,5,银河期货  ,34381,-16428,银河期货  ,5198,-86,华泰期货  ,7105,361,白银
20260305,ag2604,6,海通期货  ,28145,-5993,国投期货  ,4953,-22,银河期货  ,5830,-1339,白银
20260305,ag2604,7,广发期货  ,25177,-15587,中信建投  ,4804,-5,云晨期货  ,3893,-101,白银
20260305,ag2604,8,中泰期货  ,22386,-8739,海通期货  ,3944,-504,光大期货  ,3601,-154,白银
20260305,ag2604,9,国信期货  ,21832,-4550,广发期货  ,3850,-115,齐盛期货  ,3369,60,白银
20260305,ag2604,10,方正中期  ,20501,207,方正中期  ,3654,416,五矿期货  ,3244,4,白银
20260305,ag2604,11,中信建投  ,19063,-5826,平安期货  ,3479,-230,平安期货  ,3108,298,白银
20260305,ag2604,12,平安期货  ,17974,-2806,光大期货  ,3453,-101,广发期货  ,2718,0,白银
20260305,ag2604,13,华闻期货  ,16474,-552,民生期货  ,2981,-7,海通期货  ,2655,-385,白银
20260305,ag2604,14,东方财富  ,16467,-9130,东方财富  ,2594,-46,中粮期货  ,2435,-376,白银
20260305,ag2604,15,光大期货  ,15069,-2430,东吴期货  ,2397,-388,方正中期  ,2121,304,白银
20260305,ag2604,16,国元期货  ,12409,1030,申万期货  ,2309,23,中信建投  ,2021,-92,白银
20260305,ag2604,17,徽商期货  ,10934,-4713,中泰期货  ,2207,-334,中泰期货  ,2019,-466,白银
20260305,ag2604,18,浙商期货  ,9677,-1523,国信期货  ,2198,-179,国信期货  ,1800,-153,白银
20260305,ag2604,19,瑞达期货  ,9557,-504,齐盛期货  ,2156,-15,南华期货  ,1510,74,白银
20260305,ag2604,20,民生期货  ,9217,-2462,国元期货  ,1858,134,国投期货  ,1412,301,白银
20260305,ag2604,999,,559299,-140216,,88349,-3707,,92642,-3613,白银
20260305,ag2605,1,国泰君安  ,24784,-7511,中信期货  ,2445,49,中信期货  ,9574,573,白银
20260305,ag2605,2,中信期货  ,16846,-8526,国泰君安  ,1878,-10,东证期货  ,4725,277,白银
20260305,ag2605,3,广发期货  ,11744,-910,国元期货  ,1724,11,五矿期货  ,1452,-108,白银
20260305,ag2605,4,中泰期货  ,10938,-2277,金瑞期货  ,1219,155,国泰君安  ,444,30,白银
20260305,ag2605,5,国信期货  ,10017,-1484,东证期货  ,1197,-108,银河期货  ,378,282,白银
20260305,ag2605,6,华泰期货  ,9743,-3339,建信期货  ,1175,68,永安期货  ,338,5,白银
20260305,ag2605,7,银河期货  ,9608,-4060,银河期货  ,913,34,东海期货  ,315,-35,白银
20260305,ag2605,8,浙商期货  ,7986,1271,华泰期货  ,876,27,瑞达期货  ,305,6,白银
20260305,ag2605,9,海通期货  ,6814,-1331,申万期货  ,832,-48,东亚期货  ,230,-7,白银
20260305,ag2605,10,东证期货  ,5027,-1018,平安期货  ,807,-3,紫金天风  ,222,192,白银
20260305,ag2605,11,华闻期货  ,4746,-630,国投期货  ,799,0,海通期货  ,196,114,白银
20260305,ag2605,12,瑞达期货  ,3987,-314,广发期货  ,737,30,广发期货  ,154,-16,白银
20260305,ag2605,13,中信建投  ,3291,-1195,中信建投  ,687,-44,华泰期货  ,154,-26,白银
