DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260225,agall,-1,期货公司会员/境外特殊经纪参与者,1953541,934206,期货公司会员/境外特殊经纪参与者,499780,22303,期货公司会员/境外特殊经纪参与者,422652,31402,白银
20260225,agall,0,非期货公司会员/境外特殊非经纪参与者,8477,776,非期货公司会员/境外特殊非经纪参与者,23277,-1758,非期货公司会员/境外特殊非经纪参与者,100405,-10857,白银
20260225,ag2604,1,国泰君安  ,92114,46366,中信期货  ,15873,1482,中信期货  ,26354,3713,白银
20260225,ag2604,2,中信期货  ,81142,38885,国泰君安  ,15792,2512,国泰君安  ,13903,1166,白银
20260225,ag2604,3,银河期货  ,34076,17847,东证期货  ,8942,306,东证期货  ,10249,-209,白银
20260225,ag2604,4,东证期货  ,33884,9929,华泰期货  ,7795,1533,金瑞期货  ,9449,352,白银
20260225,ag2604,5,广发期货  ,26521,10533,银河期货  ,6677,-736,银河期货  ,8888,-1026,白银
20260225,ag2604,6,华泰期货  ,24684,10128,中信建投  ,5340,278,华泰期货  ,5574,43,白银
20260225,ag2604,7,海通期货  ,23431,6252,国投期货  ,5094,-822,云晨期货  ,4323,-459,白银
20260225,ag2604,8,中信建投  ,21340,14477,永安期货  ,4819,628,光大期货  ,4179,178,白银
20260225,ag2604,9,东方财富  ,19161,12747,广发期货  ,4644,753,五矿期货  ,3717,79,白银
20260225,ag2604,10,中泰期货  ,18903,7086,海通期货  ,4591,-402,中粮期货  ,3662,636,白银
20260225,ag2604,11,国信期货  ,17486,9763,光大期货  ,4114,131,中泰期货  ,3579,470,白银
20260225,ag2604,12,平安期货  ,17101,8871,方正中期  ,3406,314,广发期货  ,3574,656,白银
20260225,ag2604,13,方正中期  ,16719,9870,民生期货  ,3192,63,平安期货  ,3293,420,白银
20260225,ag2604,14,华闻期货  ,13281,6044,东吴期货  ,3059,-669,华鑫期货  ,3019,183,白银
20260225,ag2604,15,光大期货  ,13177,6076,平安期货  ,3050,-1011,海通期货  ,2640,245,白银
