DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260428,agall,-1,期货公司会员/境外特殊经纪参与者,1903143,60188,期货公司会员/境外特殊经纪参与者,450304,-563,期货公司会员/境外特殊经纪参与者,338187,992,白银
20260428,agall,0,非期货公司会员/境外特殊非经纪参与者,16781,9988,非期货公司会员/境外特殊非经纪参与者,23831,-4125,非期货公司会员/境外特殊非经纪参与者,135948,-5680,白银
20260428,ag2605,1,中信期货,2269,-1057,国元期货,896,1,齐盛期货,1004,-32,白银
20260428,ag2605,2,国泰君安,1732,-2578,恒力期货,796,51,银河期货,622,-36,白银
20260428,ag2605,3,东证期货,1004,-2905,国泰君安,562,-26,国投期货,572,-273,白银
20260428,ag2605,4,海通期货,856,-1177,中信期货,433,-69,广发期货,440,-14,白银
20260428,ag2605,5,广发期货,803,-1108,中信建投,390,22,华泰期货,424,-18,白银
20260428,ag2605,6,中泰期货,755,-816,广发期货,319,11,五矿期货,258,-168,白银
20260428,ag2605,7,华泰期货,736,-2212,新湖期货,284,-3,紫金天风,250,1,白银
20260428,ag2605,8,金瑞期货,648,-272,东证期货,164,-93,方正中期,241,-7,白银
20260428,ag2605,9,招商期货,589,511,浙商期货,161,6,光大期货,206,3,白银
20260428,ag2605,10,浙商期货,332,-369,平安期货,159,-14,东证期货,165,-9,白银
20260428,ag2605,11,国联期货,331,177,华泰期货,153,-20,新湖期货,152,-4,白银
20260428,ag2605,12,五矿期货,302,-42,创元期货,141,-27,永安期货,123,-17,白银
20260428,ag2605,13,国投期货,298,-906,中泰期货,141,-35,中信期货,123,-222,白银
20260428,ag2605,14,永安期货,266,-570,银河期货,104,-39,瑞达期货,117,-38,白银
20260428,ag2605,15,东海期货,239,70,紫金天风,101,-32,金瑞期货,112,-471,白银
20260428,ag2605,16,银河期货,231,-1358,方正中期,100,-12,国泰君安,82,-148,白银
20260428,ag2605,17,南华期货,227,-776,海通期货,89,-87,中泰期货,68,16,白银
20260428,ag2605,18,中信建投,192,-1408,光大期货,77,-68,南华期货,48,-95,白银
20260428,ag2605,19,宏源期货,190,0,东华期货,70,0,中信建投,30,-42,白银
20260428,ag2605,20,平安期货,181,-122,宝城期货,65,1,广州期货,30,-16,白银
20260428,ag2605,999,,12181,-16918,,5205,-433,,5067,-1590,白银
20260428,ag2606,1,国泰君安,139774,2657,国泰君安,15067,-3618,中信期货,21466,-2943,白银
20260428,ag2606,2,中信期货,118169,9195,中信期货,14162,-2380,国泰君安,13600,914,白银
20260428,ag2606,3,广发期货,51072,1446,银河期货,8191,306,东证期货,12341,345,白银
20260428,ag2606,4,东证期货,48252,-609,国投期货,7888,55,金瑞期货,7269,-369,白银
20260428,ag2606,5,华泰期货,45979,-3632,东证期货,7295,-5007,华鑫期货,6274,79,白银
20260428,ag2606,6,银河期货,33996,-7588,永安期货,6960,-613,中粮期货,6190,-319,白银
20260428,ag2606,7,中泰期货,33151,-6210,平安期货,6742,1069,永安期货,5183,451,白银
20260428,ag2606,8,海通期货,32574,1654,方正中期,6674,945,宏源期货,4966,-625,白银
20260428,ag2606,9,国信期货,31526,3882,光大期货,5505,613,华泰期货,4715,-255,白银
20260428,ag2606,10,中信建投,30232,-95,中信建投,5418,1,云晨期货,4487,-533,白银
20260428,ag2606,11,方正中期,25458,-1807,华泰期货,5291,-172,银河期货,4297,-938,白银
20260428,ag2606,12,徽商期货,20555,-2030,广发期货,4891,598,五矿期货,4167,205,白银
20260428,ag2606,13,东方财富,20015,-2275,招商期货,4362,-124,方正中期,3604,-335,白银
20260428,ag2606,14,平安期货,17665,432,申万期货,4114,7,国投期货,3576,209,白银
20260428,ag2606,15,华闻期货,17075,1986,浙商期货,3818,78,广发期货,3487,10,白银
20260428,ag2606,16,国元期货,15012,-1076,中泰期货,3672,581,齐盛期货,3402,-213,白银
20260428,ag2606,17,宏源期货,14341,-224,东方财富,3424,304,瑞达期货,3343,931,白银
20260428,ag2606,18,宝城期货,13997,519,南华期货,3367,106,平安期货,3115,-546,白银
20260428,ag2606,19,光大期货,13459,-1186,国信期货,3052,447,南华期货,2973,-162,白银
20260428,ag2606,20,五矿期货,12332,-1368,民生期货,2610,365,中信建投,2787,-559,白银
20260428,ag2606,999,,734634,-6329,,122503,-6439,,121242,-4653,白银
20260428,ag2608,1,国泰君安,72167,3783,永安期货,9854,315,东证期货,11925,-5,白银
20260428,ag2608,2,中信期货,57521,6047,国泰君安,8029,742,中银期货,8944,165,白银
20260428,ag2608,3,广发期货,30365,4695,银河期货,7716,118,中信期货,7833,325,白银
20260428,ag2608,4,华泰期货,23115,-995,中信期货,7585,-1840,国泰君安,5029,-51,白银
20260428,ag2608,5,东证期货,22771,-345,东证期货,7470,1844,永安期货,4732,651,白银
20260428,ag2608,6,海通期货,21807,1006,国投期货,7347,265,金瑞期货,4251,-470,白银
20260428,ag2608,7,国信期货,20389,4100,华泰期货,6868,1027,银河期货,4100,457,白银
20260428,ag2608,8,银河期货,20037,790,国元期货,6752,12,浙商期货,3703,196,白银
20260428,ag2608,9,中泰期货,19720,-1285,金瑞期货,5647,10,云晨期货,2771,146,白银
20260428,ag2608,10,徽商期货,12243,-442,浙商期货,4262,122,中粮期货,1991,-121,白银
20260428,ag2608,11,中信建投,10507,315,广发期货,3243,290,南华期货,1885,-6,白银
20260428,ag2608,12,华闻期货,9959,2283,光大期货,2881,-144,华泰期货,1815,204,白银
20260428,ag2608,13,五矿期货,9306,172,方正中期,2124,228,光大期货,1784,826,白银
20260428,ag2608,14,东方财富,7964,22,大越期货,2049,2,广发期货,1771,153,白银
20260428,ag2608,15,浙商期货,7266,3398,宝城期货,1882,546,方正中期,1314,-8,白银
20260428,ag2608,16,民生期货,7051,-1,民生期货,1765,94,东亚期货,1280,804,白银
20260428,ag2608,17,国元期货,6816,-1565,东亚期货,1678,-203,国投期货,1205,9,白银
20260428,ag2608,18,东吴期货,6311,-638,乾坤期货,1571,852,东吴期货,1132,96,白银
20260428,ag2608,19,光大期货,6210,1645,中信建投,1446,8,中财期货,1131,-4,白银
20260428,ag2608,20,方正中期,6120,-1046,海通期货,1353,12,格林大华,1124,611,白银
20260428,ag2608,999,,377645,21939,,91522,4300,,69720,3978,白银
20260428,ag2610,1,中信期货,26181,13815,国投期货,5575,-5,东证期货,8373,297,白银
20260428,ag2610,2,国泰君安,19790,9553,金瑞期货,4378,990,中信期货,2584,712,白银
20260428,ag2610,3,海通期货,6376,2727,广发期货,4144,-16,金瑞期货,2496,-4,白银
20260428,ag2610,4,东证期货,4950,-173,中信期货,3927,-1673,申万期货,1323,-6,白银
20260428,ag2610,5,中泰期货,4815,1413,一德期货,2976,1,国泰君安,1176,-115,白银
