DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260521,agall,-1,期货公司会员/境外特殊经纪参与者,2794567,-83724,期货公司会员/境外特殊经纪参与者,473841,400,期货公司会员/境外特殊经纪参与者,329351,-1049,白银
20260521,agall,0,非期货公司会员/境外特殊非经纪参与者,3299,-782,非期货公司会员/境外特殊非经纪参与者,16893,111,非期货公司会员/境外特殊非经纪参与者,161383,1560,白银
20260521,ag2606,1,国泰君安,93096,-28391,银河期货,7681,66,中信期货,11693,-761,白银
20260521,ag2606,2,中信期货,72868,-24092,国泰君安,6783,-671,东证期货,4888,-678,白银
20260521,ag2606,3,广发期货,30868,4122,中信期货,5971,-699,中粮期货,4234,168,白银
20260521,ag2606,4,华泰期货,26221,-7161,平安期货,3768,-534,金瑞期货,3974,-1083,白银
20260521,ag2606,5,海通期货,25683,5659,国投期货,3397,-647,国泰君安,3431,-624,白银
20260521,ag2606,6,中泰期货,24418,649,申万期货,3166,-56,国投期货,2482,-34,白银
20260521,ag2606,7,东证期货,23425,-2401,方正中期,2987,-275,银河期货,2424,-179,白银
20260521,ag2606,8,国信期货,22351,-5960,中信建投,2901,-84,乾坤期货,2027,0,白银
20260521,ag2606,9,银河期货,19849,-8937,东证期货,2789,-262,广发期货,2014,40,白银
20260521,ag2606,10,方正中期,12069,-2199,华泰期货,2546,-257,云晨期货,1912,-708,白银
20260521,ag2606,11,中信建投,11455,-2912,永安期货,2545,-601,方正中期,1879,83,白银
20260521,ag2606,12,东方财富,10743,-1949,乾坤期货,2027,0,宏源期货,1861,452,白银
20260521,ag2606,13,五矿期货,7791,-251,广发期货,1876,-132,五矿期货,1807,-40,白银
20260521,ag2606,14,民生期货,7243,631,东方财富,1826,-100,齐盛期货,1783,-343,白银
20260521,ag2606,15,平安期货,6881,-3099,齐盛期货,1793,-205,迈科期货,1723,-133,白银
20260521,ag2606,16,徽商期货,6089,-3072,光大期货,1677,0,南华期货,1308,-171,白银
20260521,ag2606,17,国投期货,6047,-44,国信期货,1572,-424,永安期货,1262,-688,白银
20260521,ag2606,18,南华期货,5947,-853,招商期货,1522,-435,光大期货,1228,-216,白银
20260521,ag2606,19,宏源期货,5182,-1018,一德期货,1322,6,华泰期货,888,-115,白银
20260521,ag2606,20,浙商期货,5010,-2139,宏源期货,1142,-768,中泰期货,812,-452,白银
20260521,ag2606,999,,423236,-83417,,59291,-6078,,53630,-5482,白银
20260521,ag2608,1,国泰君安,275609,-8790,国泰君安,16305,-485,中信期货,16462,38,白银
20260521,ag2608,2,中信期货,189653,-12306,中信期货,15326,-135,东证期货,15831,226,白银
20260521,ag2608,3,东证期货,110964,14369,永安期货,13442,796,国泰君安,10082,-22,白银
20260521,ag2608,4,广发期货,92647,14064,东证期货,12369,632,华泰期货,6993,-39,白银
20260521,ag2608,5,银河期货,70341,-2295,银河期货,11119,548,金瑞期货,6904,296,白银
20260521,ag2608,6,华泰期货,60498,1233,国投期货,10185,546,中银期货,6877,-44,白银
20260521,ag2608,7,中泰期货,56515,9789,华泰期货,8820,253,银河期货,6260,77,白银
