DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260511,agall,-1,期货公司会员/境外特殊经纪参与者,2213980,-14354,期货公司会员/境外特殊经纪参与者,475241,4890,期货公司会员/境外特殊经纪参与者,347855,1542,白银
20260511,agall,0,非期货公司会员/境外特殊非经纪参与者,14158,3148,非期货公司会员/境外特殊非经纪参与者,19493,-3369,非期货公司会员/境外特殊非经纪参与者,146879,-21,白银
20260511,ag2605,1,国投期货,484,484,恒力期货,900,0,华泰期货,404,0,白银
20260511,ag2605,2,徽商期货,308,-106,国元期货,860,0,广发期货,396,0,白银
20260511,ag2605,3,东证期货,102,-50,国泰君安,490,-64,齐盛期货,362,0,白银
20260511,ag2605,4,国泰君安,72,-58,新湖期货,274,0,中信期货,324,-2,白银
20260511,ag2605,5,银河期货,70,-252,国投期货,226,-2,光大期货,210,0,白银
20260511,ag2605,6,创元期货,42,-52,中信建投,226,-36,方正中期,200,0,白银
20260511,ag2605,7,中信建投,36,-42,广发期货,192,2,五矿期货,158,0,白银
20260511,ag2605,8,国信期货,18,-8,银河期货,106,-34,紫金天风,118,0,白银
20260511,ag2605,9,宝城期货,12,0,东海期货,100,0,瑞达期货,114,0,白银
20260511,ag2605,10,中信期货,12,-492,国海良时,100,0,金瑞期货,106,0,白银
20260511,ag2605,11,一德期货,12,12,创元期货,56,-8,国投期货,94,-478,白银
20260511,ag2605,12,上海中期,10,-10,徽商期货,52,-304,银河期货,58,0,白银
20260511,ag2605,13,浙商期货,6,-100,一德期货,32,-12,中银期货,58,0,白银
20260511,ag2605,14,招商期货,4,4,五矿期货,14,0,上海中期,20,10,白银
20260511,ag2605,15,申万期货,2,-4,东证期货,14,2,申万期货,16,-2,白银
20260511,ag2605,16,宏源期货,2,-4,国信期货,10,-2,创元期货,12,2,白银
20260511,ag2605,17,广发期货,2,-196,建信期货,8,0,东证期货,10,0,白银
20260511,ag2605,18,中辉期货,2,-138,浙商期货,6,-6,国泰君安,4,0,白银
20260511,ag2605,19,,,,方正中期,4,0,国信期货,4,4,白银
20260511,ag2605,20,,,,中辉期货,4,-2,,,,白银
20260511,ag2605,999,,1196,-1012,,3674,-466,,2668,-466,白银
20260511,ag2606,1,国泰君安,190924,8884,国泰君安,14867,544,中信期货,19453,893,白银
20260511,ag2606,2,中信期货,120943,590,中信期货,13418,-1045,东证期货,8822,-372,白银
20260511,ag2606,3,东证期货,50888,-1979,银河期货,9195,-267,国泰君安,8715,-1181,白银
20260511,ag2606,4,华泰期货,46438,-1751,东证期货,7719,158,金瑞期货,7784,268,白银
20260511,ag2606,5,广发期货,43988,-6936,永安期货,6868,130,中粮期货,6826,301,白银
20260511,ag2606,6,海通期货,35197,-7250,国投期货,5954,209,华鑫期货,5246,351,白银
20260511,ag2606,7,国信期货,34447,2259,平安期货,5407,-1,云晨期货,5000,59,白银
20260511,ag2606,8,银河期货,33691,-9831,华泰期货,4757,-480,宏源期货,4973,-56,白银
20260511,ag2606,9,中泰期货,27524,-4133,中信建投,4505,-12,银河期货,4815,-6,白银
20260511,ag2606,10,中信建投,27244,-806,方正中期,4295,-492,五矿期货,4137,86,白银
20260511,ag2606,11,方正中期,26434,-6379,广发期货,3989,221,华泰期货,3602,-633,白银
20260511,ag2606,12,徽商期货,22575,-2531,申万期货,3841,105,齐盛期货,3500,-116,白银
20260511,ag2606,13,东方财富,22222,-1180,光大期货,3159,-978,广发期货,3342,29,白银
20260511,ag2606,14,华闻期货,21958,3869,东吴期货,2729,152,平安期货,3274,-45,白银
20260511,ag2606,15,平安期货,16042,-2212,浙商期货,2652,201,方正中期,3267,-166,白银
20260511,ag2606,16,宝城期货,13497,-1728,海通期货,2543,-228,国投期货,3106,1070,白银
