DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260119,agall,-1,期货公司会员/境外特殊经纪参与者,5462103,375042,期货公司会员/境外特殊经纪参与者,692086,-7795,期货公司会员/境外特殊经纪参与者,551784,-7284,白银
20260119,agall,0,非期货公司会员/境外特殊非经纪参与者,6589,-5720,非期货公司会员/境外特殊非经纪参与者,19231,9,非期货公司会员/境外特殊非经纪参与者,159533,-502,白银
20260119,ag2602,1,中信期货  ,23765,3301,中信期货  ,6498,-2125,金瑞期货  ,6570,-361,白银
20260119,ag2602,2,国泰君安  ,21289,1031,国泰君安  ,4936,-62,中信期货  ,5691,327,白银
20260119,ag2602,3,东证期货  ,14897,3351,银河期货  ,3004,-48,五矿期货  ,1713,-172,白银
20260119,ag2602,4,中泰期货  ,11531,193,广发期货  ,2606,27,平安期货  ,1607,19,白银
20260119,ag2602,5,广发期货  ,11032,3098,东证期货  ,2586,-137,银河期货  ,1549,-270,白银
20260119,ag2602,6,国信期货  ,10906,681,光大期货  ,1323,-129,国投期货  ,1329,191,白银
20260119,ag2602,7,银河期货  ,10689,927,南华期货  ,1289,-78,浙商期货  ,1298,-642,白银
20260119,ag2602,8,华泰期货  ,9663,1045,平安期货  ,1198,-92,齐盛期货  ,1251,-460,白银
20260119,ag2602,9,浙商期货  ,5816,-2336,宏源期货  ,1182,816,国泰君安  ,1240,-574,白银
20260119,ag2602,10,南华期货  ,4768,377,申万期货  ,997,-54,东证期货  ,1219,-514,白银
20260119,ag2602,11,平安期货  ,4521,-138,国海良时  ,969,295,光大期货  ,1211,-89,白银
20260119,ag2602,12,方正中期  ,3869,472,五矿期货  ,954,-1,广发期货  ,1114,-59,白银
20260119,ag2602,13,光大期货  ,3694,1245,永安期货  ,934,-211,云晨期货  ,1114,30,白银
20260119,ag2602,14,津投期货  ,3521,-5366,中信建投  ,925,-208,建信期货  ,1084,5,白银
20260119,ag2602,15,华闻期货  ,3365,841,华泰期货  ,856,-314,中粮期货  ,1058,-71,白银
20260119,ag2602,16,国投期货  ,3201,265,招商期货  ,720,-130,中泰期货  ,995,56,白银
20260119,ag2602,17,东方财富  ,3160,-400,铜冠金源  ,715,-116,方正中期  ,982,-245,白银
20260119,ag2602,18,中信建投  ,3100,-688,国投期货  ,686,-283,华泰期货  ,935,-135,白银
20260119,ag2602,19,申万期货  ,2830,-721,物产中大  ,667,-32,福能期货  ,808,12,白银
20260119,ag2602,20,瑞达期货  ,2567,-838,建信期货  ,605,-108,南华期货  ,752,9,白银
20260119,ag2602,999,,158184,6340,,33650,-2990,,33520,-2943,白银
20260119,ag2604,1,国泰君安  ,389301,53337,中信期货  ,35107,-1272,中信期货  ,34628,-369,白银
20260119,ag2604,2,中信期货  ,248411,14801,国泰君安  ,30155,5573,国泰君安  ,26780,3028,白银
20260119,ag2604,3,东证期货  ,111529,7081,东证期货  ,14846,714,东证期货  ,17000,1837,白银
20260119,ag2604,4,海通期货  ,95590,22186,银河期货  ,13632,-518,银河期货  ,9202,-365,白银
20260119,ag2604,5,广发期货  ,89025,-5592,永安期货  ,11191,-1873,五矿期货  ,8455,1845,白银
20260119,ag2604,6,银河期货  ,77507,1774,国投期货  ,10929,263,金瑞期货  ,7310,-2178,白银
20260119,ag2604,7,国信期货  ,71058,8249,海通期货  ,10391,2028,华泰期货  ,7300,-206,白银
20260119,ag2604,8,华泰期货  ,66509,13352,中信建投  ,9673,21,海通期货  ,7166,852,白银
20260119,ag2604,9,中信建投  ,61669,3792,华泰期货  ,9557,-4795,平安期货  ,6919,-542,白银
20260119,ag2604,10,中泰期货  ,59075,-1027,金瑞期货  ,8735,1676,中信建投  ,6549,2110,白银
20260119,ag2604,11,华闻期货  ,52446,11002,广发期货  ,7473,630,浙商期货  ,5739,-336,白银
20260119,ag2604,12,方正中期  ,46402,4869,光大期货  ,6011,161,齐盛期货  ,5378,579,白银
20260119,ag2604,13,南华期货  ,45852,2459,东吴期货  ,5054,796,广发期货  ,5361,209,白银
20260119,ag2604,14,东方财富  ,42435,-364,平安期货  ,4915,-180,云晨期货  ,5347,148,白银
20260119,ag2604,15,平安期货  ,39932,2573,方正中期  ,4902,-561,乾坤期货  ,5110,-194,白银
20260119,ag2604,16,徽商期货  ,35561,-1753,国金期货  ,4890,1621,南华期货  ,5081,-375,白银
20260119,ag2604,17,东吴期货  ,35440,-1443,国元期货  ,4853,-157,永安期货  ,4583,48,白银
20260119,ag2604,18,光大期货  ,31991,6510,申万期货  ,4375,-93,方正中期  ,4506,-791,白银
20260119,ag2604,19,国投期货  ,30688,12490,瑞达期货  ,3860,283,中泰期货  ,3399,259,白银
20260119,ag2604,20,中辉期货  ,30664,7019,齐盛期货  ,3732,837,光大期货  ,3344,94,白银
20260119,ag2604,999,,1661085,161315,,204281,5154,,179157,5653,白银
20260119,ag2606,1,国泰君安  ,227291,30956,中信期货  ,9887,462,中信期货  ,16177,-3300,白银
20260119,ag2606,2,中信期货  ,155228,19430,国泰君安  ,8613,-4137,国泰君安  ,10351,-256,白银
20260119,ag2606,3,广发期货  ,68102,1646,国投期货  ,8486,45,东证期货  ,8102,-905,白银
20260119,ag2606,4,海通期货  ,59763,9709,华泰期货  ,8140,102,金瑞期货  ,7136,-371,白银
20260119,ag2606,5,东证期货  ,54405,9094,国元期货  ,7510,159,五矿期货  ,5031,240,白银
20260119,ag2606,6,银河期货  ,50916,2317,广发期货  ,6573,-212,中粮期货  ,3063,83,白银
20260119,ag2606,7,国信期货  ,49710,10823,东证期货  ,6474,250,方正中期  ,2784,642,白银
20260119,ag2606,8,中泰期货  ,29463,-8256,金瑞期货  ,5317,173,大越期货  ,2284,15,白银
20260119,ag2606,9,华闻期货  ,28807,8481,中信建投  ,3961,331,中信建投  ,2282,1065,白银
20260119,ag2606,10,华泰期货  ,26198,-9399,银河期货  ,3738,-134,云晨期货  ,2248,-60,白银
20260119,ag2606,11,方正中期  ,24023,2051,永安期货  ,3038,415,东亚期货  ,1925,575,白银
20260119,ag2606,12,中信建投  ,23210,1726,铜冠金源  ,2906,24,银河期货  ,1844,236,白银
20260119,ag2606,13,徽商期货  ,22238,3148,平安期货  ,2893,11,新湖期货  ,1769,-26,白银
20260119,ag2606,14,南华期货  ,21369,8302,兴证期货  ,2712,272,铜冠金源  ,1629,13,白银
20260119,ag2606,15,东方财富  ,20587,2534,信达期货  ,2496,52,中财期货  ,1504,-13,白银
20260119,ag2606,16,宝城期货  ,15868,530,方正中期  ,2431,-21,中国国际  ,1392,-35,白银
20260119,ag2606,17,中辉期货  ,15421,1795,申万期货  ,2315,346,华泰期货  ,1293,-48,白银
20260119,ag2606,18,光大期货  ,14182,2187,国信期货  ,1772,-77,光大期货  ,1288,-69,白银
20260119,ag2606,19,永安期货  ,12979,2309,物产中大  ,1740,440,中辉期货  ,1218,-30,白银
20260119,ag2606,20,宏源期货  ,12800,1692,东吴期货  ,1645,-512,广发期货  ,1177,200,白银
20260119,ag2606,999,,932560,101075,,92647,-2011,,74497,-2044,白银
20260119,ag2608,1,中信期货  ,59141,4217,中信期货  ,7723,140,东证期货  ,7299,-790,白银
20260119,ag2608,2,国泰君安  ,47385,-1164,国泰君安  ,5112,166,安粮期货  ,2743,-3,白银
20260119,ag2608,3,银河期货  ,22411,6096,国投期货  ,3328,-38,五矿期货  ,2330,23,白银
20260119,ag2608,4,海通期货  ,20401,2642,华泰期货  ,3196,13,广发期货  ,1753,69,白银
20260119,ag2608,5,广发期货  ,20324,724,广发期货  ,2676,143,中信期货  ,1676,-223,白银
20260119,ag2608,6,东证期货  ,17868,3311,国元期货  ,2335,208,恒力期货  ,1508,0,白银
20260119,ag2608,7,国信期货  ,17455,1724,申万期货  ,2179,555,国泰君安  ,1467,97,白银
20260119,ag2608,8,华泰期货  ,13551,-3391,东证期货  ,1927,-98,宝城期货  ,1455,99,白银
20260119,ag2608,9,中泰期货  ,12840,-851,金瑞期货  ,1374,39,金瑞期货  ,1287,135,白银
20260119,ag2608,10,南华期货  ,7790,3330,中信建投  ,1207,-246,申万期货  ,1119,-104,白银
20260119,ag2608,11,华闻期货  ,7335,1139,银河期货  ,1130,-5,华泰期货  ,1072,-6,白银
20260119,ag2608,12,中辉期货  ,6813,1961,兴证期货  ,804,38,国信期货  ,918,30,白银
20260119,ag2608,13,浙商期货  ,6192,-2313,东吴期货  ,733,80,东亚期货  ,578,-165,白银
20260119,ag2608,14,民生期货  ,6104,-158,方正中期  ,728,7,银河期货  ,451,258,白银
20260119,ag2608,15,瑞达期货  ,5390,1117,弘业期货  ,533,-34,国海良时  ,357,60,白银
20260119,ag2608,16,中信建投  ,5291,142,民生期货  ,513,-78,一德期货  ,357,348,白银
20260119,ag2608,17,方正中期  ,4976,800,海通期货  ,493,23,瑞达期货  ,318,207,白银
20260119,ag2608,18,徽商期货  ,4537,568,平安期货  ,450,-75,中信建投  ,242,37,白银
20260119,ag2608,19,光大期货  ,4416,1517,金元期货  ,390,-10,平安期货  ,240,38,白银
20260119,ag2608,20,津投期货  ,4082,-6579,招商期货  ,390,44,方正中期  ,239,-17,白银
20260119,ag2608,999,,294302,14832,,37221,872,,27409,93,白银
