DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260325,agall,-1,期货公司会员/境外特殊经纪参与者,2985469,-891777,期货公司会员/境外特殊经纪参与者,396951,3107,期货公司会员/境外特殊经纪参与者,318038,2434,白银
20260325,agall,0,非期货公司会员/境外特殊非经纪参与者,7521,-1697,非期货公司会员/境外特殊非经纪参与者,48040,-31,非期货公司会员/境外特殊非经纪参与者,126953,642,白银
20260325,ag2604,1,国泰君安  ,36929,-5668,中信期货  ,4687,-539,银河期货  ,6016,-353,白银
20260325,ag2604,2,中信期货  ,30563,-8635,国泰君安  ,3703,-1100,中信期货  ,5398,-861,白银
20260325,ag2604,3,海通期货  ,14994,-1462,东证期货  ,1933,-1050,金瑞期货  ,3257,-816,白银
20260325,ag2604,4,东证期货  ,14677,6723,国投期货  ,1825,-504,国泰君安  ,1805,-705,白银
20260325,ag2604,5,中泰期货  ,10820,486,银河期货  ,1733,-325,东证期货  ,1440,170,白银
20260325,ag2604,6,华泰期货  ,10162,-3395,新湖期货  ,1722,-11,五矿期货  ,1335,-40,白银
20260325,ag2604,7,广发期货  ,9953,-1485,申万期货  ,1542,79,宏源期货  ,1204,56,白银
20260325,ag2604,8,国投期货  ,8889,1532,永安期货  ,1338,294,华鑫期货  ,1066,-177,白银
20260325,ag2604,9,银河期货  ,8832,-687,宏源期货  ,1316,-9,创元期货  ,972,-138,白银
20260325,ag2604,10,中信建投  ,6362,1331,方正中期  ,1158,115,中泰期货  ,896,447,白银
20260325,ag2604,11,浙商期货  ,5582,820,中泰期货  ,1138,-306,东海期货  ,761,457,白银
20260325,ag2604,12,平安期货  ,3770,-493,广发期货  ,1074,-201,国投期货  ,757,-137,白银
20260325,ag2604,13,华闻期货  ,3232,-1773,中信建投  ,1005,-682,金元期货  ,697,1,白银
