DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260429,agall,-1,期货公司会员/境外特殊经纪参与者,1618366,-284777,期货公司会员/境外特殊经纪参与者,443991,-6313,期货公司会员/境外特殊经纪参与者,328072,-10115,白银
20260429,agall,0,非期货公司会员/境外特殊非经纪参与者,7912,-8869,非期货公司会员/境外特殊非经纪参与者,23728,-103,非期货公司会员/境外特殊非经纪参与者,139647,3699,白银
20260429,ag2605,1,国泰君安,1122,-610,国元期货,876,-20,齐盛期货,1004,0,白银
20260429,ag2605,2,东证期货,720,-284,恒力期货,855,59,银河期货,597,-25,白银
20260429,ag2605,3,中信期货,653,-1616,国泰君安,584,22,国投期货,572,0,白银
20260429,ag2605,4,中泰期货,549,-206,中信期货,396,-37,广发期货,410,-30,白银
20260429,ag2605,5,华泰期货,384,-352,中信建投,341,-49,华泰期货,404,-20,白银
20260429,ag2605,6,广发期货,382,-421,广发期货,301,-18,方正中期,238,-3,白银
20260429,ag2605,7,平安期货,269,88,新湖期货,283,-1,五矿期货,233,-25,白银
20260429,ag2605,8,海通期货,261,-595,国投期货,236,194,光大期货,200,-6,白银
20260429,ag2605,9,国投期货,206,-92,东证期货,148,-16,新湖期货,151,-1,白银
20260429,ag2605,10,华闻期货,182,51,创元期货,139,-2,东证期货,151,-14,白银
20260429,ag2605,11,中信建投,149,-43,中泰期货,135,-6,永安期货,123,0,白银
20260429,ag2605,12,紫金天风,131,74,华泰期货,113,-40,紫金天风,119,-131,白银
20260429,ag2605,13,国联期货,121,-210,紫金天风,101,0,瑞达期货,115,-2,白银
20260429,ag2605,14,银河期货,112,-119,平安期货,93,-66,中信期货,109,-14,白银
20260429,ag2605,15,金瑞期货,109,-539,浙商期货,87,-74,金瑞期货,106,-6,白银
20260429,ag2605,16,方正中期,102,41,银河期货,75,-29,国泰君安,50,-32,白银
20260429,ag2605,17,东吴期货,89,-48,东华期货,70,0,中泰期货,47,-21,白银
20260429,ag2605,18,浙商期货,87,-245,方正中期,67,-33,广州期货,30,0,白银
20260429,ag2605,19,国贸期货,75,-35,光大期货,61,-16,中信建投,28,-2,白银
20260429,ag2605,20,宏源期货,69,-121,宝城期货,56,-9,东吴期货,25,-3,白银
20260429,ag2605,999,,5772,-5282,,5017,-141,,4712,-335,白银
20260429,ag2606,1,国泰君安,123635,-16139,国泰君安,13895,-1172,中信期货,20461,-1005,白银
20260429,ag2606,2,中信期货,106998,-11171,中信期货,12813,-1349,国泰君安,11619,-1981,白银
20260429,ag2606,3,广发期货,46826,-4246,银河期货,7706,-485,东证期货,8637,-3704,白银
20260429,ag2606,4,东证期货,42521,-5731,东证期货,7507,212,金瑞期货,7297,28,白银
20260429,ag2606,5,华泰期货,33128,-12851,永安期货,7025,65,华鑫期货,6808,534,白银
20260429,ag2606,6,中泰期货,30971,-2180,国投期货,6829,-1059,中粮期货,6302,112,白银
20260429,ag2606,7,海通期货,28825,-3749,平安期货,6254,-488,永安期货,5045,-138,白银
20260429,ag2606,8,银河期货,27946,-6050,华泰期货,5614,323,华泰期货,4706,-9,白银
20260429,ag2606,9,国信期货,27432,-4094,方正中期,5591,-1083,云晨期货,4312,-175,白银
20260429,ag2606,10,方正中期,25968,510,光大期货,5520,15,宏源期货,4238,-728,白银
20260429,ag2606,11,中信建投,22915,-7317,中信建投,5103,-315,五矿期货,4164,-3,白银
20260429,ag2606,12,东方财富,18405,-1610,广发期货,4706,-185,方正中期,3855,251,白银
20260429,ag2606,13,徽商期货,18079,-2476,招商期货,4244,-118,银河期货,3502,-795,白银
20260429,ag2606,14,平安期货,14357,-3308,申万期货,4095,-19,齐盛期货,3460,58,白银
20260429,ag2606,15,国元期货,14056,-956,中泰期货,3350,-322,广发期货,3334,-153,白银
20260429,ag2606,16,宏源期货,12686,-1655,南华期货,3301,-66,南华期货,3029,56,白银
