DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260424,agall,-1,期货公司会员/境外特殊经纪参与者,2244985,224826,期货公司会员/境外特殊经纪参与者,465354,-5156,期货公司会员/境外特殊经纪参与者,352657,-11091,白银
20260424,agall,0,非期货公司会员/境外特殊非经纪参与者,39129,30688,非期货公司会员/境外特殊非经纪参与者,29193,-18187,非期货公司会员/境外特殊非经纪参与者,141890,-12252,白银
20260424,ag2605,1,国泰君安,13676,7931,东证期货,2264,1803,国投期货,1964,534,白银
20260424,ag2605,2,中信期货,5733,2170,国泰君安,1383,-153,齐盛期货,1364,81,白银
20260424,ag2605,3,国投期货,5542,4574,国元期货,899,1,银河期货,1300,76,白银
20260424,ag2605,4,海通期货,5309,3242,永安期货,858,821,金瑞期货,1273,-40,白银
20260424,ag2605,5,东证期货,4712,3478,恒力期货,705,40,国泰君安,737,191,白银
20260424,ag2605,6,银河期货,3823,2375,中信期货,681,-57,东证期货,710,135,白银
20260424,ag2605,7,中泰期货,3685,1025,招商期货,589,180,广发期货,597,210,白银
20260424,ag2605,8,华泰期货,3592,18,银河期货,548,-939,中信期货,528,-120,白银
20260424,ag2605,9,广发期货,3163,1008,中信建投,440,-72,华泰期货,470,-180,白银
20260424,ag2605,10,中信建投,1822,1629,中财期货,427,122,五矿期货,441,-19,白银
20260424,ag2605,11,招商期货,1728,1302,瑞达期货,344,297,瑞达期货,425,247,白银
20260424,ag2605,12,齐盛期货,1635,1457,广发期货,340,53,华鑫期货,369,74,白银
20260424,ag2605,13,南华期货,1264,680,新湖期货,315,27,永安期货,345,27,白银
20260424,ag2605,14,华闻期货,1213,769,南华期货,303,249,南华期货,317,61,白银
20260424,ag2605,15,浙商期货,1165,426,中泰期货,283,24,国海良时,290,0,白银
20260424,ag2605,16,瑞达期货,892,228,平安期货,259,-1,紫金天风,262,16,白银
20260424,ag2605,17,弘业期货,637,596,方正中期,243,62,方正中期,258,-33,白银
20260424,ag2605,18,山金期货,591,184,华泰期货,195,35,光大期货,220,-6,白银
20260424,ag2605,19,海证期货,589,57,浙商期货,192,46,国元期货,178,69,白银
20260424,ag2605,20,光大期货,588,401,创元期货,170,35,新湖期货,163,8,白银
20260424,ag2605,999,,61359,33550,,11438,2573,,12211,1331,白银
20260424,ag2606,1,国泰君安,180356,23534,国泰君安,18538,-1059,中信期货,28608,-3972,白银
20260424,ag2606,2,中信期货,128193,11514,中信期货,16391,-1979,东证期货,16594,-3392,白银
20260424,ag2606,3,东证期货,60261,6151,东证期货,12881,537,国泰君安,14182,883,白银
20260424,ag2606,4,华泰期货,58178,6085,国投期货,9110,-455,中粮期货,7259,-64,白银
20260424,ag2606,5,广发期货,53683,3981,永安期货,8448,-667,金瑞期货,7208,-1349,白银
20260424,ag2606,6,银河期货,44726,1253,银河期货,8343,-683,宏源期货,6348,56,白银
20260424,ag2606,7,中泰期货,43132,769,华泰期货,6532,29,银河期货,6047,2,白银
20260424,ag2606,8,海通期货,41142,2843,方正中期,6473,440,华鑫期货,5840,-1297,白银
20260424,ag2606,9,方正中期,38130,6322,平安期货,6348,778,华泰期货,5352,579,白银
20260424,ag2606,10,中信建投,35817,6070,中信建投,6029,120,永安期货,5280,321,白银
20260424,ag2606,11,国信期货,31576,3885,光大期货,5248,204,云晨期货,4951,-1306,白银
20260424,ag2606,12,徽商期货,28826,3706,广发期货,4560,-320,五矿期货,4110,-160,白银
20260424,ag2606,13,东方财富,25033,3436,申万期货,4291,149,齐盛期货,3737,19,白银
20260424,ag2606,14,申万期货,21181,3887,招商期货,4241,-525,方正中期,3694,216,白银
20260424,ag2606,15,平安期货,19421,1039,浙商期货,4096,-236,广发期货,3556,-137,白银
20260424,ag2606,16,华闻期货,19087,436,中泰期货,3364,356,国投期货,3334,-54,白银
20260424,ag2606,17,宝城期货,17762,1989,东方财富,3278,77,平安期货,3231,187,白银
20260424,ag2606,18,国元期货,17402,-789,南华期货,3252,741,南华期货,2961,-304,白银
20260424,ag2606,19,光大期货,17074,3012,国信期货,3077,134,中信建投,2837,187,白银
20260424,ag2606,20,东吴期货,16481,3850,民生期货,2198,-488,光大期货,2555,-196,白银
20260424,ag2606,999,,897461,92973,,136698,-2847,,137684,-9781,白银
20260424,ag2608,1,国泰君安,87811,8249,中信期货,9148,-1108,东证期货,11884,-346,白银
20260424,ag2608,2,中信期货,57546,4112,银河期货,8173,693,中银期货,8564,-35,白银
20260424,ag2608,3,华泰期货,32329,3580,永安期货,8108,525,中信期货,7591,-816,白银
20260424,ag2608,4,东证期货,27181,3389,国投期货,7088,380,金瑞期货,5085,-202,白银
20260424,ag2608,5,广发期货,26186,1136,国元期货,6882,-95,永安期货,4420,-6,白银
20260424,ag2608,6,中泰期货,24704,1269,国泰君安,5810,358,国泰君安,4409,-659,白银
20260424,ag2608,7,银河期货,20971,5764,金瑞期货,5664,863,浙商期货,3425,482,白银
20260424,ag2608,8,海通期货,20964,38,东证期货,5152,437,银河期货,3423,-192,白银
20260424,ag2608,9,国信期货,18830,1546,华泰期货,4763,-89,云晨期货,2509,92,白银
20260424,ag2608,10,徽商期货,13897,936,浙商期货,4230,157,中粮期货,2248,-67,白银
20260424,ag2608,11,中信建投,11398,359,广发期货,3373,231,南华期货,1884,10,白银
20260424,ag2608,12,东方财富,9745,1819,光大期货,3059,-20,广发期货,1384,-9,白银
20260424,ag2608,13,五矿期货,9390,184,东亚期货,2082,-133,东吴期货,1325,466,白银
20260424,ag2608,14,华闻期货,8681,483,大越期货,2051,3,方正中期,1225,-41,白银
20260424,ag2608,15,国元期货,8288,240,方正中期,1859,223,国投期货,1208,32,白银
20260424,ag2608,16,方正中期,8022,1277,民生期货,1759,58,中财期货,1136,2,白银
20260424,ag2608,17,民生期货,7424,-71,中信建投,1467,9,宏源期货,1049,-137,白银
20260424,ag2608,18,东吴期货,7179,447,中泰期货,1449,90,华泰期货,1007,28,白银
20260424,ag2608,19,海证期货,6554,-92,海通期货,1371,97,中信建投,920,25,白银
20260424,ag2608,20,光大期货,6390,2071,福能期货,1239,-21,光大期货,899,-184,白银
20260424,ag2608,999,,413490,36736,,84727,2658,,65595,-1557,白银
20260424,ag2610,1,中信期货,15688,3083,中信期货,5544,-1597,东证期货,7484,691,白银
20260424,ag2610,2,国泰君安,15648,-433,国投期货,4778,698,金瑞期货,2500,9,白银
20260424,ag2610,3,华泰期货,6999,1299,广发期货,4191,27,申万期货,1332,-2,白银
20260424,ag2610,4,东证期货,5360,-14,金瑞期货,3376,3,中信期货,1220,-59,白银
20260424,ag2610,5,中泰期货,4980,192,一德期货,2976,18,国泰君安,1143,31,白银
20260424,ag2610,6,海通期货,4440,-875,银河期货,2106,139,永安期货,969,12,白银
20260424,ag2610,7,国信期货,3142,1153,华泰期货,2044,14,光大期货,917,-5,白银
20260424,ag2610,8,广发期货,3032,85,国泰君安,1573,403,中财期货,906,-1,白银
