DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260609,agall,-1,期货公司会员/境外特殊经纪参与者,1945442,-1127175,期货公司会员/境外特殊经纪参与者,474160,-5188,期货公司会员/境外特殊经纪参与者,342534,-1476,白银
20260609,agall,0,非期货公司会员/境外特殊非经纪参与者,7390,-15715,非期货公司会员/境外特殊非经纪参与者,25310,1431,非期货公司会员/境外特殊非经纪参与者,156936,-2281,白银
20260609,ag2606,1,瑞达期货,108,-302,国泰君安,1010,20,中信期货,958,-48,白银
20260609,ag2606,2,徽商期货,86,-324,中信期货,548,0,国投期货,626,0,白银
20260609,ag2606,3,银河期货,84,-2108,华鑫期货,496,-2,方正中期,484,-2,白银
20260609,ag2606,4,金瑞期货,80,-128,中信建投,286,-4,金瑞期货,278,-80,白银
20260609,ag2606,5,东证期货,68,-1616,东海期货,200,0,新湖期货,262,0,白银
20260609,ag2606,6,中信期货,56,-1506,山金期货,186,0,银河期货,234,10,白银
20260609,ag2606,7,华金期货,42,8,南华期货,132,0,瑞达期货,224,108,白银
20260609,ag2606,8,长江期货,40,-472,华安期货,132,0,紫金天风,186,0,白银
20260609,ag2606,9,一德期货,40,-14,广发期货,100,-6,五矿期货,136,-10,白银
20260609,ag2606,10,建信期货,34,-20,国信期货,100,-12,国元期货,136,0,白银
20260609,ag2606,11,创元期货,34,-372,海证期货,96,2,东证期货,64,24,白银
20260609,ag2606,12,上海中期,28,16,建信期货,90,34,国泰君安,54,0,白银
20260609,ag2606,13,广发期货,22,-756,申万期货,36,-16,徽商期货,52,0,白银
20260609,ag2606,14,国泰君安,20,-1594,齐盛期货,32,0,广发期货,52,0,白银
20260609,ag2606,15,渤海期货,20,-1762,上海中期,28,-28,华金期货,46,42,白银
20260609,ag2606,16,中泰期货,20,-1732,国投期货,24,0,国贸期货,28,0,白银
20260609,ag2606,17,国信期货,20,-174,国联期货,22,0,申万期货,18,0,白银
20260609,ag2606,18,中银期货,20,-68,东证期货,22,4,浙商期货,12,12,白银
20260609,ag2606,19,申万期货,16,-486,金瑞期货,14,0,创元期货,10,10,白银
20260609,ag2606,20,方正中期,12,-548,永安期货,14,0,国盛期货,4,0,白银
20260609,ag2606,999,,850,-13958,,3568,-8,,3864,66,白银
20260609,ag2608,1,国泰君安,165015,-128466,国泰君安,19046,-1068,中信期货,24126,627,白银
20260609,ag2608,2,中信期货,129651,-66999,中信期货,17576,880,东证期货,16749,-1379,白银
20260609,ag2608,3,东证期货,61101,-33281,东证期货,14993,268,国泰君安,11572,-1803,白银
20260609,ag2608,4,中泰期货,60021,-34045,银河期货,12890,17,永安期货,11337,-312,白银
20260609,ag2608,5,广发期货,59618,-41087,国投期货,11862,-952,银河期货,10004,400,白银
20260609,ag2608,6,华泰期货,45738,-12389,华泰期货,11320,174,中银期货,6804,-43,白银
20260609,ag2608,7,银河期货,39861,-31704,平安期货,9684,-11,宏源期货,6685,259,白银
