DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260401,agall,-1,期货公司会员/境外特殊经纪参与者,2812045,144020,期货公司会员/境外特殊经纪参与者,423869,8782,期货公司会员/境外特殊经纪参与者,342049,5217,白银
20260401,agall,0,非期货公司会员/境外特殊非经纪参与者,7445,-7304,非期货公司会员/境外特殊非经纪参与者,45491,-641,非期货公司会员/境外特殊非经纪参与者,127311,2924,白银
20260401,ag2604,1,国贸期货,1722,1036,申万期货,1262,-16,银河期货,3804,-780,白银
20260401,ag2604,2,银河期货,1230,-33,银河期货,1112,-150,金瑞期货,2308,-408,白银
20260401,ag2604,3,广发期货,1103,-1843,中信期货,1016,-76,五矿期货,758,-2,白银
20260401,ag2604,4,中信期货,1036,-2222,国投期货,924,-120,宏源期货,756,-304,白银
20260401,ag2604,5,金瑞期货,828,439,恒力期货,900,-12,齐盛期货,636,472,白银
20260401,ag2604,6,首创期货,788,660,宏源期货,782,-307,华鑫期货,408,-56,白银
20260401,ag2604,7,宏源期货,671,320,一德期货,684,-4,方正中期,314,-10,白银
20260401,ag2604,8,中泰期货,564,-1743,新湖期货,632,0,云晨期货,306,0,白银
20260401,ag2604,9,东证期货,556,-907,国泰君安,538,-76,光大期货,200,0,白银
20260401,ag2604,10,国投期货,514,-806,永安期货,494,-230,瑞达期货,186,-10,白银
20260401,ag2604,11,华闻期货,492,-101,国元期货,484,20,铜冠金源,174,0,白银
20260401,ag2604,12,齐盛期货,486,213,东证期货,482,40,中信期货,166,-188,白银
20260401,ag2604,13,华鑫期货,482,128,广发期货,400,47,华安期货,152,0,白银
20260401,ag2604,14,渤海期货,428,124,光大期货,394,26,中信建投,138,-1,白银
20260401,ag2604,15,光大期货,426,-291,中信建投,362,-77,国投期货,114,-118,白银
20260401,ag2604,16,申万期货,410,-321,方正中期,336,-57,创元期货,90,10,白银
20260401,ag2604,17,国泰君安,386,-4610,国海良时,316,-62,广发期货,86,-6,白银
20260401,ag2604,18,中辉期货,342,-150,中财期货,292,-8,中原期货,60,0,白银
20260401,ag2604,19,平安期货,309,-847,徽商期货,248,34,东证期货,54,-8,白银
20260401,ag2604,20,永安期货,256,-138,创元期货,242,-54,中银期货,54,-2,白银
20260401,ag2604,999,,13029,-11092,,11900,-1082,,10764,-1411,白银
20260401,ag2605,1,国泰君安,20347,484,中信期货,1922,-719,中信期货,4855,-285,白银
20260401,ag2605,2,中信期货,16944,115,国泰君安,1786,-57,金瑞期货,1462,400,白银
20260401,ag2605,3,华泰期货,8424,-617,银河期货,1468,-115,国泰君安,1331,36,白银
20260401,ag2605,4,广发期货,7056,268,国元期货,1039,65,银河期货,1250,14,白银
20260401,ag2605,5,中泰期货,6763,335,平安期货,846,449,中泰期货,850,-46,白银
20260401,ag2605,6,海通期货,6207,-1046,东证期货,733,-41,永安期货,707,16,白银
20260401,ag2605,7,东证期货,3147,-530,中信建投,643,-68,东证期货,536,-176,白银
20260401,ag2605,8,浙商期货,2961,214,广发期货,586,22,一德期货,472,6,白银
20260401,ag2605,9,国信期货,2565,186,国投期货,581,-74,平安期货,465,27,白银
20260401,ag2605,10,国元期货,2290,-645,光大期货,370,6,新湖期货,360,-6,白银
20260401,ag2605,11,华闻期货,2178,-203,方正中期,343,5,方正中期,284,-8,白银
20260401,ag2605,12,银河期货,2099,-52,海证期货,338,30,齐盛期货,263,-65,白银
20260401,ag2605,13,南华期货,1943,-30,海通期货,327,-43,徽商期货,256,57,白银
20260401,ag2605,14,方正中期,1897,1091,福能期货,288,-2,华泰期货,242,54,白银
20260401,ag2605,15,平安期货,1886,219,招商期货,267,-19,广发期货,208,52,白银
