DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260527,agall,-1,期货公司会员/境外特殊经纪参与者,2075996,337441,期货公司会员/境外特殊经纪参与者,471047,1527,期货公司会员/境外特殊经纪参与者,324351,-325,白银
20260527,agall,0,非期货公司会员/境外特殊非经纪参与者,15960,1901,非期货公司会员/境外特殊非经纪参与者,15476,-1279,非期货公司会员/境外特殊非经纪参与者,162172,573,白银
20260527,ag2606,1,中信期货,30659,284,中信期货,3155,-1066,中信期货,4598,-1223,白银
20260527,ag2606,2,国泰君安,27409,-5418,申万期货,2448,-123,中粮期货,2238,-887,白银
20260527,ag2606,3,中泰期货,10043,-2588,银河期货,2232,-820,金瑞期货,2139,-589,白银
20260527,ag2606,4,华泰期货,9845,854,国泰君安,2199,-765,东证期货,1880,-577,白银
20260527,ag2606,5,广发期货,9001,-2257,平安期货,1942,-472,五矿期货,1439,-127,白银
20260527,ag2606,6,海通期货,6977,-491,方正中期,1712,-430,国泰君安,1370,-810,白银
20260527,ag2606,7,银河期货,6275,-2729,齐盛期货,1408,-262,方正中期,1117,-186,白银
20260527,ag2606,8,东证期货,5951,-4258,东证期货,1377,-352,南华期货,1063,-27,白银
20260527,ag2606,9,高盛期货,4054,4054,国投期货,1166,-322,国投期货,1020,-328,白银
20260527,ag2606,10,五矿期货,3506,-715,中信建投,1107,-670,齐盛期货,903,-260,白银
20260527,ag2606,11,中信建投,3120,-1183,国金期货,1104,722,光大期货,744,-24,白银
20260527,ag2606,12,方正中期,3022,-540,广发期货,1059,-390,银河期货,661,-405,白银
20260527,ag2606,13,南华期货,2612,-233,光大期货,922,-37,广发期货,632,-27,白银
20260527,ag2606,14,东方财富,2051,-697,东方财富,799,-133,长江期货,563,-111,白银
20260527,ag2606,15,国信期货,2004,-3177,一德期货,795,-6,海证期货,524,-29,白银
20260527,ag2606,16,平安期货,1827,-252,华泰期货,740,-284,瑞达期货,496,-226,白银
