DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260615,agall,-1,期货公司会员/境外特殊经纪参与者,2469103,-380923,期货公司会员/境外特殊经纪参与者,468940,-6717,期货公司会员/境外特殊经纪参与者,344094,-7050,白银
20260615,agall,0,非期货公司会员/境外特殊非经纪参与者,4471,-3217,非期货公司会员/境外特殊非经纪参与者,29065,121,非期货公司会员/境外特殊非经纪参与者,153911,454,白银
20260615,ag2606,1,瑞达期货,242,242,国泰君安,990,6,中信期货,900,0,白银
20260615,ag2606,2,中信建投,202,202,中信期货,546,0,国投期货,632,6,白银
20260615,ag2606,3,山金期货,186,186,华鑫期货,428,0,方正中期,484,0,白银
20260615,ag2606,4,国元期货,136,134,东海期货,200,0,新湖期货,262,0,白银
20260615,ag2606,5,海证期货,76,76,南华期货,132,0,银河期货,218,0,白银
20260615,ag2606,6,建信期货,54,54,华安期货,132,0,紫金天风,208,22,白银
20260615,ag2606,7,徽商期货,52,52,国海良时,106,0,金瑞期货,192,18,白银
20260615,ag2606,8,创元期货,44,44,广发期货,98,0,五矿期货,128,0,白银
20260615,ag2606,9,兴证期货,44,32,中信建投,84,-202,国海良时,106,0,白银
20260615,ag2606,10,东证期货,32,2,华泰期货,52,26,国泰君安,72,4,白银
20260615,ag2606,11,国信期货,32,-2,建信期货,46,-54,徽商期货,52,0,白银
20260615,ag2606,12,国泰君安,30,16,国信期货,40,32,广发期货,48,0,白银
20260615,ag2606,13,华泰期货,30,4,东证期货,30,18,国贸期货,20,2,白银
20260615,ag2606,14,申万期货,24,-10,国投期货,28,0,申万期货,20,2,白银
20260615,ag2606,15,紫金天风,22,18,海证期货,28,-68,上海中期,8,8,白银
20260615,ag2606,16,一德期货,20,18,一德期货,26,20,中财期货,2,0,白银
20260615,ag2606,17,金瑞期货,18,18,申万期货,22,22,,,,白银
20260615,ag2606,18,上海中期,8,-2,瑞达期货,18,18,,,,白银
20260615,ag2606,19,华金期货,8,-34,方正中期,2,0,,,,白银
20260615,ag2606,20,大有期货,8,8,中粮期货,2,0,,,,白银
20260615,ag2606,999,,1268,1058,,3010,-182,,3352,62,白银
20260615,ag2608,1,国泰君安,239465,-34776,国泰君安,22972,2727,中信期货,24667,269,白银
20260615,ag2608,2,中信期货,145448,-30892,中信期货,17087,-875,东证期货,14419,2167,白银
20260615,ag2608,3,广发期货,77067,-21936,东证期货,14004,-879,国泰君安,11645,-1506,白银
20260615,ag2608,4,东证期货,66990,-22814,银河期货,13040,-407,永安期货,11305,60,白银
20260615,ag2608,5,中泰期货,66752,-12248,国投期货,12772,-41,银河期货,10106,154,白银
20260615,ag2608,6,银河期货,61281,-15119,平安期货,8725,-419,中银期货,6865,-46,白银
20260615,ag2608,7,华泰期货,55354,-5709,方正中期,8524,-310,金瑞期货,6682,684,白银
20260615,ag2608,8,国信期货,42780,-7619,华泰期货,7860,-502,宏源期货,6647,1600,白银
20260615,ag2608,9,海通期货,38185,-6987,永安期货,6983,63,华泰期货,6559,-300,白银
20260615,ag2608,10,中信建投,37835,-5629,国元期货,6190,-42,云晨期货,6251,80,白银
20260615,ag2608,11,方正中期,34205,-2815,广发期货,5594,-229,中粮期货,5449,194,白银
