品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	瑞达期货	108.0	-302.0	国泰君安	1010.0	20.0	中信期货	958.0	-48.0	0148	0004	0059
AG	白银	ag2606	2	徽商期货	86.0	-324.0	中信期货	548.0	0.0	国投期货	626.0	0.0	0082	0148	0186
AG	白银	ag2606	3	银河期货	84.0	-2108.0	华鑫期货	496.0	-2.0	方正中期	484.0	-2.0	0034	0006	0272
AG	白银	ag2606	4	金瑞期货	80.0	-128.0	中信建投	286.0	-4.0	金瑞期货	278.0	-80.0	0049	0268	0049
AG	白银	ag2606	5	东证期货	68.0	-1616.0	东海期货	200.0	0.0	新湖期货	262.0	0.0	0077	0007	0163
AG	白银	ag2606	6	中信期货	56.0	-1506.0	山金期货	186.0	0.0	银河期货	234.0	10.0	0272	0052	0148
AG	白银	ag2606	7	华金期货	42.0	8.0	南华期货	132.0	0.0	瑞达期货	224.0	108.0	0059	0096	0051
AG	白银	ag2606	8	长江期货	40.0	-472.0	华安期货	132.0	0.0	紫金天风	186.0	0.0	0321	0299	0048
AG	白银	ag2606	9	一德期货	40.0	-14.0	广发期货	100.0	-6.0	五矿期货	136.0	-10.0	0009	0240	0277
AG	白银	ag2606	10	建信期货	34.0	-20.0	国信期货	100.0	-12.0	国元期货	136.0	0.0	0043	0308	0003
AG	白银	ag2606	11	创元期货	34.0	-372.0	海证期货	96.0	2.0	东证期货	64.0	24.0	0163	0153	0151
AG	白银	ag2606	12	上海中期	28.0	16.0	建信期货	90.0	34.0	国泰君安	54.0	0.0	0004	0003	0008
AG	白银	ag2606	13	广发期货	22.0	-756.0	申万期货	36.0	-16.0	徽商期货	52.0	0.0	0186	0069	0240
AG	白银	ag2606	14	国泰君安	20.0	-1594.0	齐盛期货	32.0	0.0	广发期货	52.0	0.0	0240	0001	0004
AG	白银	ag2606	15	渤海期货	20.0	-1762.0	上海中期	28.0	-28.0	华金期货	46.0	42.0	0051	0008	0271
AG	白银	ag2606	16	中泰期货	20.0	-1732.0	国投期货	24.0	0.0	国贸期货	28.0	0.0	0058	0082	0275
AG	白银	ag2606	17	国信期货	20.0	-174.0	国联期货	22.0	0.0	申万期货	18.0	0.0	0069	0018	0308
AG	白银	ag2606	18	中银期货	20.0	-68.0	东证期货	22.0	4.0	浙商期货	12.0	12.0	0123	0163	0372
AG	白银	ag2606	19	申万期货	16.0	-486.0	金瑞期货	14.0	0.0	创元期货	10.0	10.0	0151	0049	0069
AG	白银	ag2606	20	方正中期	12.0	-548.0	永安期货	14.0	0.0	国盛期货	4.0	0.0	0389	0103	0034
AG	白银	ag2606	999		850.0	-13958.0		3568.0	-8.0		3864.0	66.0			
AG	白银	ag2608	1	国泰君安	165015.0	-128466.0	国泰君安	19046.0	-1068.0	中信期货	24126.0	627.0	0148	0004	0004
AG	白银	ag2608	2	中信期货	129651.0	-66999.0	中信期货	17576.0	880.0	东证期货	16749.0	-1379.0	0163	0148	0148
AG	白银	ag2608	3	东证期货	61101.0	-33281.0	东证期货	14993.0	268.0	国泰君安	11572.0	-1803.0	0004	0163	0163
AG	白银	ag2608	4	中泰期货	60021.0	-34045.0	银河期货	12890.0	17.0	永安期货	11337.0	-312.0	0103	0272	0275
AG	白银	ag2608	5	广发期货	59618.0	-41087.0	国投期货	11862.0	-952.0	银河期货	10004.0	400.0	0272	0082	0240
AG	白银	ag2608	6	华泰期货	45738.0	-12389.0	华泰期货	11320.0	174.0	中银期货	6804.0	-43.0	0372	0253	0253
AG	白银	ag2608	7	银河期货	39861.0	-31704.0	平安期货	9684.0	-11.0	宏源期货	6685.0	259.0	0137	0288	0272
AG	白银	ag2608	8	海通期货	30561.0	-21955.0	方正中期	9221.0	-318.0	金瑞期货	6244.0	23.0	0049	0034	0081
AG	白银	ag2608	9	中信建投	30460.0	-15696.0	永安期货	8966.0	251.0	云晨期货	6178.0	-174.0	0315	0103	0268
AG	白银	ag2608	10	国信期货	28883.0	-22890.0	金瑞期货	8278.0	-629.0	华泰期货	6168.0	-8.0	0253	0049	0308
AG	白银	ag2608	11	方正中期	28520.0	-11239.0	国元期货	7766.0	49.0	广发期货	5713.0	79.0	0240	0043	0034
AG	白银	ag2608	12	徽商期货	23155.0	-12705.0	中信建投	6162.0	111.0	中粮期货	5415.0	121.0	0139	0268	0186
AG	白银	ag2608	13	东方财富	21013.0	-12920.0	广发期货	6092.0	11.0	华鑫期货	4475.0	9.0	0006	0240	0298
AG	白银	ag2608	14	平安期货	15807.0	-7912.0	光大期货	5361.0	185.0	首创期货	4474.0	730.0	0116	0042	0288
AG	白银	ag2608	15	瑞达期货	13942.0	-5520.0	高盛期货	4676.0	716.0	中信建投	3771.0	617.0	0268	0239	0059
AG	白银	ag2608	16	浙商期货	13651.0	-5495.0	中泰期货	4259.0	-569.0	国投期货	3074.0	-23.0	0082	0275	0123
AG	白银	ag2608	17	国元期货	12967.0	-4558.0	齐盛期货	4229.0	-111.0	南华期货	3061.0	-52.0	0096	0001	0043
AG	白银	ag2608	18	东吴期货	12888.0	-7481.0	国信期货	3803.0	-238.0	方正中期	2873.0	-16.0	0034	0308	0323
AG	白银	ag2608	19	宏源期货	12811.0	-9787.0	东方财富	3777.0	29.0	瑞达期货	2750.0	336.0	0059	0298	0137
AG	白银	ag2608	20	五矿期货	12702.0	-1874.0	南华期货	3522.0	17.0	东海期货	2332.0	137.0	0007	0096	0009
AG	白银	ag2608	999		818365.0	-488003.0		173483.0	-1188.0		143805.0	-472.0			
AG	白银	ag2610	1	国泰君安	83650.0	-46651.0	国泰君安	6408.0	315.0	东证期货	9531.0	103.0	0163	0004	0004
AG	白银	ag2610	2	中信期货	58805.0	-32660.0	中信期货	6191.0	-298.0	中信期货	6576.0	585.0	0148	0148	0148
AG	白银	ag2610	3	中泰期货	32911.0	-20206.0	国投期货	6094.0	5.0	金瑞期货	4265.0	-215.0	0049	0082	0275
AG	白银	ag2610	4	广发期货	31909.0	-16103.0	广发期货	5472.0	14.0	中银期货	3237.0	0.0	0372	0240	0240
AG	白银	ag2610	5	华泰期货	25977.0	-6155.0	金瑞期货	5411.0	862.0	国泰君安	2977.0	-119.0	0004	0049	0253
AG	白银	ag2610	6	海通期货	22421.0	-11809.0	银河期货	5121.0	-192.0	首创期货	2637.0	943.0	0116	0272	0081
AG	白银	ag2610	7	东证期货	20589.0	-10327.0	华泰期货	4161.0	736.0	光大期货	1579.0	13.0	0042	0253	0163
AG	白银	ag2610	8	国信期货	16023.0	-9988.0	浙商期货	3123.0	-13.0	高盛期货	1479.0	4.0	0239	0123	0308
AG	白银	ag2610	9	银河期货	15259.0	-9757.0	光大期货	2286.0	57.0	方正中期	1435.0	13.0	0034	0042	0272
AG	白银	ag2610	10	徽商期货	12558.0	-1272.0	平安期货	2132.0	42.0	南华期货	1042.0	172.0	0096	0288	0186
AG	白银	ag2610	11	中信建投	11441.0	-1749.0	中信建投	1909.0	-419.0	中粮期货	848.0	0.0	0139	0268	0268
AG	白银	ag2610	12	五矿期货	10434.0	-318.0	东亚期货	1877.0	238.0	云晨期货	841.0	62.0	0315	0088	0009
AG	白银	ag2610	13	东方财富	8279.0	-1691.0	永安期货	1752.0	-124.0	申万期货	820.0	13.0	0069	0103	0298
AG	白银	ag2610	14	浙商期货	7433.0	-985.0	国元期货	1589.0	-65.0	中信建投	714.0	60.0	0268	0043	0123
