品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2605	1	中信期货	302.0	90.0	恒力期货	900.0	0.0	国投期货	572.0	0.0	0082	0339	0148
AG	白银	ag2605	2	银河期货	274.0	24.0	国元期货	864.0	-2.0	华泰期货	408.0	10.0	0253	0043	0272
AG	白银	ag2605	3	徽商期货	172.0	4.0	国泰君安	554.0	6.0	广发期货	402.0	-2.0	0240	0004	0186
AG	白银	ag2605	4	齐盛期货	168.0	-50.0	中信建投	302.0	-12.0	齐盛期货	244.0	-168.0	0001	0268	0001
AG	白银	ag2605	5	新湖期货	150.0	150.0	新湖期货	274.0	0.0	方正中期	214.0	0.0	0034	0077	0077
AG	白银	ag2605	6	广发期货	146.0	-46.0	国投期货	228.0	0.0	光大期货	210.0	0.0	0042	0082	0240
AG	白银	ag2605	7	国贸期货	142.0	16.0	广发期货	222.0	-16.0	银河期货	178.0	-214.0	0272	0240	0058
AG	白银	ag2605	8	中泰期货	130.0	-7.0	银河期货	114.0	-16.0	五矿期货	162.0	0.0	0009	0272	0275
AG	白银	ag2605	9	国泰君安	88.0	40.0	中信期货	98.0	-142.0	永安期货	118.0	0.0	0103	0148	0004
AG	白银	ag2605	10	创元期货	86.0	64.0	浙商期货	74.0	-4.0	紫金天风	118.0	0.0	0321	0123	0151
AG	白银	ag2605	11	东证期货	86.0	34.0	紫金天风	70.0	-30.0	瑞达期货	114.0	0.0	0059	0321	0163
AG	白银	ag2605	12	中辉期货	80.0	32.0	创元期货	54.0	-68.0	金瑞期货	106.0	-2.0	0049	0151	0274
AG	白银	ag2605	13	华闻期货	78.0	-20.0	一德期货	44.0	-2.0	中信期货	96.0	-56.0	0148	0277	0259
AG	白银	ag2605	14	渤海期货	72.0	-8.0	平安期货	40.0	-12.0	东证期货	62.0	0.0	0163	0288	0271
AG	白银	ag2605	15	国信期货	48.0	47.0	方正中期	34.0	0.0	国泰君安	18.0	-2.0	0004	0034	0308
AG	白银	ag2605	16	南华期货	30.0	20.0	中泰期货	32.0	-30.0	申万期货	18.0	0.0	0069	0275	0096
AG	白银	ag2605	17	紫金天风	30.0	30.0	华泰期货	30.0	-4.0	中信建投	18.0	-6.0	0268	0253	0321
AG	白银	ag2605	18	广州期货	30.0	30.0	首创京都	22.0	0.0	恒泰期货	10.0	0.0	0030	0171	0338
AG	白银	ag2605	19	中信建投	22.0	10.0	东证期货	16.0	-10.0	中泰期货	10.0	0.0	0275	0163	0268
AG	白银	ag2605	20	光大期货	20.0	-40.0	五矿期货	14.0	0.0	东海期货	4.0	0.0	0007	0009	0042
AG	白银	ag2605	999		2154.0	420.0		3986.0	-342.0		3082.0	-440.0			
AG	白银	ag2606	1	国泰君安	132048.0	68710.0	国泰君安	14453.0	1528.0	中信期货	19195.0	-447.0	0148	0004	0004
AG	白银	ag2606	2	中信期货	90587.0	44863.0	中信期货	13478.0	-470.0	国泰君安	11184.0	400.0	0004	0148	0148
AG	白银	ag2606	3	广发期货	38263.0	19908.0	银河期货	8903.0	670.0	东证期货	10018.0	575.0	0163	0272	0240
AG	白银	ag2606	4	华泰期货	37770.0	20281.0	东证期货	7254.0	-203.0	金瑞期货	7860.0	719.0	0049	0163	0253
AG	白银	ag2606	5	东证期货	36541.0	15508.0	国投期货	6855.0	-116.0	中粮期货	6189.0	152.0	0139	0082	0163
AG	白银	ag2606	6	银河期货	28696.0	15711.0	永安期货	6257.0	391.0	华鑫期货	5206.0	-1147.0	0006	0103	0272
AG	白银	ag2606	7	海通期货	25650.0	12916.0	平安期货	5533.0	24.0	云晨期货	4790.0	89.0	0315	0288	0081
AG	白银	ag2606	8	国信期货	23030.0	13916.0	华泰期货	5165.0	-47.0	宏源期货	4625.0	3.0	0137	0253	0308
AG	白银	ag2606	9	中泰期货	21865.0	5790.0	方正中期	5009.0	-430.0	华泰期货	4405.0	-817.0	0253	0034	0275
AG	白银	ag2606	10	方正中期	20514.0	10837.0	中信建投	4828.0	190.0	五矿期货	4203.0	-16.0	0009	0268	0034
AG	白银	ag2606	11	中信建投	18384.0	11709.0	广发期货	4374.0	-195.0	银河期货	4154.0	754.0	0272	0240	0268
AG	白银	ag2606	12	徽商期货	15862.0	9550.0	光大期货	4338.0	-32.0	齐盛期货	3986.0	89.0	0001	0042	0186
AG	白银	ag2606	13	东方财富	14546.0	8447.0	申万期货	4040.0	-151.0	广发期货	3461.0	14.0	0240	0069	0298
AG	白银	ag2606	14	华闻期货	14258.0	6989.0	浙商期货	3169.0	-49.0	平安期货	3350.0	52.0	0288	0123	0259
AG	白银	ag2606	15	国元期货	12754.0	8541.0	海通期货	3029.0	-269.0	方正中期	3198.0	158.0	0034	0081	0043
AG	白银	ag2606	16	平安期货	11853.0	5970.0	招商期货	2799.0	-5.0	中信建投	3187.0	104.0	0268	0161	0288
AG	白银	ag2606	17	宝城期货	11310.0	6849.0	东吴期货	2737.0	10.0	南华期货	2525.0	-126.0	0096	0323	0019
AG	白银	ag2606	18	宏源期货	10213.0	5214.0	南华期货	2703.0	-217.0	中泰期货	2127.0	166.0	0275	0096	0137
AG	白银	ag2606	19	东吴期货	10062.0	5731.0	东方财富	2590.0	-141.0	光大期货	2080.0	7.0	0042	0298	0323
AG	白银	ag2606	20	五矿期货	10044.0	6124.0	中泰期货	2537.0	-529.0	永安期货	2076.0	-304.0	0103	0275	0009
AG	白银	ag2606	999		584250.0	303564.0		110051.0	-41.0		107819.0	425.0			
AG	白银	ag2608	1	国泰君安	81761.0	38315.0	永安期货	12790.0	1379.0	东证期货	13338.0	423.0	0163	0103	0004
AG	白银	ag2608	2	中信期货	52329.0	28237.0	国泰君安	11467.0	2027.0	中信期货	11005.0	902.0	0148	0004	0148
AG	白银	ag2608	3	华泰期货	27457.0	14128.0	中信期货	10278.0	1519.0	中银期货	9021.0	70.0	0372	0148	0253
AG	白银	ag2608	4	广发期货	23944.0	11659.0	国投期货	7903.0	78.0	国泰君安	5917.0	1500.0	0004	0082	0240
AG	白银	ag2608	5	东证期货	20172.0	10565.0	银河期货	7398.0	-852.0	银河期货	5132.0	456.0	0272	0272	0163
AG	白银	ag2608	6	国信期货	18656.0	13375.0	国元期货	6816.0	-180.0	金瑞期货	4809.0	831.0	0049	0043	0308
AG	白银	ag2608	7	海通期货	18247.0	11825.0	东证期货	6342.0	591.0	永安期货	3802.0	-871.0	0103	0163	0081
AG	白银	ag2608	8	银河期货	17136.0	5436.0	华泰期货	5751.0	557.0	云晨期货	3105.0	100.0	0315	0253	0272
AG	白银	ag2608	9	中泰期货	16052.0	4696.0	金瑞期货	5644.0	-30.0	浙商期货	3060.0	14.0	0123	0049	0275
AG	白银	ag2608	10	中信建投	11310.0	7772.0	浙商期货	4408.0	28.0	华泰期货	2902.0	940.0	0253	0123	0268
AG	白银	ag2608	11	徽商期货	10921.0	7290.0	广发期货	4083.0	491.0	南华期货	2149.0	138.0	0096	0240	0186
AG	白银	ag2608	12	五矿期货	9463.0	5134.0	乾坤期货	2931.0	238.0	中粮期货	2000.0	1.0	0139	0239	0009
AG	白银	ag2608	13	瑞达期货	7208.0	4562.0	光大期货	2367.0	-120.0	光大期货	1931.0	-162.0	0042	0042	0059
AG	白银	ag2608	14	国元期货	7149.0	3722.0	海通期货	2225.0	406.0	广发期货	1682.0	167.0	0240	0081	0043
AG	白银	ag2608	15	浙商期货	6970.0	2220.0	东吴期货	2137.0	270.0	东亚期货	1651.0	-160.0	0088	0323	0123
AG	白银	ag2608	16	方正中期	6935.0	4382.0	方正中期	2125.0	-21.0	方正中期	1627.0	384.0	0034	0034	0034
AG	白银	ag2608	17	东方财富	6863.0	4513.0	东亚期货	2106.0	117.0	中财期货	1259.0	-16.0	0067	0088	0298
AG	白银	ag2608	18	东吴期货	6518.0	3020.0	大越期货	2046.0	-1.0	中辉期货	1243.0	120.0	0274	0134	0323
AG	白银	ag2608	19	华安期货	5172.0	3200.0	民生期货	1880.0	49.0	中泰期货	1174.0	525.0	0275	0244	0299
AG	白银	ag2608	20	山西三立	5117.0	2977.0	中信建投	1548.0	141.0	格林大华	1128.0	-39.0	0121	0268	0280
AG	白银	ag2608	999		359380.0	187028.0		102245.0	6687.0		77935.0	5323.0			
AG	白银	ag2610	1	国泰君安	18792.0	9401.0	中信期货	6274.0	804.0	东证期货	8266.0	-91.0	0163	0148	0004
