品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2604	1	国泰君安	22596	-11307	中信期货	6285	-816	中信期货	9889	-674	0148	0148	0004
AG	白银	ag2604	2	中信期货	18472	-11450	国泰君安	4814	-312	银河期货	9098	-73	0272	0004	0148
AG	白银	ag2604	3	华泰期货	7629	-6291	国投期货	3625	-290	金瑞期货	6330	226	0049	0082	0253
AG	白银	ag2604	4	中泰期货	6243	-6950	东证期货	3308	-146	国泰君安	3458	-852	0004	0163	0275
AG	白银	ag2604	5	海通期货	6077	-5205	银河期货	3039	-131	国投期货	3426	-40	0082	0272	0081
AG	白银	ag2604	6	浙商期货	5593	-965	中信建投	2941	-281	华泰期货	2259	-59	0253	0268	0123
AG	白银	ag2604	7	东证期货	5471	-3236	方正中期	2356	181	东证期货	1759	-231	0163	0034	0163
AG	白银	ag2604	8	广发期货	4604	-4520	平安期货	2183	40	中粮期货	1744	-582	0139	0288	0240
AG	白银	ag2604	9	银河期货	4012	-4920	申万期货	1932	27	齐盛期货	1687	-118	0001	0069	0272
AG	白银	ag2604	10	平安期货	3776	-1533	东方财富	1675	-30	五矿期货	1672	-23	0009	0298	0288
AG	白银	ag2604	11	中信建投	3570	-2078	新湖期货	1611	-25	宏源期货	1378	1265	0137	0077	0268
AG	白银	ag2604	12	国信期货	3396	-914	光大期货	1586	78	创元期货	1094	-13	0151	0042	0308
AG	白银	ag2604	13	东方财富	2764	-2034	广发期货	1448	-66	平安期货	939	-330	0288	0240	0298
AG	白银	ag2604	14	方正中期	2564	-711	华泰期货	1444	218	云晨期货	933	-296	0315	0253	0034
AG	白银	ag2604	15	华闻期货	2178	-2718	民生期货	1394	-20	光大期货	929	-41	0042	0244	0259
AG	白银	ag2604	16	南华期货	2100	-783	国信期货	1241	19	广发期货	922	-152	0240	0308	0096
AG	白银	ag2604	17	金瑞期货	1893	145	中辉期货	1156	-55	方正中期	864	6	0034	0274	0049
AG	白银	ag2604	18	国投期货	1893	-805	东吴期货	1118	-452	中泰期货	676	-301	0275	0323	0082
AG	白银	ag2604	19	民生期货	1877	-833	永安期货	1022	-31	海通期货	637	-28	0081	0103	0244
AG	白银	ag2604	20	宏源期货	1847	989	中泰期货	987	-340	申万期货	618	-36	0069	0275	0137
AG	白银	ag2604	999		108555	-66119		45165	-2432		50312	-2352			
AG	白银	ag2605	1	国泰君安	13961	-4827	中信期货	2243	-141	中信期货	8581	285	0148	0148	0004
AG	白银	ag2605	2	中信期货	9730	-4016	国泰君安	1642	-19	银河期货	1231	-91	0272	0004	0148
AG	白银	ag2605	3	浙商期货	4689	-720	金瑞期货	1053	-131	金瑞期货	662	-2	0049	0049	0123
AG	白银	ag2605	4	海通期货	3775	-2235	国元期货	942	10	永安期货	627	-2	0103	0043	0081
AG	白银	ag2605	5	广发期货	3714	-1568	银河期货	853	79	国泰君安	436	-42	0004	0272	0240
AG	白银	ag2605	6	中泰期货	3453	-3710	建信期货	846	50	五矿期货	427	1	0009	0003	0275
AG	白银	ag2605	7	华闻期货	3406	-576	华泰期货	825	10	东证期货	414	-28	0163	0253	0259
AG	白银	ag2605	8	华泰期货	3268	-3027	平安期货	819	335	申万期货	345	27	0069	0288	0253
AG	白银	ag2605	9	东证期货	2862	-227	广发期货	741	37	平安期货	316	-104	0288	0240	0163
AG	白银	ag2605	10	平安期货	1983	670	东证期货	715	-682	东海期货	234	-9	0007	0163	0288
AG	白银	ag2605	11	国信期货	1508	-1011	中信建投	621	-33	海通期货	224	-16	0081	0268	0308
AG	白银	ag2605	12	银河期货	1408	-1481	方正中期	517	13	紫金天风	221	-13	0321	0034	0272
AG	白银	ag2605	13	民生期货	1271	534	中泰期货	474	9	方正中期	209	104	0034	0275	0244
AG	白银	ag2605	14	中信建投	1247	-1671	海证期货	440	29	兴证期货	188	-2	0311	0153	0268
AG	白银	ag2605	15	方正中期	1193	-534	光大期货	406	-1	国海良时	166	47	0029	0042	0034
AG	白银	ag2605	16	东方财富	1148	94	浙商期货	390	33	新湖期货	156	-4	0077	0123	0298
AG	白银	ag2605	17	瑞达期货	1137	-365	国信期货	328	101	广发期货	144	-123	0240	0308	0059
AG	白银	ag2605	18	南华期货	1043	-376	福能期货	326	-6	华泰期货	119	-126	0253	0022	0096
AG	白银	ag2605	19	东吴期货	859	79	东亚期货	264	171	创元期货	89	-6	0151	0088	0323
AG	白银	ag2605	20	国贸期货	674	233	国贸期货	245	38	南华期货	78	-11	0096	0058	0058
AG	白银	ag2605	999		62329	-24734		14690	-98		14867	-115			
AG	白银	ag2606	1	国泰君安	147364	-37452	中信期货	13673	-20	中信期货	29468	1008	0148	0148	0004
AG	白银	ag2606	2	中信期货	98386	-24833	东证期货	12076	592	东证期货	17908	-503	0163	0163	0148
AG	白银	ag2606	3	广发期货	48518	-12869	国投期货	11844	659	国泰君安	10863	779	0004	0082	0240
AG	白银	ag2606	4	银河期货	40537	-20487	国泰君安	10192	-99	金瑞期货	7540	-604	0049	0004	0272
