品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	224451.0	38999.0	中信期货	24192	-3482	中信期货	19732.0	-259.0	0148	0148	0004
AG	白银	ag2512	2	中信期货	179183.0	26888.0	国泰君安	18017	-4459	国泰君安	15100.0	-1106.0	0004	0004	0148
AG	白银	ag2512	3	东证期货	81736.0	-5803.0	银河期货	11190	1005	东证期货	11600.0	-2664.0	0163	0272	0163
AG	白银	ag2512	4	华泰期货	72186.0	10699.0	东证期货	10415	20	金瑞期货	8778.0	-1123.0	0049	0163	0253
AG	白银	ag2512	5	中泰期货	55372.0	1373.0	平安期货	8320	192	方正中期	7677.0	-422.0	0034	0288	0275
AG	白银	ag2512	6	国信期货	40634.0	5989.0	方正中期	7358	-1484	银河期货	6944.0	-740.0	0272	0034	0308
AG	白银	ag2512	7	南华期货	39566.0	4282.0	中信建投	6922	-263	五矿期货	6543.0	-155.0	0009	0268	0096
AG	白银	ag2512	8	中信建投	36235.0	1577.0	金瑞期货	6487	57	中信建投	5916.0	-170.0	0268	0049	0268
AG	白银	ag2512	9	银河期货	35331.0	1298.0	广发期货	6385	124	国投期货	5538.0	538.0	0082	0240	0272
AG	白银	ag2512	10	海通期货	34045.0	1423.0	华泰期货	6300	483	国贸期货	5412.0	611.0	0058	0253	0081
AG	白银	ag2512	11	徽商期货	33699.0	1562.0	信达期货	5416	-25	中粮期货	5339.0	19.0	0139	0136	0186
AG	白银	ag2512	12	广发期货	31647.0	1925.0	海证期货	5026	1005	国信期货	5249.0	-387.0	0308	0153	0240
AG	白银	ag2512	13	方正中期	30614.0	3045.0	民生期货	4989	416	浙商期货	4944.0	5.0	0123	0244	0034
AG	白银	ag2512	14	浙商期货	28033.0	724.0	国投期货	4924	50	广发期货	4620.0	177.0	0240	0082	0123
AG	白银	ag2512	15	光大期货	27492.0	3718.0	铜冠金源	4905	-103	中泰期货	4507.0	-614.0	0275	0025	0042
AG	白银	ag2512	16	津投期货	25025.0	2280.0	海通期货	4870	-592	华泰期货	4249.0	-687.0	0253	0081	0342
AG	白银	ag2512	17	东方财富	23107.0	-1908.0	永安期货	4850	-1297	平安期货	3900.0	-203.0	0288	0103	0298
AG	白银	ag2512	18	平安期货	22237.0	2770.0	五矿期货	4235	-86	铜冠金源	3870.0	-115.0	0025	0009	0288
AG	白银	ag2512	19	民生期货	18539.0	1226.0	光大期货	4163	377	齐盛期货	3835.0	212.0	0001	0042	0244
AG	白银	ag2512	20	瑞达期货	18182.0	938.0	中泰期货	4112	1036	弘业期货	3592.0	49.0	0178	0275	0059
