品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	华鑫期货	640.0	452.0	华金期货	2000.0	0.0	齐盛期货	802.0	0.0	0001	0051	0006
AG	白银	ag2512	2	中信期货	448.0	434.0	中信期货	1206.0	-448.0	银河期货	750.0	-150.0	0272	0148	0148
AG	白银	ag2512	3	金瑞期货	306.0	4.0	金瑞期货	1188.0	-226.0	五矿期货	710.0	0.0	0009	0049	0049
AG	白银	ag2512	4	国泰君安	238.0	36.0	宝城期货	900.0	0.0	国泰君安	624.0	226.0	0004	0019	0004
AG	白银	ag2512	5	银河期货	156.0	-648.0	建信期货	806.0	-14.0	山金期货	566.0	0.0	0052	0003	0272
AG	白银	ag2512	6	广发期货	154.0	154.0	中银期货	300.0	0.0	海证期货	534.0	0.0	0153	0372	0240
AG	白银	ag2512	7	浙商期货	136.0	72.0	广发期货	290.0	-154.0	中粮期货	512.0	-10.0	0139	0240	0123
AG	白银	ag2512	8	弘业期货	98.0	-138.0	国泰君安	252.0	-12.0	金瑞期货	344.0	-80.0	0049	0004	0178
AG	白银	ag2512	9	华泰期货	90.0	90.0	广州期货	86.0	0.0	中财期货	294.0	-76.0	0067	0338	0253
AG	白银	ag2512	10	光大期货	82.0	-66.0	南华期货	62.0	0.0	中信期货	270.0	0.0	0148	0096	0042
AG	白银	ag2512	11	中财期货	76.0	-164.0	紫金天风	50.0	0.0	东证期货	240.0	38.0	0163	0321	0067
AG	白银	ag2512	12	创元期货	54.0	-42.0	华泰期货	36.0	0.0	格林大华	132.0	0.0	0121	0253	0151
AG	白银	ag2512	13	东证期货	42.0	-216.0	国新国证	30.0	0.0	国元期货	120.0	0.0	0043	0269	0163
AG	白银	ag2512	14	建信期货	14.0	14.0	东吴期货	24.0	0.0	中泰期货	118.0	0.0	0275	0323	0003
AG	白银	ag2512	15	国信期货	12.0	-20.0	华安期货	14.0	0.0	华安期货	98.0	0.0	0299	0299	0308
AG	白银	ag2512	16	铜冠金源	10.0	10.0	五矿期货	12.0	0.0	国海良时	68.0	0.0	0029	0009	0025
AG	白银	ag2512	17	南华期货	10.0	-58.0	国投期货	12.0	0.0	华鑫期货	66.0	-640.0	0006	0082	0096
AG	白银	ag2512	18	中粮期货	10.0	6.0	中财期货	10.0	0.0	弘业期货	46.0	-98.0	0178	0067	0139
AG	白银	ag2512	19	宝城期货	4.0	-36.0	一德期货	6.0	0.0	通惠期货	36.0	0.0	0028	0277	0019
AG	白银	ag2512	20	中原期货	4.0	4.0	华宝期货	4.0	0.0	浙商期货	10.0	-2.0	0123	0002	0327
AG	白银	ag2512	999		2584.0	-112.0		7288.0	-854.0		6340.0	-792.0			
AG	白银	ag2601	1	中信期货	12966.0	3601.0	国泰君安	2849.0	117.0	齐盛期货	3738.0	-43.0	0001	0004	0148
AG	白银	ag2601	2	国泰君安	9523.0	-2238.0	广发期货	1388.0	-537.0	国泰君安	1646.0	-269.0	0004	0240	0004
AG	白银	ag2601	3	华泰期货	7122.0	111.0	东证期货	1372.0	99.0	中信期货	1359.0	-125.0	0148	0163	0253
AG	白银	ag2601	4	广发期货	6701.0	706.0	中信期货	1235.0	-28.0	光大期货	1347.0	-4.0	0042	0148	0240
