品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2603	1	银河期货	208.0	-40.0	华安期货	900.0	70.0	建信期货	276.0	0.0	0003	0299	0272
AG	白银	ag2603	2	中信期货	156.0	150.0	中信期货	674.0	-68.0	格林大华	220.0	0.0	0121	0148	0148
AG	白银	ag2603	3	方正中期	126.0	68.0	广发期货	178.0	0.0	金瑞期货	210.0	0.0	0049	0240	0034
AG	白银	ag2603	4	华安期货	70.0	70.0	东证期货	158.0	0.0	华安期货	132.0	0.0	0299	0163	0299
AG	白银	ag2603	5	国信期货	58.0	-6.0	光大期货	144.0	0.0	东证期货	98.0	0.0	0163	0042	0308
AG	白银	ag2603	6	国投期货	28.0	28.0	中信建投	140.0	0.0	瑞达期货	78.0	0.0	0059	0268	0082
AG	白银	ag2603	7	创元期货	20.0	20.0	上海中期	130.0	-10.0	中粮期货	72.0	0.0	0139	0008	0151
AG	白银	ag2603	8	招商期货	20.0	12.0	国元期货	116.0	-2.0	五矿期货	52.0	0.0	0009	0043	0161
AG	白银	ag2603	9	五矿期货	14.0	8.0	新湖期货	98.0	-8.0	方正中期	38.0	-82.0	0034	0077	0009
AG	白银	ag2603	10	浙商期货	12.0	12.0	创元期货	68.0	20.0	国投期货	26.0	26.0	0082	0151	0123
AG	白银	ag2603	11	上海中期	10.0	0.0	铜冠金源	64.0	0.0	中信期货	20.0	16.0	0148	0025	0008
AG	白银	ag2603	12	国新国证	10.0	-2.0	方正中期	64.0	0.0	中财期货	10.0	-4.0	0067	0034	0269
AG	白银	ag2603	13	新湖期货	8.0	8.0	银河期货	62.0	-92.0	物产中大	10.0	0.0	0125	0272	0077
AG	白银	ag2603	14	平安期货	8.0	4.0	南华期货	40.0	0.0	山金期货	8.0	2.0	0052	0096	0288
AG	白银	ag2603	15	兴证期货	8.0	8.0	国海良时	26.0	0.0	红塔期货	4.0	4.0	0306	0029	0311
AG	白银	ag2603	16	国泰君安	4.0	-32.0	瑞奇期货	24.0	0.0					0072	0004
