品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2509	1	中粮期货	670.0	254.0	南华期货	730.0	0.0	中粮期货	862.0	454.0	0139	0096	0139
AG	白银	ag2509	2	国贸期货	622.0	286.0	中信期货	706.0	-4.0	中泰期货	716.0	10.0	0275	0148	0058
AG	白银	ag2509	3	银河期货	344.0	124.0	中泰期货	502.0	0.0	兴业期货	420.0	0.0	0169	0275	0272
AG	白银	ag2509	4	国联期货	236.0	230.0	申万期货	490.0	-52.0	首创期货	366.0	0.0	0116	0069	0018
AG	白银	ag2509	5	广发期货	218.0	130.0	国联期货	460.0	-236.0	建信期货	330.0	-10.0	0003	0018	0240
AG	白银	ag2509	6	中信期货	182.0	-424.0	中信建投	332.0	0.0	中信期货	218.0	-90.0	0148	0268	0148
AG	白银	ag2509	7	国泰君安	174.0	14.0	国海良时	246.0	-78.0	国泰君安	198.0	-2.0	0004	0029	0004
AG	白银	ag2509	8	浙商期货	154.0	70.0	广发期货	222.0	-22.0	宏源期货	192.0	0.0	0137	0240	0123
AG	白银	ag2509	9	南华期货	142.0	60.0	华联期货	220.0	0.0	港信期货	184.0	0.0	0418	0276	0096
AG	白银	ag2509	10	中辉期货	122.0	14.0	银河期货	100.0	-246.0	国元期货	180.0	0.0	0043	0272	0274
AG	白银	ag2509	11	渤海期货	108.0	64.0	渤海期货	72.0	0.0	国新国证	138.0	-16.0	0269	0271	0271
AG	白银	ag2509	12	光大期货	86.0	66.0	中粮期货	44.0	-216.0	华安期货	116.0	0.0	0299	0139	0042
AG	白银	ag2509	13	国海良时	82.0	76.0	国泰君安	40.0	-4.0	银河期货	94.0	-6.0	0272	0004	0029
AG	白银	ag2509	14	华闻期货	80.0	-46.0	东证期货	30.0	-14.0	国贸期货	92.0	28.0	0058	0163	0259
AG	白银	ag2509	15	云期货	76.0	64.0	兴业期货	12.0	2.0	广州期货	76.0	-2.0	0338	0169	0330
AG	白银	ag2509	16	东证期货	66.0	58.0	国新国证	10.0	0.0	华联期货	72.0	0.0	0276	0269	0163
AG	白银	ag2509	17	申万期货	52.0	46.0	齐盛期货	8.0	0.0	五矿期货	60.0	0.0	0009	0001	0069
AG	白银	ag2509	18	新湖期货	48.0	10.0	浙商期货	8.0	-30.0	齐盛期货	54.0	0.0	0001	0123	0077
AG	白银	ag2509	19	中泰期货	38.0	24.0	五矿期货	6.0	0.0	徽商期货	52.0	-12.0	0186	0009	0275
AG	白银	ag2509	20	广州期货	34.0	-62.0	徽商期货	6.0	2.0	东证期货	50.0	28.0	0163	0186	0338
AG	白银	ag2509	999		3534.0	1058.0		4244.0	-898.0		4470.0	382.0			
AG	白银	ag2510	1	国泰君安	209859.0	42320.0	国泰君安	14990.0	-2876.0	中信期货	18077.0	2395.0	0148	0004	0004
