品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	中信期货	6736.0	2542.0	中信期货	2964.0	-408.0	华金期货	960.0	0.0	0051	0148	0148
AG	白银	ag2512	2	银河期货	2970.0	-986.0	金瑞期货	2200.0	-394.0	齐盛期货	912.0	-32.0	0001	0049	0272
AG	白银	ag2512	3	广发期货	2194.0	-818.0	华金期货	2012.0	-2.0	中粮期货	878.0	504.0	0139	0051	0240
AG	白银	ag2512	4	国贸期货	1862.0	-102.0	国泰君安	1174.0	-120.0	金瑞期货	874.0	-616.0	0049	0004	0058
AG	白银	ag2512	5	光大期货	1712.0	-744.0	银河期货	1146.0	-422.0	中财期货	832.0	-240.0	0067	0272	0042
AG	白银	ag2512	6	金瑞期货	1646.0	638.0	宝城期货	908.0	4.0	国泰君安	706.0	-42.0	0004	0019	0049
AG	白银	ag2512	7	东证期货	1564.0	28.0	华泰期货	684.0	-670.0	中信期货	688.0	-76.0	0148	0253	0163
AG	白银	ag2512	8	华闻期货	1414.0	-3062.0	广发期货	566.0	-138.0	海证期货	646.0	-184.0	0153	0240	0259
AG	白银	ag2512	9	中泰期货	1248.0	-292.0	齐盛期货	506.0	-2.0	弘业期货	634.0	-264.0	0178	0001	0275
AG	白银	ag2512	10	国泰君安	1078.0	-934.0	东证期货	498.0	2.0	山金期货	614.0	-4.0	0052	0163	0004
AG	白银	ag2512	11	中信建投	1064.0	2.0	先锋期货	440.0	0.0	国投期货	540.0	-20.0	0082	0138	0268
AG	白银	ag2512	12	平安期货	1030.0	122.0	光大期货	388.0	68.0	方正中期	414.0	-180.0	0034	0042	0288
AG	白银	ag2512	13	新湖期货	998.0	366.0	一德期货	362.0	-146.0	中金岭南	398.0	0.0	0108	0277	0077
AG	白银	ag2512	14	海证期货	950.0	572.0	中泰期货	332.0	-16.0	东证期货	382.0	-78.0	0163	0275	0153
AG	白银	ag2512	15	中辉期货	946.0	-182.0	中银期货	326.0	0.0	银河期货	354.0	-48.0	0272	0372	0274
AG	白银	ag2512	16	浙商期货	904.0	-222.0	兴证期货	248.0	-4.0	五矿期货	302.0	10.0	0009	0311	0123
AG	白银	ag2512	17	申万期货	842.0	-14.0	财信期货	242.0	0.0	紫金天风	268.0	-24.0	0321	0349	0069
AG	白银	ag2512	18	华泰期货	696.0	282.0	永安期货	230.0	-6.0	平安期货	254.0	-22.0	0288	0103	0253
AG	白银	ag2512	19	紫金天风	614.0	346.0	五矿期货	224.0	-52.0	华鑫期货	234.0	-378.0	0006	0009	0321
AG	白银	ag2512	20	国海良时	592.0	40.0	中信建投	206.0	-12.0	中泰期货	224.0	-8.0	0275	0268	0029
AG	白银	ag2512	999		31060.0	-2418.0		15656.0	-2318.0		11114.0	-1702.0			
AG	白银	ag2601	1	中信期货	18251.0	-6490.0	国泰君安	2622.0	-1232.0	齐盛期货	2593.0	535.0	0001	0004	0148
AG	白银	ag2601	2	国泰君安	16944.0	-1601.0	东亚期货	2106.0	1069.0	中信期货	2132.0	847.0	0148	0088	0004
AG	白银	ag2601	3	华泰期货	11074.0	-1273.0	广发期货	1879.0	834.0	国泰君安	1713.0	122.0	0004	0240	0253
AG	白银	ag2601	4	广发期货	6908.0	-1192.0	东证期货	1557.0	-425.0	永安期货	1469.0	-26.0	0103	0163	0240
AG	白银	ag2601	5	东证期货	6772.0	-145.0	中信期货	1211.0	190.0	光大期货	970.0	201.0	0042	0148	0163
AG	白银	ag2601	6	国信期货	6325.0	-4450.0	申万期货	1039.0	-377.0	中信建投	807.0	-40.0	0268	0069	0308
AG	白银	ag2601	7	海通期货	5094.0	-902.0	银河期货	934.0	23.0	海证期货	629.0	-29.0	0153	0272	0081
AG	白银	ag2601	8	申万期货	4878.0	-1704.0	南华期货	780.0	47.0	华泰期货	600.0	-4.0	0253	0096	0069
AG	白银	ag2601	9	中泰期货	4151.0	-111.0	长江期货	743.0	-67.0	方正中期	589.0	-71.0	0034	0048	0275
AG	白银	ag2601	10	津投期货	3725.0	-70.0	金瑞期货	661.0	-2.0	国投期货	573.0	464.0	0082	0049	0342
AG	白银	ag2601	11	瑞达期货	3134.0	379.0	海证期货	635.0	231.0	东证期货	573.0	-52.0	0163	0153	0059
AG	白银	ag2601	12	银河期货	2685.0	-1180.0	中信建投	622.0	-20.0	广发期货	571.0	-24.0	0240	0268	0272
AG	白银	ag2601	13	国投期货	2299.0	-428.0	摩根大通	600.0	0.0	海通期货	524.0	-31.0	0081	0184	0082
AG	白银	ag2601	14	浙商期货	2266.0	-12.0	五矿期货	545.0	137.0	国信期货	482.0	4.0	0308	0009	0123
AG	白银	ag2601	15	东亚期货	2030.0	-194.0	创元期货	435.0	154.0	平安期货	460.0	-4.0	0288	0151	0088
AG	白银	ag2601	16	中信建投	2028.0	-464.0	国联期货	415.0	0.0	中泰期货	424.0	-54.0	0275	0018	0268
AG	白银	ag2601	17	华闻期货	1850.0	-148.0	国海良时	387.0	42.0	南华期货	381.0	15.0	0096	0029	0259
AG	白银	ag2601	18	国贸期货	1617.0	-19.0	国贸期货	343.0	158.0	浙商期货	349.0	11.0	0123	0058	0058
AG	白银	ag2601	19	渤海期货	1453.0	1115.0	东海期货	325.0	-21.0	中粮期货	316.0	35.0	0139	0007	0271
AG	白银	ag2601	20	海证期货	1304.0	396.0	国信期货	308.0	227.0	银河期货	287.0	-28.0	0272	0308	0153
AG	白银	ag2601	999		104788.0	-18493.0		18147.0	968.0		16442.0	1871.0			
AG	白银	ag2602	1	国泰君安	548090.0	-209090.0	中信期货	41130.0	-8307.0	中信期货	32995.0	5646.0	0148	0148	0004
AG	白银	ag2602	2	中信期货	476410.0	-105851.0	国泰君安	39266.0	1221.0	金瑞期货	20724.0	-628.0	0049	0004	0148
AG	白银	ag2602	3	东证期货	231055.0	-12016.0	东证期货	25847.0	3327.0	东证期货	19683.0	-530.0	0163	0163	0163
AG	白银	ag2602	4	海通期货	198087.0	-17137.0	永安期货	24474.0	-1999.0	国泰君安	18965.0	-945.0	0004	0103	0081
AG	白银	ag2602	5	银河期货	144693.0	-4020.0	华泰期货	10798.0	813.0	银河期货	15667.0	-500.0	0272	0253	0272
AG	白银	ag2602	6	广发期货	140588.0	-27059.0	银河期货	10571.0	-745.0	方正中期	10614.0	-352.0	0034	0272	0240
AG	白银	ag2602	7	华泰期货	139270.0	-7039.0	广发期货	10507.0	807.0	华泰期货	9579.0	-41.0	0253	0240	0253
AG	白银	ag2602	8	中泰期货	138253.0	-1705.0	平安期货	8490.0	981.0	五矿期货	8828.0	-25.0	0009	0288	0275
AG	白银	ag2602	9	国信期货	129240.0	2339.0	光大期货	7634.0	-1087.0	永安期货	7746.0	1068.0	0103	0042	0308
AG	白银	ag2602	10	中信建投	100958.0	-12780.0	东吴期货	7592.0	-941.0	中信建投	7504.0	-486.0	0268	0323	0268
AG	白银	ag2602	11	华闻期货	100298.0	-42873.0	乾坤期货	7252.0	-36.0	广发期货	6951.0	-1173.0	0240	0239	0259
AG	白银	ag2602	12	徽商期货	88239.0	-25078.0	方正中期	7196.0	-265.0	中粮期货	6817.0	-1256.0	0139	0034	0186
AG	白银	ag2602	13	方正中期	84511.0	-8277.0	国投期货	7001.0	-877.0	光大期货	6329.0	-216.0	0042	0082	0034
AG	白银	ag2602	14	申万期货	82005.0	750.0	东亚期货	6837.0	648.0	南华期货	6075.0	1343.0	0096	0088	0069
AG	白银	ag2602	15	南华期货	81747.0	-4735.0	中信建投	6479.0	304.0	平安期货	6032.0	-705.0	0288	0268	0096
AG	白银	ag2602	16	光大期货	65765.0	-22957.0	五矿期货	6427.0	-509.0	东方财富	5974.0	-734.0	0298	0009	0042
