品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2605	1	国泰君安	4310	-9366	国元期货	895.0	-4.0	齐盛期货	1036.0	-328.0	0001	0043	0004
AG	白银	ag2605	2	东证期货	3909	-803	恒力期货	745.0	40.0	国投期货	845.0	-1119.0	0082	0339	0163
AG	白银	ag2605	3	中信期货	3326	-2407	国泰君安	588.0	-795.0	银河期货	658.0	-642.0	0272	0004	0148
AG	白银	ag2605	4	华泰期货	2948	-644	招商期货	564.0	-25.0	金瑞期货	583.0	-690.0	0049	0161	0253
AG	白银	ag2605	5	海通期货	2033	-3276	中信期货	502.0	-179.0	广发期货	454.0	-143.0	0240	0148	0081
AG	白银	ag2605	6	广发期货	1911	-1252	中信建投	368.0	-72.0	华泰期货	442.0	-28.0	0253	0268	0240
AG	白银	ag2605	7	中信建投	1600	-222	广发期货	308.0	-32.0	五矿期货	426.0	-15.0	0009	0240	0268
AG	白银	ag2605	8	银河期货	1589	-2234	新湖期货	287.0	-28.0	中信期货	345.0	-183.0	0148	0077	0272
AG	白银	ag2605	9	中泰期货	1571	-2114	东证期货	257.0	-2007.0	紫金天风	249.0	-13.0	0321	0163	0275
AG	白银	ag2605	10	国投期货	1204	-4338	永安期货	245.0	-613.0	方正中期	248.0	-10.0	0034	0103	0082
AG	白银	ag2605	11	南华期货	1003	-261	海通期货	176.0	7.0	国泰君安	230.0	-507.0	0004	0081	0096
AG	白银	ag2605	12	金瑞期货	920	648	中泰期货	176.0	-107.0	光大期货	203.0	-17.0	0042	0275	0049
AG	白银	ag2605	13	永安期货	836	783	华泰期货	173.0	-22.0	东证期货	174.0	-536.0	0163	0253	0103
AG	白银	ag2605	14	浙商期货	701	-464	平安期货	173.0	-86.0	新湖期货	156.0	-7.0	0077	0288	0123
AG	白银	ag2605	15	瑞达期货	637	-255	创元期货	168.0	-2.0	瑞达期货	155.0	-270.0	0059	0151	0059
AG	白银	ag2605	16	齐盛期货	540	-1095	徽商期货	161.0	91.0	南华期货	143.0	-174.0	0096	0186	0001
AG	白银	ag2605	17	中财期货	537	220	浙商期货	155.0	-37.0	永安期货	140.0	-205.0	0103	0123	0067
AG	白银	ag2605	18	海证期货	386	-203	光大期货	145.0	-22.0	东海期货	126.0	0.0	0007	0042	0153
AG	白银	ag2605	19	华鑫期货	372	292	银河期货	143.0	-405.0	中信建投	72.0	40.0	0268	0272	0006
AG	白银	ag2605	20	申万期货	348	-20	东海期货	142.0	85.0	中泰期货	52.0	-40.0	0275	0007	0069
AG	白银	ag2605	999		30681	-27011		6371.0	-4213.0		6737.0	-4887.0			
AG	白银	ag2606	1	国泰君安	137117	-43239	国泰君安	18685.0	147.0	中信期货	24409.0	-4199.0	0148	0004	0004
AG	白银	ag2606	2	中信期货	108974	-19219	中信期货	16542.0	151.0	国泰君安	12686.0	-1496.0	0004	0148	0148
AG	白银	ag2606	3	广发期货	49626	-4057	东证期货	12302.0	-579.0	东证期货	11996.0	-4598.0	0163	0163	0240
AG	白银	ag2606	4	华泰期货	49611	-8567	银河期货	7885.0	-458.0	金瑞期货	7638.0	430.0	0049	0272	0253
AG	白银	ag2606	5	东证期货	48861	-11400	国投期货	7833.0	-1277.0	中粮期货	6509.0	-750.0	0139	0082	0163
AG	白银	ag2606	6	银河期货	41584	-3142	永安期货	7573.0	-875.0	华鑫期货	6195.0	355.0	0006	0103	0272
AG	白银	ag2606	7	中泰期货	39361	-3771	方正中期	5729.0	-744.0	宏源期货	5591.0	-757.0	0137	0034	0275
AG	白银	ag2606	8	海通期货	30920	-10222	平安期货	5673.0	-675.0	银河期货	5235.0	-812.0	0272	0288	0081
AG	白银	ag2606	9	中信建投	30327	-5490	华泰期货	5463.0	-1069.0	云晨期货	5020.0	69.0	0315	0253	0268
AG	白银	ag2606	10	国信期货	27644	-3932	中信建投	5417.0	-612.0	华泰期货	4970.0	-382.0	0253	0268	0308
AG	白银	ag2606	11	方正中期	27265	-10865	光大期货	4892.0	-356.0	永安期货	4732.0	-548.0	0103	0042	0034
AG	白银	ag2606	12	徽商期货	22585	-6241	招商期货	4486.0	245.0	五矿期货	3962.0	-148.0	0009	0161	0186
AG	白银	ag2606	13	东方财富	22290	-2743	广发期货	4293.0	-267.0	方正中期	3939.0	245.0	0034	0240	0298
AG	白银	ag2606	14	平安期货	17233	-2188	申万期货	4107.0	-184.0	平安期货	3661.0	430.0	0288	0069	0288
AG	白银	ag2606	15	国元期货	16088	-1314	浙商期货	3740.0	-356.0	齐盛期货	3615.0	-122.0	0001	0123	0043
AG	白银	ag2606	16	华闻期货	15089	-3998	南华期货	3261.0	9.0	广发期货	3477.0	-79.0	0240	0096	0259
AG	白银	ag2606	17	光大期货	14645	-2429	东方财富	3120.0	-158.0	国投期货	3367.0	33.0	0082	0298	0042
AG	白银	ag2606	18	宏源期货	14565	-732	中泰期货	3091.0	-273.0	中信建投	3346.0	509.0	0268	0275	0137
AG	白银	ag2606	19	五矿期货	13700	1041	国信期货	2605.0	-472.0	南华期货	3135.0	174.0	0096	0308	0009
AG	白银	ag2606	20	宝城期货	13478	-4284	民生期货	2245.0	47.0	光大期货	2556.0	1.0	0042	0244	0019
AG	白银	ag2606	999		740963	-146792		128942.0	-7756.0		126039.0	-11645.0			
AG	白银	ag2608	1	国泰君安	68384	-19427	永安期货	9539.0	1431.0	东证期货	11930.0	46.0	0163	0103	0004
AG	白银	ag2608	2	中信期货	51474	-6072	中信期货	9425.0	277.0	中银期货	8779.0	215.0	0372	0148	0148
AG	白银	ag2608	3	广发期货	25670	-516	银河期货	7598.0	-575.0	中信期货	7508.0	-83.0	0148	0272	0240
AG	白银	ag2608	4	华泰期货	24110	-8219	国泰君安	7287.0	1477.0	国泰君安	5080.0	671.0	0004	0004	0253
AG	白银	ag2608	5	东证期货	23116	-4065	国投期货	7082.0	-6.0	金瑞期货	4721.0	-364.0	0049	0082	0163
AG	白银	ag2608	6	中泰期货	21005	-3699	国元期货	6740.0	-142.0	永安期货	4081.0	-339.0	0103	0043	0275
AG	白银	ag2608	7	海通期货	20801	-163	华泰期货	5841.0	1078.0	银河期货	3643.0	220.0	0272	0253	0081
AG	白银	ag2608	8	银河期货	19247	-1724	金瑞期货	5637.0	-27.0	浙商期货	3507.0	82.0	0123	0049	0272
AG	白银	ag2608	9	国信期货	16289	-2541	东证期货	5626.0	474.0	云晨期货	2625.0	116.0	0315	0163	0308
AG	白银	ag2608	10	徽商期货	12685	-1212	浙商期货	4140.0	-90.0	中粮期货	2112.0	-136.0	0139	0123	0186
AG	白银	ag2608	11	中信建投	10192	-1206	光大期货	3025.0	-34.0	南华期货	1891.0	7.0	0096	0042	0268
AG	白银	ag2608	12	五矿期货	9134	-256	广发期货	2953.0	-420.0	广发期货	1618.0	234.0	0240	0240	0009
AG	白银	ag2608	13	国元期货	8381	93	大越期货	2047.0	-4.0	华泰期货	1611.0	604.0	0253	0134	0043
AG	白银	ag2608	14	东方财富	7942	-1803	方正中期	1896.0	37.0	方正中期	1322.0	97.0	0034	0034	0298
AG	白银	ag2608	15	华闻期货	7676	-1005	东亚期货	1881.0	-201.0	国投期货	1196.0	-12.0	0082	0088	0259
AG	白银	ag2608	16	方正中期	7166	-856	民生期货	1671.0	-88.0	中财期货	1135.0	-1.0	0067	0244	0034
AG	白银	ag2608	17	民生期货	7052	-372	中信建投	1438.0	-29.0	宏源期货	1100.0	51.0	0137	0268	0244
