品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2604	1	国泰君安	87297.0	9076.0	中信期货	16860.0	796.0	中信期货	22082.0	-1148.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	75028.0	4198.0	国泰君安	13881.0	-1068.0	国泰君安	11278.0	-1345.0	0004	0004	0148
AG	白银	ag2604	3	东证期货	36375.0	1595.0	东证期货	9059.0	302.0	东证期货	10474.0	361.0	0163	0163	0163
AG	白银	ag2604	4	银河期货	31502.0	5233.0	银河期货	6397.0	16.0	金瑞期货	8950.0	-802.0	0049	0272	0272
AG	白银	ag2604	5	华泰期货	26251.0	1691.0	华泰期货	5706.0	-2229.0	银河期货	7369.0	-384.0	0272	0253	0253
AG	白银	ag2604	6	海通期货	24176.0	2464.0	中信建投	5082.0	-283.0	华泰期货	6303.0	209.0	0253	0268	0081
AG	白银	ag2604	7	广发期货	22997.0	1006.0	永安期货	4961.0	285.0	云晨期货	4563.0	132.0	0315	0103	0240
AG	白银	ag2604	8	中信建投	21071.0	2647.0	国投期货	4775.0	-100.0	中粮期货	4012.0	92.0	0139	0082	0268
AG	白银	ag2604	9	国信期货	20142.0	4464.0	广发期货	4175.0	99.0	五矿期货	3853.0	-171.0	0009	0240	0308
AG	白银	ag2604	10	中泰期货	20131.0	1389.0	海通期货	4129.0	-133.0	光大期货	3841.0	172.0	0042	0081	0275
AG	白银	ag2604	11	东方财富	19005.0	1811.0	方正中期	3521.0	-46.0	中泰期货	3704.0	275.0	0275	0034	0298
AG	白银	ag2604	12	方正中期	17874.0	4153.0	东吴期货	3349.0	-178.0	广发期货	3537.0	24.0	0240	0323	0034
AG	白银	ag2604	13	平安期货	16424.0	1984.0	平安期货	3155.0	-138.0	齐盛期货	3428.0	189.0	0001	0288	0288
AG	白银	ag2604	14	华闻期货	15709.0	4555.0	民生期货	3032.0	-136.0	平安期货	3292.0	132.0	0288	0244	0259
AG	白银	ag2604	15	南华期货	12323.0	1977.0	申万期货	2725.0	475.0	方正中期	3137.0	176.0	0034	0069	0096
AG	白银	ag2604	16	徽商期货	11371.0	1414.0	中泰期货	2648.0	122.0	中财期货	2724.0	307.0	0067	0275	0186
AG	白银	ag2604	17	光大期货	9937.0	461.0	光大期货	2525.0	-151.0	海通期货	2652.0	-45.0	0081	0042	0042
AG	白银	ag2604	18	浙商期货	9750.0	535.0	南华期货	2486.0	55.0	中信建投	2622.0	193.0	0268	0096	0123
AG	白银	ag2604	19	瑞达期货	9725.0	1762.0	国信期货	2429.0	114.0	华鑫期货	2531.0	-17.0	0006	0308	0059
AG	白银	ag2604	20	申万期货	9270.0	1314.0	华闻期货	2308.0	750.0	南华期货	2373.0	44.0	0096	0259	0069
AG	白银	ag2604	999		496358.0	53729.0		103203.0	-1448.0		112725.0	-1606.0			
AG	白银	ag2605	1	国泰君安	51215.0	5724.0	中信期货	3859.0	721.0	中信期货	9361.0	1487.0	0148	0148	0004
AG	白银	ag2605	2	中信期货	28032.0	-3353.0	国泰君安	1910.0	-32.0	东证期货	4472.0	-5.0	0163	0004	0148
AG	白银	ag2605	3	银河期货	22770.0	5561.0	银河期货	1737.0	50.0	五矿期货	1541.0	4.0	0009	0272	0272
AG	白银	ag2605	4	广发期货	13838.0	-52.0	东证期货	1597.0	51.0	中财期货	920.0	-987.0	0067	0163	0240
AG	白银	ag2605	5	国信期货	12789.0	3230.0	申万期货	1297.0	-6.0	西南期货	704.0	48.0	0141	0069	0308
AG	白银	ag2605	6	海通期货	9866.0	2646.0	金瑞期货	1213.0	171.0	国泰君安	459.0	17.0	0004	0049	0081
AG	白银	ag2605	7	东证期货	9462.0	879.0	华泰期货	999.0	30.0	永安期货	375.0	280.0	0103	0253	0163
AG	白银	ag2605	8	中泰期货	9274.0	750.0	国元期货	948.0	37.0	广发期货	294.0	38.0	0240	0043	0275
AG	白银	ag2605	9	华泰期货	9135.0	-981.0	兴证期货	833.0	-8.0	东亚期货	256.0	2.0	0088	0311	0253
AG	白银	ag2605	10	中信建投	7458.0	137.0	国投期货	816.0	-32.0	齐盛期货	211.0	32.0	0001	0082	0268
AG	白银	ag2605	11	浙商期货	7152.0	538.0	东吴期货	797.0	26.0	东海期货	200.0	42.0	0007	0323	0123
AG	白银	ag2605	12	南华期货	5832.0	1277.0	广发期货	729.0	-36.0	银河期货	184.0	-4.0	0272	0240	0096
AG	白银	ag2605	13	华闻期货	5621.0	899.0	中信建投	720.0	-195.0	华泰期货	182.0	15.0	0253	0268	0259
AG	白银	ag2605	14	方正中期	4868.0	1026.0	东亚期货	561.0	-81.0	中泰期货	182.0	108.0	0275	0088	0034
AG	白银	ag2605	15	徽商期货	4550.0	18.0	海证期货	439.0	8.0	国信期货	135.0	14.0	0308	0153	0186
AG	白银	ag2605	16	东方财富	4205.0	1946.0	光大期货	386.0	-1.0	徽商期货	124.0	13.0	0186	0042	0298
