品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2602	1	中信期货	15606	1614	中信期货	4937	281	中信期货	4440.0	-663.0	0148	0148	0148
AG	白银	ag2602	2	国泰君安	10891	2311	国泰君安	3432	-685	金瑞期货	4016.0	-1943.0	0049	0004	0004
AG	白银	ag2602	3	东证期货	8029	69	银河期货	2713	-95	东证期货	1563.0	295.0	0163	0272	0163
AG	白银	ag2602	4	广发期货	6612	1106	广发期货	2537	-168	国泰君安	1558.0	260.0	0004	0240	0240
AG	白银	ag2602	5	国信期货	6136	2375	东证期货	1975	-464	广发期货	1380.0	-42.0	0240	0163	0308
AG	白银	ag2602	6	华泰期货	5473	2160	南华期货	1254	-55	银河期货	1341.0	152.0	0272	0096	0253
AG	白银	ag2602	7	银河期货	5006	773	宏源期货	1219	-11	五矿期货	1274.0	-420.0	0009	0137	0272
AG	白银	ag2602	8	中泰期货	4182	683	平安期货	1084	-144	建信期货	1217.0	157.0	0003	0288	0275
AG	白银	ag2602	9	浙商期货	3842	257	申万期货	1019	-44	齐盛期货	1166.0	-39.0	0001	0069	0123
AG	白银	ag2602	10	国投期货	3502	-283	国海良时	947	-2	浙商期货	1088.0	69.0	0123	0029	0082
AG	白银	ag2602	11	津投期货	3053	259	五矿期货	881	-65	光大期货	1022.0	-84.0	0042	0009	0342
AG	白银	ag2602	12	平安期货	2714	561	永安期货	828	-64	中粮期货	1002.0	-3.0	0139	0103	0288
AG	白银	ag2602	13	中信建投	2457	493	中信建投	794	-120	国投期货	1001.0	154.0	0082	0268	0268
AG	白银	ag2602	14	金瑞期货	2306	1535	华泰期货	789	-7	平安期货	981.0	-69.0	0288	0253	0049
AG	白银	ag2602	15	华闻期货	2114	-829	建信期货	609	33	中泰期货	904.0	131.0	0275	0003	0259
AG	白银	ag2602	16	南华期货	2099	-64	光大期货	605	-532	华泰期货	757.0	-54.0	0253	0042	0096
AG	白银	ag2602	17	光大期货	1743	572	国投期货	605	-6	方正中期	736.0	-151.0	0034	0082	0042
AG	白银	ag2602	18	瑞达期货	1742	90	中泰期货	546	119	云晨期货	719.0	-426.0	0315	0275	0059
AG	白银	ag2602	19	海通期货	1691	1049	一德期货	525	-13	福能期货	623.0	-151.0	0022	0277	0081
AG	白银	ag2602	20	申万期货	1620	562	物产中大	517	-4	中信建投	582.0	-25.0	0268	0125	0069
AG	白银	ag2602	999		90818	15293		27816	-2046		27370.0	-2852.0			
AG	白银	ag2604	1	国泰君安	243842	40737	中信期货	31785	1459	中信期货	31083.0	-1444.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	168419	18333	国泰君安	25173	-776	国泰君安	21989.0	-1978.0	0004	0004	0148
AG	白银	ag2604	3	东证期货	74190	16730	东证期货	15067	900	东证期货	10475.0	-2900.0	0163	0163	0163
AG	白银	ag2604	4	海通期货	64575	5277	银河期货	14638	-410	金瑞期货	10423.0	2334.0	0049	0272	0081
AG	白银	ag2604	5	广发期货	56672	12993	国投期货	11580	-144	银河期货	9622.0	-1218.0	0272	0082	0240
AG	白银	ag2604	6	银河期货	56596	10376	中信建投	10460	-235	五矿期货	8740.0	-80.0	0009	0268	0272
AG	白银	ag2604	7	国信期货	51714	25663	永安期货	10005	-1813	海通期货	6941.0	4.0	0081	0103	0308
AG	白银	ag2604	8	中信建投	43828	10011	华泰期货	9980	-295	中信建投	6664.0	-10.0	0268	0253	0268
AG	白银	ag2604	9	华泰期货	40300	2959	海通期货	9215	-179	华泰期货	6621.0	-421.0	0253	0081	0253
AG	白银	ag2604	10	方正中期	38397	12618	金瑞期货	7371	-1038	广发期货	6555.0	817.0	0240	0049	0034
AG	白银	ag2604	11	东方财富	33637	7965	光大期货	6837	70	平安期货	5601.0	-1118.0	0288	0042	0298
AG	白银	ag2604	12	平安期货	33301	9079	广发期货	6484	-485	云晨期货	5359.0	81.0	0315	0240	0288
AG	白银	ag2604	13	华闻期货	29258	4592	平安期货	5588	-171	浙商期货	5265.0	-327.0	0123	0288	0259
AG	白银	ag2604	14	中泰期货	28900	7678	国元期货	5058	217	永安期货	5248.0	2248.0	0103	0043	0275
AG	白银	ag2604	15	南华期货	27683	3190	方正中期	4881	-278	乾坤期货	5021.0	117.0	0239	0034	0096
