品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	120244	34034	银河期货	9810	415	中信期货	8449	-2554	0148	0272	0004
AG	白银	ag2512	2	中信期货	97983	12063	国泰君安	9705	-486	国泰君安	5757	-773	0004	0004	0148
AG	白银	ag2512	3	东证期货	54135	6748	中信期货	9686	-660	东证期货	4859	-173	0163	0148	0163
AG	白银	ag2512	4	海通期货	33781	5322	东证期货	5762	-368	中泰期货	4431	-211	0275	0163	0081
AG	白银	ag2512	5	中泰期货	33701	4214	金瑞期货	5741	513	银河期货	4238	-817	0272	0049	0275
AG	白银	ag2512	6	华泰期货	32406	118	广发期货	4428	-336	方正中期	4115	17	0034	0240	0253
AG	白银	ag2512	7	广发期货	19500	1764	齐盛期货	3874	235	浙商期货	3756	-489	0123	0001	0240
AG	白银	ag2512	8	中信建投	16768	1457	五矿期货	3045	-605	金瑞期货	3634	-664	0049	0009	0268
AG	白银	ag2512	9	银河期货	16631	-4785	华泰期货	3006	242	广发期货	3233	-457	0240	0253	0272
AG	白银	ag2512	10	国信期货	16355	214	平安期货	2997	-413	中信建投	2930	-323	0268	0288	0308
AG	白银	ag2512	11	南华期货	12249	-1697	金元期货	2484	2396	国投期货	2640	318	0082	0089	0096
AG	白银	ag2512	12	方正中期	10274	1103	方正中期	2430	-1021	弘业期货	2577	-89	0178	0034	0034
AG	白银	ag2512	13	平安期货	9259	-32	中信建投	1986	-288	永安期货	2563	-29	0103	0268	0288
AG	白银	ag2512	14	浙商期货	9051	242	国金期货	1776	15	光大期货	2451	-253	0042	0095	0123
AG	白银	ag2512	15	徽商期货	8905	521	东吴期货	1755	-112	五矿期货	2223	59	0009	0323	0186
AG	白银	ag2512	16	东吴期货	8198	3048	中粮期货	1653	39	申万期货	1809	104	0069	0139	0323
AG	白银	ag2512	17	五矿期货	8196	-1387	东海期货	1621	-12	中财期货	1727	-68	0067	0007	0009
AG	白银	ag2512	18	光大期货	7992	949	海通期货	1565	-517	国信期货	1666	-161	0308	0081	0042
AG	白银	ag2512	19	华闻期货	7958	3057	山金期货	1486	-361	国贸期货	1659	-172	0058	0052	0259
AG	白银	ag2512	20	国投期货	7943	1784	宏源期货	1486	-341	平安期货	1517	-295	0288	0137	0082
AG	白银	ag2512	999		531529	68737		76296	-1665		66234	-7030			
AG	白银	ag2601	1	国泰君安	16770	1378	中信期货	5850	-400	东亚期货	2808	90	0088	0148	0004
AG	白银	ag2601	2	中信期货	14704	3408	东证期货	1830	75	中粮期货	1398	-15	0139	0163	0148
AG	白银	ag2601	3	东证期货	6064	-211	广发期货	1516	-13	齐盛期货	1230	-23	0001	0240	0163
AG	白银	ag2601	4	国信期货	5213	-24	国投期货	1140	164	国泰君安	1147	-52	0004	0082	0308
