品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2602	1	国泰君安	230.0	170.0	中信期货	2214.0	60.0	中信期货	152.0	-32.0	0148	0148	0004
AG	白银	ag2602	2	光大期货	220.0	52.0	华安期货	900.0	0.0	华泰期货	118.0	0.0	0253	0299	0042
AG	白银	ag2602	3	东证期货	108.0	-368.0	银河期货	440.0	10.0	国新国证	26.0	-28.0	0269	0272	0163
AG	白银	ag2602	4	中信期货	92.0	-154.0	瑞达期货	402.0	0.0	方正中期	16.0	0.0	0034	0059	0148
AG	白银	ag2602	5	创元期货	60.0	-10.0	东证期货	358.0	-96.0	建信期货	14.0	0.0	0003	0163	0151
AG	白银	ag2602	6	国新国证	28.0	28.0	红塔期货	350.0	0.0	海证期货	2.0	0.0	0153	0306	0269
AG	白银	ag2602	7	中银期货	28.0	-54.0	中信建投	284.0	0.0					0268	0372
AG	白银	ag2602	8	国信期货	24.0	-166.0	五矿期货	266.0	18.0					0009	0308
AG	白银	ag2602	9	兴证期货	24.0	-34.0	兴业期货	232.0	0.0					0169	0311
AG	白银	ag2602	10	五矿期货	22.0	-6.0	国元期货	212.0	0.0					0043	0009
AG	白银	ag2602	11	银河期货	22.0	-486.0	物产中大	210.0	0.0					0125	0272
AG	白银	ag2602	12	上海中期	4.0	0.0	申万期货	184.0	0.0					0069	0008
AG	白银	ag2602	13	国联期货	4.0	-20.0	金瑞期货	182.0	0.0					0049	0018
AG	白银	ag2602	14	长江期货	2.0	-68.0	广发期货	156.0	0.0					0240	0048
AG	白银	ag2602	15				创元期货	152.0	16.0					0151	
AG	白银	ag2602	16				中粮期货	126.0	0.0					0139	
AG	白银	ag2602	17				中银期货	118.0	-12.0					0372	
AG	白银	ag2602	18				铜冠金源	84.0	0.0					0025	
AG	白银	ag2602	19				方正中期	74.0	0.0					0034	
AG	白银	ag2602	20				光大期货	74.0	0.0					0042	
AG	白银	ag2602	999		868.0	-1116.0		7018.0	-4.0		328.0	-60.0			
AG	白银	ag2604	1	国泰君安	115889.0	-90872.0	国泰君安	18677.0	-736.0	中信期货	28717.0	-2452.0	0148	0004	0004
AG	白银	ag2604	2	中信期货	103765.0	-44135.0	中信期货	18219.0	-1131.0	国泰君安	17758.0	-109.0	0004	0148	0148
AG	白银	ag2604	3	银河期货	50895.0	-39754.0	银河期货	10233.0	-74.0	银河期货	11338.0	-141.0	0272	0272	0272
AG	白银	ag2604	4	东证期货	45760.0	-37295.0	东证期货	8328.0	-129.0	东证期货	9902.0	649.0	0163	0163	0163
AG	白银	ag2604	5	广发期货	42732.0	-45011.0	光大期货	6643.0	106.0	金瑞期货	8083.0	585.0	0049	0042	0240
AG	白银	ag2604	6	中信建投	33421.0	-20928.0	中信建投	6583.0	-91.0	华泰期货	6491.0	-233.0	0253	0268	0268
AG	白银	ag2604	7	华泰期货	32912.0	-19791.0	华泰期货	5784.0	-939.0	云晨期货	6128.0	21.0	0315	0253	0253
AG	白银	ag2604	8	东方财富	32779.0	-22123.0	海通期货	5732.0	-620.0	中财期货	5779.0	-84.0	0067	0081	0298
AG	白银	ag2604	9	中泰期货	29662.0	-16891.0	国投期货	5622.0	64.0	五矿期货	4787.0	-318.0	0009	0082	0275
AG	白银	ag2604	10	海通期货	29391.0	-14810.0	广发期货	5170.0	-304.0	光大期货	4596.0	943.0	0042	0240	0081
AG	白银	ag2604	11	平安期货	27916.0	-14333.0	平安期货	4985.0	103.0	中泰期货	4576.0	900.0	0275	0288	0288
AG	白银	ag2604	12	国信期货	27716.0	-13815.0	方正中期	4475.0	-79.0	广发期货	4349.0	-1046.0	0240	0034	0308
AG	白银	ag2604	13	方正中期	25603.0	-19551.0	金瑞期货	4092.0	-914.0	平安期货	3115.0	-347.0	0288	0049	0034
AG	白银	ag2604	14	宝城期货	21696.0	-21990.0	国元期货	3847.0	266.0	中银期货	2929.0	-834.0	0372	0043	0019
AG	白银	ag2604	15	徽商期货	21449.0	-15095.0	民生期货	3551.0	54.0	南华期货	2911.0	-82.0	0096	0244	0186
AG	白银	ag2604	16	申万期货	19501.0	-9917.0	东方财富	3222.0	54.0	海通期货	2699.0	-405.0	0081	0298	0069
AG	白银	ag2604	17	光大期货	17727.0	-10186.0	永安期货	3137.0	-177.0	齐盛期货	2645.0	-289.0	0001	0103	0042
AG	白银	ag2604	18	华闻期货	17155.0	-11790.0	东吴期货	3054.0	-142.0	方正中期	2301.0	-82.0	0034	0323	0259
AG	白银	ag2604	19	浙商期货	16191.0	-3355.0	中泰期货	2998.0	212.0	中信建投	2255.0	-88.0	0268	0275	0123
AG	白银	ag2604	20	招商期货	15836.0	-13572.0	申万期货	2872.0	69.0	国信期货	2182.0	25.0	0308	0069	0161
AG	白银	ag2604	999		727996.0	-485214.0		127224.0	-4408.0		133541.0	-3387.0			
AG	白银	ag2605	1	国泰君安	54771.0	-26684.0	中信期货	3502.0	-80.0	中财期货	6902.0	-2.0	0067	0148	0004
AG	白银	ag2605	2	中信期货	32994.0	-13627.0	东证期货	1967.0	708.0	中信期货	5247.0	-20.0	0148	0163	0148
AG	白银	ag2605	3	银河期货	27136.0	-6287.0	五矿期货	1431.0	-212.0	东证期货	3928.0	-233.0	0163	0009	0272
AG	白银	ag2605	4	广发期货	21308.0	-14096.0	银河期货	1414.0	-11.0	五矿期货	1532.0	14.0	0009	0272	0240
AG	白银	ag2605	5	东证期货	16977.0	-5817.0	国泰君安	1338.0	2.0	广州期货	517.0	2.0	0338	0004	0163
AG	白银	ag2605	6	华泰期货	11650.0	-3611.0	华泰期货	1312.0	-24.0	国泰君安	468.0	195.0	0004	0253	0253
AG	白银	ag2605	7	国信期货	10751.0	-5277.0	东亚期货	1218.0	-54.0	广发期货	440.0	108.0	0240	0088	0308
AG	白银	ag2605	8	中泰期货	9166.0	-7818.0	申万期货	1131.0	-30.0	西南期货	411.0	-3.0	0141	0069	0275
AG	白银	ag2605	9	华闻期货	8090.0	-1130.0	中信建投	877.0	-140.0	华泰期货	312.0	0.0	0253	0268	0259
AG	白银	ag2605	10	海通期货	8033.0	-10418.0	东吴期货	875.0	64.0	齐盛期货	274.0	196.0	0001	0323	0081
AG	白银	ag2605	11	徽商期货	7765.0	-1815.0	广发期货	778.0	-84.0	银河期货	203.0	19.0	0272	0240	0186
AG	白银	ag2605	12	中信建投	7693.0	-1693.0	国投期货	773.0	-43.0	方正中期	184.0	7.0	0034	0082	0268
AG	白银	ag2605	13	浙商期货	6755.0	-2074.0	中泰期货	535.0	226.0	东海期货	139.0	25.0	0007	0275	0123
AG	白银	ag2605	14	瑞达期货	6068.0	-985.0	方正中期	527.0	16.0	海通期货	129.0	49.0	0081	0034	0059
AG	白银	ag2605	15	华安期货	5574.0	-103.0	海证期货	509.0	47.0	国投期货	121.0	53.0	0082	0153	0299
AG	白银	ag2605	16	南华期货	5452.0	-1822.0	浙商期货	495.0	29.0	中信建投	118.0	19.0	0268	0123	0096
AG	白银	ag2605	17	方正中期	4729.0	-1759.0	金瑞期货	467.0	100.0	华鑫期货	106.0	-6.0	0006	0049	0034
AG	白银	ag2605	18	民生期货	4659.0	-1581.0	国信期货	464.0	-109.0	华闻期货	91.0	36.0	0259	0308	0244
AG	白银	ag2605	19	东方财富	4202.0	379.0	新湖期货	426.0	288.0	信达期货	86.0	33.0	0136	0077	0298
AG	白银	ag2605	20	宝城期货	3953.0	-56.0	齐盛期货	395.0	-403.0	国信期货	84.0	-28.0	0308	0001	0019
AG	白银	ag2605	999		257726.0	-106274.0		20434.0	290.0		21292.0	464.0			
AG	白银	ag2606	1	国泰君安	71638.0	-43766.0	国投期货	8397.0	-98.0	中信期货	19734.0	987.0	0148	0082	0004
AG	白银	ag2606	2	中信期货	56685.0	-21048.0	中信期货	7594.0	-680.0	东证期货	8645.0	912.0	0163	0148	0148
AG	白银	ag2606	3	银河期货	31673.0	-19428.0	华泰期货	7024.0	-1413.0	国泰君安	8553.0	-23.0	0004	0253	0272
