品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2603	1	华安期货	132.0	132.0	华安期货	900.0	0.0	建信期货	542.0	32.0	0003	0299	0299
AG	白银	ag2603	2	中信期货	68.0	-160.0	中信期货	750.0	-40.0	金瑞期货	264.0	42.0	0049	0148	0148
AG	白银	ag2603	3	东证期货	44.0	-38.0	广发期货	178.0	-4.0	格林大华	220.0	0.0	0121	0240	0163
AG	白银	ag2603	4	金瑞期货	42.0	30.0	光大期货	152.0	6.0	瑞达期货	78.0	0.0	0059	0042	0049
AG	白银	ag2603	5	建信期货	34.0	-200.0	中信建投	140.0	0.0	中粮期货	72.0	0.0	0139	0268	0003
AG	白银	ag2603	6	华鑫期货	34.0	-90.0	上海中期	136.0	4.0	五矿期货	52.0	0.0	0009	0008	0006
AG	白银	ag2603	7	方正中期	20.0	20.0	东证期货	122.0	-36.0	东证期货	48.0	0.0	0163	0163	0034
AG	白银	ag2603	8	国元期货	20.0	-14.0	华鑫期货	114.0	-10.0	国投期货	26.0	0.0	0082	0006	0043
AG	白银	ag2603	9	创元期货	18.0	6.0	新湖期货	110.0	0.0	方正中期	22.0	-16.0	0034	0077	0151
AG	白银	ag2603	10	国信期货	16.0	-18.0	创元期货	74.0	14.0	中信期货	20.0	0.0	0148	0151	0308
AG	白银	ag2603	11	兴证期货	8.0	-156.0	方正中期	68.0	4.0	物产中大	14.0	0.0	0125	0034	0311
AG	白银	ag2603	12	光大期货	6.0	4.0	铜冠金源	64.0	0.0	中财期货	10.0	0.0	0067	0025	0042
AG	白银	ag2603	13	浙商期货	6.0	0.0	国元期货	62.0	-20.0	山金期货	8.0	0.0	0052	0043	0123
AG	白银	ag2603	14	国泰君安	4.0	4.0	银河期货	54.0	0.0	红塔期货	6.0	0.0	0306	0272	0004
AG	白银	ag2603	15	东海期货	4.0	4.0	东亚期货	40.0	0.0					0088	0007
AG	白银	ag2603	16	上海中期	4.0	2.0	南华期货	40.0	0.0					0096	0008
AG	白银	ag2603	17	宝城期货	4.0	-124.0	国海良时	30.0	2.0					0029	0019
AG	白银	ag2603	18	长江期货	4.0	-8.0	瑞奇期货	24.0	0.0					0072	0048
AG	白银	ag2603	19	广发期货	4.0	0.0	紫金天风	22.0	0.0					0321	0240
AG	白银	ag2603	20	国联期货	2.0	-4.0	中原期货	20.0	0.0					0327	0018
AG	白银	ag2603	999		474.0	-610.0		3100.0	-80.0		1382.0	58.0			
AG	白银	ag2604	1	国泰君安	24236.0	4337.0	中信期货	8097.0	-131.0	中信期货	10304.0	-1765.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	23272.0	3054.0	国泰君安	5915.0	-167.0	银河期货	9236.0	952.0	0272	0004	0148
AG	白银	ag2604	3	华泰期货	12115.0	2365.0	国投期货	4433.0	192.0	金瑞期货	6348.0	-332.0	0049	0082	0253
AG	白银	ag2604	4	东证期货	9815.0	1508.0	东证期货	3542.0	-140.0	国泰君安	4466.0	77.0	0004	0163	0163
AG	白银	ag2604	5	中泰期货	8349.0	671.0	银河期货	3517.0	-392.0	国投期货	3312.0	600.0	0082	0272	0275
AG	白银	ag2604	6	海通期货	6896.0	-1853.0	中信建投	3455.0	-38.0	中粮期货	3244.0	13.0	0139	0268	0081
AG	白银	ag2604	7	银河期货	6520.0	-942.0	方正中期	2389.0	-475.0	华泰期货	2877.0	-223.0	0253	0034	0272
AG	白银	ag2604	8	浙商期货	6167.0	-709.0	平安期货	2129.0	-116.0	五矿期货	2448.0	-111.0	0009	0288	0123
AG	白银	ag2604	9	广发期货	5954.0	-140.0	申万期货	1865.0	-2.0	齐盛期货	2282.0	-248.0	0001	0069	0240
AG	白银	ag2604	10	平安期货	4737.0	931.0	东方财富	1735.0	-6.0	东证期货	2187.0	-1383.0	0163	0298	0288
AG	白银	ag2604	11	中信建投	4027.0	726.0	华泰期货	1685.0	-1420.0	平安期货	1532.0	-365.0	0288	0253	0268
AG	白银	ag2604	12	方正中期	3396.0	99.0	新湖期货	1551.0	5.0	云晨期货	1385.0	-403.0	0315	0077	0034
AG	白银	ag2604	13	南华期货	3127.0	1062.0	民生期货	1503.0	-378.0	广发期货	1198.0	-125.0	0240	0244	0096
AG	白银	ag2604	14	东方财富	3056.0	-341.0	光大期货	1469.0	-15.0	创元期货	1110.0	35.0	0151	0042	0298
AG	白银	ag2604	15	国信期货	3022.0	-234.0	广发期货	1434.0	-339.0	方正中期	1043.0	-431.0	0034	0240	0308
AG	白银	ag2604	16	瑞达期货	2901.0	1165.0	东吴期货	1428.0	-110.0	光大期货	1017.0	-306.0	0042	0323	0059
AG	白银	ag2604	17	华闻期货	2881.0	-755.0	中辉期货	1296.0	-21.0	中信建投	984.0	-36.0	0268	0274	0259
AG	白银	ag2604	18	东海期货	2656.0	463.0	国信期货	1263.0	-62.0	新湖期货	829.0	-173.0	0077	0308	0007
AG	白银	ag2604	19	国投期货	2136.0	843.0	金瑞期货	1238.0	-235.0	中泰期货	747.0	-212.0	0275	0049	0082
AG	白银	ag2604	20	民生期货	2013.0	-154.0	中泰期货	1208.0	97.0	海通期货	628.0	-88.0	0081	0275	0244
AG	白银	ag2604	999		137276.0	12096.0		51152.0	-3753.0		57177.0	-4524.0			
AG	白银	ag2605	1	国泰君安	14613.0	3353.0	中信期货	3063.0	-1167.0	中信期货	8311.0	-166.0	0148	0148	0004
AG	白银	ag2605	2	中信期货	10161.0	3493.0	国泰君安	1651.0	29.0	银河期货	1222.0	564.0	0272	0004	0148
AG	白银	ag2605	3	浙商期货	5207.0	64.0	东证期货	1327.0	2.0	五矿期货	706.0	-207.0	0009	0163	0123
AG	白银	ag2605	4	华泰期货	4682.0	878.0	金瑞期货	1185.0	37.0	金瑞期货	669.0	4.0	0049	0049	0253
AG	白银	ag2605	5	广发期货	4654.0	1290.0	国元期货	955.0	2.0	永安期货	628.0	-7.0	0103	0043	0240
