品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	国泰君安	121487	-6472	银河期货	7615	-77	中信期货	12454	-1559	0148	0272	0004
AG	白银	ag2606	2	中信期货	96960	4183	国泰君安	7454	-52	东证期货	5566	-905	0163	0004	0148
AG	白银	ag2606	3	华泰期货	33382	-130	中信期货	6670	-1105	金瑞期货	5057	-330	0049	0148	0253
AG	白银	ag2606	4	银河期货	28786	10	平安期货	4302	-322	中粮期货	4066	-22	0139	0288	0272
AG	白银	ag2606	5	国信期货	28311	1697	国投期货	4044	-284	国泰君安	4055	-737	0004	0082	0308
AG	白银	ag2606	6	广发期货	26746	-1080	方正中期	3262	-338	云晨期货	2620	-512	0315	0034	0240
AG	白银	ag2606	7	东证期货	25826	-7041	申万期货	3222	-38	银河期货	2603	-357	0272	0069	0163
AG	白银	ag2606	8	中泰期货	23769	-1330	永安期货	3146	-790	国投期货	2516	-85	0082	0103	0275
AG	白银	ag2606	9	海通期货	20024	-1298	东证期货	3051	-545	齐盛期货	2126	-148	0001	0163	0081
AG	白银	ag2606	10	中信建投	14367	-3657	中信建投	2985	-142	乾坤期货	2027	144	0239	0268	0268
AG	白银	ag2606	11	方正中期	14268	-2301	华泰期货	2803	-407	广发期货	1974	-318	0240	0253	0034
AG	白银	ag2606	12	东方财富	12692	-2427	乾坤期货	2027	0	永安期货	1950	-235	0103	0239	0298
AG	白银	ag2606	13	平安期货	9980	-692	广发期货	2008	-52	迈科期货	1856	-1	0047	0240	0288
AG	白银	ag2606	14	徽商期货	9161	-2935	齐盛期货	1998	202	五矿期货	1847	-490	0009	0001	0186
AG	白银	ag2606	15	五矿期货	8042	-2898	国信期货	1996	-29	方正中期	1796	146	0034	0308	0009
AG	白银	ag2606	16	浙商期货	7149	-654	招商期货	1957	-10	南华期货	1479	-121	0096	0161	0123
AG	白银	ag2606	17	南华期货	6800	-257	东方财富	1926	-154	光大期货	1444	-103	0042	0298	0096
AG	白银	ag2606	18	民生期货	6612	-4	宏源期货	1910	414	宏源期货	1409	-24	0137	0137	0244
AG	白银	ag2606	19	宏源期货	6200	-3001	光大期货	1677	-304	华鑫期货	1357	-710	0006	0042	0137
AG	白银	ag2606	20	国投期货	6091	-1112	一德期货	1316	-22	中泰期货	1264	-192	0275	0277	0082
AG	白银	ag2606	999		506653	-31399		65369	-4055		59466	-6559			
AG	白银	ag2608	1	国泰君安	284399	55512	国泰君安	16790	1540	中信期货	16424	529	0148	0004	0004
AG	白银	ag2608	2	中信期货	201959	51196	中信期货	15461	957	东证期货	15605	1143	0163	0148	0148
AG	白银	ag2608	3	东证期货	96595	25667	永安期货	12646	581	国泰君安	10104	861	0004	0103	0163
AG	白银	ag2608	4	广发期货	78583	22214	东证期货	11737	385	华泰期货	7032	1201	0253	0163	0240
AG	白银	ag2608	5	银河期货	72636	22144	银河期货	10571	385	中银期货	6921	46	0372	0272	0272
AG	白银	ag2608	6	华泰期货	59265	8464	国投期货	9639	338	金瑞期货	6608	420	0049	0082	0253
AG	白银	ag2608	7	国信期货	53055	10638	华泰期货	8567	64	银河期货	6183	845	0272	0253	0308
AG	白银	ag2608	8	海通期货	46918	3580	国元期货	7418	33	云晨期货	4229	0	0315	0043	0081
AG	白银	ag2608	9	中泰期货	46726	9763	金瑞期货	7122	139	中粮期货	3761	-249	0139	0049	0275
AG	白银	ag2608	10	中信建投	42379	9474	浙商期货	6165	427	宏源期货	3592	121	0137	0123	0268
AG	白银	ag2608	11	徽商期货	42081	7759	方正中期	5786	1304	永安期货	3535	528	0103	0034	0186
AG	白银	ag2608	12	方正中期	32997	7092	广发期货	5145	-87	南华期货	3128	49	0096	0240	0034
AG	白银	ag2608	13	东方财富	28871	5834	平安期货	4771	673	华鑫期货	2873	803	0006	0288	0298
AG	白银	ag2608	14	东吴期货	21856	2062	光大期货	4280	487	广发期货	2584	236	0240	0042	0323
AG	白银	ag2608	15	宝城期货	21127	3366	中信建投	4012	548	中信建投	2488	185	0268	0268	0019
AG	白银	ag2608	16	创元期货	20914	3945	海通期货	3282	315	浙商期货	2394	381	0123	0081	0151
AG	白银	ag2608	17	申万期货	20584	7546	大越期货	3029	15	方正中期	2385	-31	0034	0134	0069
AG	白银	ag2608	18	国元期货	19208	4989	乾坤期货	2623	-436	国投期货	1650	167	0082	0239	0043
AG	白银	ag2608	19	宏源期货	19163	2686	南华期货	2622	158	中财期货	1607	314	0067	0096	0137
AG	白银	ag2608	20	华闻期货	18684	1450	东亚期货	2589	869	瑞达期货	1506	-22	0059	0088	0259
AG	白银	ag2608	999		1228000	265381		144255	8695		104609	7527			
AG	白银	ag2610	1	中信期货	37053	7971	国投期货	5616	-12	东证期货	8705	68	0163	0082	0148
AG	白银	ag2610	2	国泰君安	25654	3294	广发期货	4553	-28	中信期货	3981	4	0148	0240	0004
AG	白银	ag2610	3	国信期货	11568	3238	中信期货	4354	-239	金瑞期货	3407	12	0049	0148	0308
AG	白银	ag2610	4	东证期货	9937	-804	金瑞期货	4197	41	国泰君安	2556	-163	0004	0049	0163
AG	白银	ag2610	5	中泰期货	8997	1229	银河期货	4101	918	中银期货	2093	-5	0372	0272	0275
AG	白银	ag2610	6	华泰期货	8067	854	永安期货	3856	-15	永安期货	1894	10	0103	0103	0253
AG	白银	ag2610	7	广发期货	6796	1560	浙商期货	3688	4	光大期货	1505	-18	0042	0123	0240
AG	白银	ag2610	8	海通期货	5438	981	一德期货	2979	-15	乾坤期货	1459	7	0239	0277	0081
AG	白银	ag2610	9	银河期货	5185	2697	华泰期货	2701	194	方正中期	1358	121	0034	0253	0272
AG	白银	ag2610	10	浙商期货	4710	481	大越期货	1518	4	申万期货	1090	2	0069	0134	0123
AG	白银	ag2610	11	南华期货	2951	150	国泰君安	1424	7	中财期货	910	-3	0067	0004	0096
AG	白银	ag2610	12	方正中期	2503	722	国元期货	1395	-12	云晨期货	841	0	0315	0043	0034
AG	白银	ag2610	13	宏源期货	2323	-135	平安期货	1379	138	中粮期货	824	-120	0139	0288	0137
AG	白银	ag2610	14	中信建投	2100	666	光大期货	1218	-2	五矿期货	524	0	0009	0042	0268
AG	白银	ag2610	15	五矿期货	1933	-1029	建信期货	957	3	瑞达期货	475	43	0059	0003	0009
AG	白银	ag2610	16	徽商期货	1741	368	东亚期货	934	78	中辉期货	434	5	0274	0088	0186
AG	白银	ag2610	17	华闻期货	1435	-275	中信建投	846	16	银河期货	408	33	0272	0268	0259
AG	白银	ag2610	18	瑞达期货	1380	-1214	东证期货	798	-43	南华期货	381	-21	0096	0163	0059
AG	白银	ag2610	19	东方财富	1354	102	宝城期货	769	-13	融达期货	288	19	0332	0019	0298
AG	白银	ag2610	20	民生期货	1337	-1148	国信期货	662	69	华泰期货	266	109	0253	0308	0244
AG	白银	ag2610	999		142462	19708		47945	1093		33399	103			
AG	白银	ag2612	1	中信期货	15812	4185	中信期货	3875	168	东证期货	8512	-21	0163	0148	0148
AG	白银	ag2612	2	国泰君安	12520	1818	铜冠金源	3370	19	中信期货	6014	1202	0148	0025	0004
AG	白银	ag2612	3	华泰期货	5804	1534	中信建投	3023	164	铜冠金源	4789	94	0025	0268	0253
AG	白银	ag2612	4	中泰期货	4167	-36	国泰君安	2995	219	金瑞期货	3771	50	0049	0004	0275
