品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	银河期货	1302.0	-794.0	华金期货	2000.0	0.0	华鑫期货	1012.0	-2.0	0006	0051	0272
AG	白银	ag2512	2	齐盛期货	428.0	406.0	中信期货	1932.0	-22.0	齐盛期货	802.0	0.0	0001	0148	0001
AG	白银	ag2512	3	国泰君安	322.0	-1024.0	金瑞期货	1488.0	-6.0	五矿期货	710.0	0.0	0009	0049	0004
AG	白银	ag2512	4	创元期货	280.0	60.0	宝城期货	900.0	0.0	金瑞期货	686.0	0.0	0049	0019	0151
AG	白银	ag2512	5	中粮期货	240.0	108.0	建信期货	820.0	0.0	中财期货	628.0	-108.0	0067	0003	0139
AG	白银	ag2512	6	华金期货	224.0	-166.0	广发期货	462.0	0.0	银河期货	602.0	-212.0	0272	0240	0051
AG	白银	ag2512	7	永安期货	194.0	80.0	国泰君安	390.0	-284.0	山金期货	566.0	0.0	0052	0004	0103
AG	白银	ag2512	8	国元期货	120.0	8.0	东证期货	324.0	-72.0	海证期货	534.0	0.0	0153	0163	0043
AG	白银	ag2512	9	浙商期货	120.0	-1052.0	中银期货	300.0	0.0	中粮期货	522.0	-240.0	0139	0372	0123
AG	白银	ag2512	10	西南期货	118.0	98.0	中泰期货	276.0	-22.0	弘业期货	392.0	-100.0	0178	0275	0141
AG	白银	ag2512	11	中财期货	108.0	44.0	先锋期货	182.0	0.0	国泰君安	342.0	-2.0	0004	0138	0067
AG	白银	ag2512	12	东证期货	108.0	-958.0	南华期货	120.0	0.0	中信期货	332.0	-80.0	0148	0096	0163
AG	白银	ag2512	13	中信期货	106.0	-4514.0	广州期货	86.0	0.0	中金岭南	282.0	-98.0	0108	0338	0148
AG	白银	ag2512	14	中金岭南	102.0	86.0	齐盛期货	76.0	-428.0	东证期货	184.0	16.0	0163	0001	0108
AG	白银	ag2512	15	弘业期货	100.0	8.0	紫金天风	52.0	-60.0	格林大华	132.0	0.0	0121	0321	0178
AG	白银	ag2512	16	国信期货	96.0	-174.0	华泰期货	38.0	-10.0	中泰期货	128.0	0.0	0275	0253	0308
AG	白银	ag2512	17	紫金天风	60.0	-42.0	国新国证	36.0	0.0	国海良时	126.0	0.0	0029	0269	0321
AG	白银	ag2512	18	海通期货	40.0	-146.0	东吴期货	24.0	0.0	国元期货	120.0	120.0	0043	0323	0081
AG	白银	ag2512	19	宝城期货	32.0	-232.0	华安期货	14.0	0.0	华安期货	98.0	0.0	0299	0299	0019
AG	白银	ag2512	20	中泰期货	22.0	-1668.0	五矿期货	12.0	0.0	华泰期货	92.0	0.0	0253	0009	0275
AG	白银	ag2512	999		4122.0	-9872.0		9532.0	-904.0		8290.0	-706.0			
AG	白银	ag2601	1	中信期货	10274.0	-5695.0	广发期货	2760.0	677.0	齐盛期货	3852.0	-2.0	0001	0240	0148
AG	白银	ag2601	2	国泰君安	9826.0	-4659.0	国泰君安	2657.0	41.0	国泰君安	1610.0	59.0	0004	0004	0004
AG	白银	ag2601	3	东证期货	4109.0	-2385.0	中信期货	1536.0	230.0	中信期货	1418.0	88.0	0148	0148	0163
AG	白银	ag2601	4	华泰期货	4100.0	-4117.0	东证期货	1290.0	-95.0	光大期货	1220.0	53.0	0042	0163	0253
AG	白银	ag2601	5	广发期货	3571.0	-2547.0	东亚期货	1082.0	-364.0	华鑫期货	1042.0	-28.0	0006	0088	0240
AG	白银	ag2601	6	国信期货	3030.0	-2428.0	银河期货	940.0	-6.0	永安期货	832.0	-56.0	0103	0272	0308
