品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2605	1	国泰君安	5745	198	国泰君安	1536	125	国投期货	1430	-17	0082	0004	0004
AG	白银	ag2605	2	华泰期货	3574	-260	银河期货	1487	1025	金瑞期货	1313	-12	0049	0272	0253
AG	白银	ag2605	3	中信期货	3563	-160	国元期货	898	-1	齐盛期货	1283	-12	0001	0043	0148
AG	白银	ag2605	4	中泰期货	2660	-335	中信期货	738	-72	银河期货	1224	-16	0272	0148	0275
AG	白银	ag2605	5	广发期货	2155	-644	恒力期货	665	35	华泰期货	650	222	0253	0339	0240
AG	白银	ag2605	6	海通期货	2067	294	国投期货	614	505	中信期货	648	103	0148	0082	0081
AG	白银	ag2605	7	银河期货	1448	1033	中信建投	512	13	东证期货	575	-68	0163	0268	0272
AG	白银	ag2605	8	东证期货	1234	215	东证期货	461	-23	国泰君安	546	134	0004	0163	0163
AG	白银	ag2605	9	国投期货	968	233	招商期货	409	-18	五矿期货	460	66	0009	0161	0082
AG	白银	ag2605	10	国信期货	781	-1693	山金期货	404	378	广发期货	387	146	0240	0052	0308
AG	白银	ag2605	11	方正中期	754	316	中财期货	305	18	永安期货	318	0	0103	0067	0034
AG	白银	ag2605	12	浙商期货	739	-460	新湖期货	288	-4	华鑫期货	295	295	0006	0077	0123
AG	白银	ag2605	13	瑞达期货	664	17	广发期货	287	-17	方正中期	291	-77	0034	0240	0059
AG	白银	ag2605	14	南华期货	584	-588	平安期货	260	-22	国海良时	290	147	0029	0288	0096
AG	白银	ag2605	15	海证期货	532	149	中泰期货	259	0	中泰期货	275	47	0275	0275	0153
AG	白银	ag2605	16	华鑫期货	459	459	海通期货	201	-246	南华期货	256	48	0096	0081	0006
AG	白银	ag2605	17	华闻期货	444	-54	东海期货	187	-26	紫金天风	246	6	0321	0007	0259
AG	白银	ag2605	18	国联期货	430	257	方正中期	181	-1	光大期货	226	4	0042	0034	0018
AG	白银	ag2605	19	招商期货	426	-196	华泰期货	160	-22	瑞达期货	178	-1	0059	0253	0161
AG	白银	ag2605	20	山金期货	407	407	光大期货	150	-5	新湖期货	155	-1	0077	0042	0052
AG	白银	ag2605	999		29634	-812		10002	1642		11046	1014			
AG	白银	ag2606	1	国泰君安	156822	-2799	国泰君安	19597	-1629	中信期货	32580	-130	0148	0004	0004
AG	白银	ag2606	2	中信期货	116679	-1462	中信期货	18370	149	东证期货	19986	1746	0163	0148	0148
AG	白银	ag2606	3	东证期货	54110	3443	东证期货	12344	478	国泰君安	13299	1610	0004	0163	0163
AG	白银	ag2606	4	华泰期货	52093	-1896	国投期货	9565	-888	金瑞期货	8557	-1633	0049	0082	0253
AG	白银	ag2606	5	广发期货	49702	-10316	永安期货	9115	-1049	中粮期货	7323	0	0139	0103	0240
AG	白银	ag2606	6	银河期货	43473	-4975	银河期货	9026	-2315	华鑫期货	7137	-944	0006	0272	0272
AG	白银	ag2606	7	中泰期货	42363	-2019	华泰期货	6503	-407	宏源期货	6292	21	0137	0253	0275
AG	白银	ag2606	8	海通期货	38299	2763	方正中期	6033	549	云晨期货	6257	-816	0315	0034	0081
AG	白银	ag2606	9	方正中期	31808	-3944	中信建投	5909	73	银河期货	6045	-497	0272	0268	0034
AG	白银	ag2606	10	中信建投	29747	-2592	平安期货	5570	679	永安期货	4959	-498	0103	0288	0268
AG	白银	ag2606	11	国信期货	27691	-4785	光大期货	5044	59	华泰期货	4773	-360	0253	0042	0308
AG	白银	ag2606	12	徽商期货	25120	-509	广发期货	4880	115	五矿期货	4270	-60	0009	0240	0186
AG	白银	ag2606	13	东方财富	21597	-2446	招商期货	4766	-132	齐盛期货	3718	77	0001	0161	0298
AG	白银	ag2606	14	华闻期货	18651	699	浙商期货	4332	89	广发期货	3693	-210	0240	0123	0259
AG	白银	ag2606	15	平安期货	18382	-1811	申万期货	4142	5	方正中期	3478	-999	0034	0069	0288
AG	白银	ag2606	16	国元期货	18191	2932	金瑞期货	3495	503	国投期货	3388	53	0082	0049	0043
AG	白银	ag2606	17	申万期货	17294	786	国金期货	3292	-37	南华期货	3265	-60	0096	0095	0069
AG	白银	ag2606	18	宝城期货	15773	1758	东方财富	3201	306	平安期货	3044	-781	0288	0298	0019
AG	白银	ag2606	19	宏源期货	14093	-2489	中泰期货	3008	336	光大期货	2751	-121	0042	0275	0137
AG	白银	ag2606	20	光大期货	14062	-1523	东吴期货	2987	669	中信建投	2650	-408	0268	0323	0042
AG	白银	ag2606	999		805950	-31185		141179	-2447		147465	-4010			
AG	白银	ag2608	1	国泰君安	79562	2256	中信期货	10256	-397	东证期货	12230	34	0163	0148	0004
AG	白银	ag2608	2	中信期货	53434	1961	永安期货	7583	1076	中银期货	8599	43	0372	0103	0148
AG	白银	ag2608	3	华泰期货	28749	885	银河期货	7480	54	中信期货	8407	-163	0148	0272	0253
AG	白银	ag2608	4	广发期货	25050	-174	国元期货	6977	1019	金瑞期货	5287	307	0049	0043	0240
AG	白银	ag2608	5	东证期货	23792	6542	国投期货	6708	61	国泰君安	5068	699	0004	0082	0163
AG	白银	ag2608	6	中泰期货	23435	-330	国泰君安	5452	-1593	永安期货	4426	-17	0103	0004	0275
AG	白银	ag2608	7	海通期货	20926	-854	华泰期货	4852	507	银河期货	3615	185	0272	0253	0081
AG	白银	ag2608	8	国信期货	17284	-149	金瑞期货	4801	-42	浙商期货	2943	299	0123	0049	0308
AG	白银	ag2608	9	银河期货	15207	-3032	东证期货	4715	139	云晨期货	2417	106	0315	0163	0272
AG	白银	ag2608	10	徽商期货	12961	1125	浙商期货	4073	5	中粮期货	2315	-118	0139	0123	0186
AG	白银	ag2608	11	中信建投	11039	382	国金期货	3958	645	南华期货	1874	-133	0096	0095	0268
AG	白银	ag2608	12	五矿期货	9206	775	广发期货	3142	141	广发期货	1393	71	0240	0240	0009
AG	白银	ag2608	13	华闻期货	8198	382	光大期货	3079	325	方正中期	1266	-89	0034	0042	0259
AG	白银	ag2608	14	国元期货	8048	-1146	东亚期货	2215	312	宏源期货	1186	27	0137	0088	0043
AG	白银	ag2608	15	东方财富	7926	309	大越期货	2048	10	国投期货	1176	-3	0082	0134	0298
AG	白银	ag2608	16	民生期货	7495	763	民生期货	1701	43	中财期货	1134	-24	0067	0244	0244
AG	白银	ag2608	17	方正中期	6745	662	方正中期	1636	148	光大期货	1083	-54	0042	0034	0034
AG	白银	ag2608	18	东吴期货	6732	357	中信建投	1458	37	华泰期货	979	-46	0253	0268	0323
AG	白银	ag2608	19	海证期货	6646	-96	中泰期货	1359	-59	中信建投	895	-22	0268	0275	0153
AG	白银	ag2608	20	华安期货	5475	-114	海通期货	1274	-59	中辉期货	892	-59	0274	0081	0299
AG	白银	ag2608	999		377910	10504		84767	2372		67185	1043			
AG	白银	ag2610	1	国泰君安	16081	7166	中信期货	7141	5	东证期货	6793	33	0163	0148	0004
AG	白银	ag2610	2	中信期货	12605	1788	广发期货	4164	80	金瑞期货	2491	112	0049	0240	0148
AG	白银	ag2610	3	华泰期货	5700	-165	国投期货	4080	779	申万期货	1334	-1	0069	0082	0253
AG	白银	ag2610	4	东证期货	5374	1689	金瑞期货	3373	-16	中信期货	1279	-78	0148	0049	0163
AG	白银	ag2610	5	海通期货	5315	726	一德期货	2958	371	国泰君安	1112	-279	0004	0277	0081
AG	白银	ag2610	6	中泰期货	4788	840	华泰期货	2030	-1	永安期货	957	-17	0103	0253	0275
AG	白银	ag2610	7	五矿期货	3224	184	银河期货	1967	43	光大期货	922	344	0042	0272	0009
AG	白银	ag2610	8	广发期货	2947	346	国元期货	1359	5	中财期货	907	0	0067	0043	0240
AG	白银	ag2610	9	浙商期货	2071	163	永安期货	1225	28	平安期货	712	-6	0288	0103	0123
AG	白银	ag2610	10	国信期货	1989	-2319	国泰君安	1170	-1468	东吴期货	606	69	0323	0004	0308
AG	白银	ag2610	11	南华期货	1845	-116	平安期货	1094	16	云晨期货	583	0	0315	0288	0096
AG	白银	ag2610	12	华闻期货	1280	-19	东亚期货	844	98	中粮期货	474	105	0139	0088	0259
AG	白银	ag2610	13	海证期货	1180	185	大越期货	718	11	方正中期	471	-3	0034	0134	0153
AG	白银	ag2610	14	银河期货	1117	-137	中信建投	685	29	五矿期货	448	0	0009	0268	0272
AG	白银	ag2610	15	东方财富	972	158	方正中期	575	7	瑞达期货	347	-6	0059	0034	0298
AG	白银	ag2610	16	国元期货	945	256	国新国证	501	0	中辉期货	345	-8	0274	0269	0043
AG	白银	ag2610	17	国投期货	873	38	东证期货	485	21	东亚期货	339	-138	0088	0163	0082
AG	白银	ag2610	18	渤海期货	757	534	宏源期货	459	2	银河期货	254	-56	0272	0137	0271
AG	白银	ag2610	19	瑞达期货	688	-34	国信期货	456	-2	格林大华	224	-1	0121	0308	0059
AG	白银	ag2610	20	光大期货	621	373	宝城期货	446	58	铜冠金源	180	0	0025	0019	0042
AG	白银	ag2610	999		70372	11656		35730	66		20778	70			
AG	白银	ag2612	1	国泰君安	10890	2192	中信期货	4453	-221	东证期货	6271	5	0163	0148	0004
AG	白银	ag2612	2	中信期货	5111	944	银河期货	3307	35	铜冠金源	4021	81	0025	0272	0148
AG	白银	ag2612	3	中泰期货	3524	355	平安期货	3101	216	中信期货	3173	2	0148	0288	0275
AG	白银	ag2612	4	海通期货	2538	145	铜冠金源	3065	-2	金瑞期货	2711	-10	0049	0025	0081
AG	白银	ag2612	5	华泰期货	2145	-35	国泰君安	2842	-1466	中财期货	2017	-3	0067	0004	0253
AG	白银	ag2612	6	广发期货	2106	269	中信建投	2126	28	云晨期货	785	43	0315	0268	0240
AG	白银	ag2612	7	东证期货	1953	1024	广发期货	2063	312	永安期货	513	20	0103	0240	0163
AG	白银	ag2612	8	国信期货	1024	-38	国元期货	1765	415	申万期货	474	-2	0069	0043	0308
AG	白银	ag2612	9	浙商期货	947	62	东证期货	1752	16	大有期货	428	-5	0320	0163	0123
AG	白银	ag2612	10	南华期货	813	-679	齐盛期货	1519	299	国泰君安	285	-60	0004	0001	0096
AG	白银	ag2612	11	方正中期	800	304	方正中期	1438	11	华泰期货	269	5	0253	0034	0034
AG	白银	ag2612	12	华闻期货	685	48	华泰期货	1339	136	广发期货	229	-2	0240	0253	0259
AG	白银	ag2612	13	五矿期货	648	339	东亚期货	1205	205	上海大陆	151	0	0016	0088	0009
AG	白银	ag2612	14	渤海期货	623	546	金瑞期货	995	0	光大期货	147	-17	0042	0049	0271
AG	白银	ag2612	15	银河期货	580	-177	国信期货	962	84	南华期货	146	11	0096	0308	0272
AG	白银	ag2612	16	东方财富	579	96	东吴期货	634	37	方正中期	143	-11	0034	0323	0298
AG	白银	ag2612	17	瑞达期货	474	36	永安期货	621	96	银河期货	138	-69	0272	0103	0059
AG	白银	ag2612	18	永安期货	450	74	光大期货	533	7	海通期货	123	54	0081	0042	0103
AG	白银	ag2612	19	国元期货	446	393	南华期货	514	-6	东亚期货	122	29	0088	0096	0043
AG	白银	ag2612	20	平安期货	434	116	东方财富	384	9	平安期货	119	-2	0288	0298	0288
AG	白银	ag2612	999		36770	6014		34618	211		22265	69			
