品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2603	1	中信期货	388.0	2.0	中信期货	834.0	-20.0	中信期货	948.0	284.0	0148	0148	0148
AG	白银	ag2603	2	新湖期货	332.0	34.0	国泰君安	808.0	-70.0	建信期货	692.0	-4.0	0003	0004	0077
AG	白银	ag2603	3	东证期货	320.0	140.0	华安期货	766.0	-10.0	国泰君安	406.0	-216.0	0004	0299	0163
AG	白银	ag2603	4	国泰君安	314.0	202.0	东证期货	450.0	-2.0	国投期货	396.0	0.0	0082	0163	0004
AG	白银	ag2603	5	广发期货	208.0	-168.0	银河期货	426.0	-130.0	方正中期	358.0	-72.0	0034	0272	0240
AG	白银	ag2603	6	银河期货	194.0	-426.0	一德期货	314.0	-18.0	银河期货	334.0	-8.0	0272	0277	0272
AG	白银	ag2603	7	瑞达期货	164.0	150.0	华鑫期货	220.0	-60.0	东证期货	226.0	10.0	0163	0006	0059
AG	白银	ag2603	8	金瑞期货	150.0	-86.0	中信建投	162.0	0.0	金瑞期货	224.0	-150.0	0049	0268	0049
AG	白银	ag2603	9	光大期货	144.0	-106.0	广发期货	154.0	-168.0	格林大华	220.0	0.0	0121	0240	0042
AG	白银	ag2603	10	渤海期货	140.0	108.0	上海中期	150.0	10.0	瑞达期货	142.0	-164.0	0059	0008	0271
AG	白银	ag2603	11	方正中期	88.0	-190.0	国元期货	130.0	0.0	华安期货	140.0	0.0	0299	0043	0034
AG	白银	ag2603	12	物产中大	78.0	60.0	光大期货	126.0	-22.0	中银期货	62.0	4.0	0372	0042	0125
AG	白银	ag2603	13	国贸期货	64.0	-74.0	金瑞期货	114.0	0.0	五矿期货	52.0	0.0	0009	0049	0058
AG	白银	ag2603	14	中银期货	64.0	34.0	新湖期货	102.0	-200.0	齐盛期货	36.0	-18.0	0001	0077	0372
AG	白银	ag2603	15	申万期货	62.0	-62.0	铜冠金源	62.0	0.0	物产中大	36.0	-78.0	0125	0025	0069
AG	白银	ag2603	16	华鑫期货	60.0	0.0	创元期货	48.0	0.0	光大期货	16.0	14.0	0042	0151	0006
AG	白银	ag2603	17	国富期货	48.0	-4.0	国联期货	44.0	0.0	国信期货	12.0	-12.0	0308	0018	0385
AG	白银	ag2603	18	中泰期货	36.0	-28.0	南华期货	40.0	4.0	国富期货	12.0	-2.0	0385	0096	0275
AG	白银	ag2603	19	国信期货	34.0	-22.0	方正中期	38.0	12.0	中财期货	8.0	0.0	0067	0034	0308
AG	白银	ag2603	20	中辉期货	28.0	-60.0	招商期货	32.0	10.0	创元期货	8.0	8.0	0151	0161	0274
AG	白银	ag2603	999		2916.0	-496.0		5020.0	-664.0		4328.0	-404.0			
AG	白银	ag2604	1	国泰君安	145747.0	-51302.0	中信期货	14256.0	-16.0	中信期货	19090.0	-880.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	99394.0	-23104.0	国泰君安	11362.0	-742.0	国泰君安	10330.0	-963.0	0004	0004	0148
AG	白银	ag2604	3	银河期货	50809.0	-17886.0	东证期货	6526.0	-1576.0	东证期货	8188.0	-1830.0	0163	0163	0272
AG	白银	ag2604	4	东证期货	47222.0	-24669.0	华泰期货	6418.0	595.0	金瑞期货	8142.0	-70.0	0049	0253	0163
AG	白银	ag2604	5	广发期货	40764.0	-14462.0	银河期货	5284.0	-109.0	银河期货	7169.0	-770.0	0272	0272	0240
AG	白银	ag2604	6	华泰期货	37883.0	-7277.0	国投期货	4975.0	-222.0	华泰期货	6744.0	164.0	0253	0082	0253
AG	白银	ag2604	7	海通期货	34138.0	-9397.0	中信建投	4809.0	-841.0	云晨期货	3994.0	-203.0	0315	0268	0081
AG	白银	ag2604	8	中泰期货	31125.0	-16938.0	海通期货	4448.0	-516.0	光大期货	3755.0	-349.0	0042	0081	0275
AG	白银	ag2604	9	国信期货	26382.0	-7172.0	广发期货	3965.0	-512.0	齐盛期货	3309.0	72.0	0001	0240	0308
AG	白银	ag2604	10	东方财富	25597.0	-7913.0	平安期货	3709.0	-340.0	五矿期货	3240.0	-223.0	0009	0288	0298
AG	白银	ag2604	11	中信建投	24889.0	-9084.0	光大期货	3554.0	170.0	海通期货	3040.0	28.0	0081	0042	0268
AG	白银	ag2604	12	平安期货	20780.0	-8015.0	方正中期	3238.0	-319.0	中粮期货	2811.0	-786.0	0139	0034	0288
AG	白银	ag2604	13	方正中期	20294.0	-5896.0	民生期货	2988.0	-182.0	平安期货	2810.0	268.0	0288	0244	0034
AG	白银	ag2604	14	光大期货	17499.0	-490.0	东吴期货	2785.0	-170.0	广发期货	2718.0	-1100.0	0240	0323	0042
AG	白银	ag2604	15	华闻期货	17026.0	-7910.0	东方财富	2640.0	-222.0	中泰期货	2485.0	-349.0	0275	0298	0259
AG	白银	ag2604	16	徽商期货	15647.0	-4566.0	中泰期货	2541.0	-304.0	中财期货	2438.0	-20.0	0067	0275	0186
AG	白银	ag2604	17	申万期货	12621.0	-9598.0	国信期货	2377.0	58.0	中信建投	2113.0	-64.0	0268	0308	0069
AG	白银	ag2604	18	招商期货	12169.0	-10381.0	申万期货	2286.0	-117.0	国信期货	1953.0	76.0	0308	0069	0161
AG	白银	ag2604	19	民生期货	11679.0	-1689.0	齐盛期货	2171.0	42.0	方正中期	1817.0	-235.0	0034	0001	0244
AG	白银	ag2604	20	南华期货	11633.0	-4562.0	永安期货	2117.0	-2022.0	南华期货	1436.0	-441.0	0096	0103	0096
AG	白银	ag2604	999		703298.0	-242311.0		92449.0	-7345.0		97582.0	-7675.0			
AG	白银	ag2605	1	国泰君安	32295.0	-24746.0	中信期货	2396.0	39.0	中信期货	9001.0	-391.0	0148	0148	0004
AG	白银	ag2605	2	中信期货	25372.0	-20196.0	国泰君安	1888.0	-76.0	东证期货	4448.0	27.0	0163	0004	0148
AG	白银	ag2605	3	银河期货	13668.0	-11127.0	国元期货	1713.0	-6.0	五矿期货	1560.0	-9.0	0009	0043	0272
AG	白银	ag2605	4	中泰期货	13215.0	-9873.0	东证期货	1305.0	-216.0	西南期货	494.0	-49.0	0141	0163	0275
AG	白银	ag2605	5	华泰期货	13082.0	-5029.0	建信期货	1107.0	792.0	国泰君安	414.0	83.0	0004	0003	0253
AG	白银	ag2605	6	广发期货	12654.0	-7973.0	金瑞期货	1064.0	8.0	东海期货	350.0	89.0	0007	0049	0240
AG	白银	ag2605	7	国信期货	11501.0	-2854.0	申万期货	880.0	201.0	永安期货	333.0	0.0	0103	0069	0308
AG	白银	ag2605	8	海通期货	8145.0	-7137.0	银河期货	879.0	-56.0	瑞达期货	299.0	230.0	0059	0272	0081
AG	白银	ag2605	9	浙商期货	6715.0	-1079.0	华泰期货	849.0	-25.0	东亚期货	237.0	-8.0	0088	0253	0123
AG	白银	ag2605	10	东证期货	6045.0	-5322.0	平安期货	810.0	-26.0	齐盛期货	201.0	8.0	0001	0288	0163
AG	白银	ag2605	11	华闻期货	5376.0	-2361.0	国投期货	799.0	-6.0	华泰期货	180.0	3.0	0253	0082	0259
AG	白银	ag2605	12	南华期货	4767.0	-1875.0	中信建投	731.0	57.0	广发期货	170.0	-64.0	0240	0268	0096
AG	白银	ag2605	13	中信建投	4486.0	-928.0	广发期货	707.0	-4.0	招商期货	108.0	-62.0	0161	0240	0268
AG	白银	ag2605	14	瑞达期货	4301.0	-2617.0	东吴期货	700.0	-40.0	兴证期货	97.0	-2.0	0311	0323	0059
AG	白银	ag2605	15	东方财富	3184.0	-814.0	兴证期货	694.0	-42.0	东吴期货	97.0	30.0	0323	0311	0298
AG	白银	ag2605	16	招商期货	2832.0	-2558.0	方正中期	623.0	15.0	方正中期	96.0	8.0	0034	0034	0161
AG	白银	ag2605	17	方正中期	2515.0	-944.0	中泰期货	487.0	174.0	银河期货	96.0	-2.0	0272	0275	0034
AG	白银	ag2605	18	海证期货	2462.0	-1225.0	海证期货	425.0	0.0	浙商期货	91.0	62.0	0123	0153	0153
AG	白银	ag2605	19	光大期货	2401.0	-1842.0	光大期货	399.0	10.0	中泰期货	88.0	9.0	0275	0042	0042
AG	白银	ag2605	20	徽商期货	2273.0	-620.0	东亚期货	397.0	-56.0	平安期货	85.0	30.0	0288	0088	0186
AG	白银	ag2605	999		177289.0	-111120.0		18853.0	743.0		18445.0	-8.0			
AG	白银	ag2606	1	国泰君安	144408.0	-27991.0	中信期货	11636.0	934.0	中信期货	25074.0	284.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	86590.0	-19752.0	国投期货	9510.0	-40.0	东证期货	14583.0	-975.0	0163	0082	0148
AG	白银	ag2606	3	银河期货	50314.0	-8653.0	华泰期货	9108.0	219.0	银河期货	9756.0	-255.0	0272	0253	0272
AG	白银	ag2606	4	广发期货	46876.0	-10672.0	国泰君安	8684.0	-1154.0	国泰君安	8733.0	-2196.0	0004	0004	0240
