品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2509	1	中信期货	606.0	328.0	南华期货	730.0	-2.0	中泰期货	706.0	-2.0	0275	0096	0148
AG	白银	ag2509	2	中粮期货	416.0	410.0	中信期货	710.0	-24.0	兴业期货	420.0	0.0	0169	0148	0139
AG	白银	ag2509	3	国贸期货	336.0	70.0	国联期货	696.0	-6.0	中粮期货	408.0	408.0	0139	0018	0058
AG	白银	ag2509	4	银河期货	220.0	184.0	申万期货	542.0	-4.0	首创期货	366.0	0.0	0116	0069	0272
AG	白银	ag2509	5	国泰君安	160.0	-206.0	中泰期货	502.0	0.0	建信期货	340.0	-6.0	0003	0275	0004
AG	白银	ag2509	6	华闻期货	126.0	-254.0	银河期货	346.0	-202.0	中信期货	308.0	-538.0	0148	0272	0259
AG	白银	ag2509	7	中信建投	126.0	122.0	中信建投	332.0	126.0	国泰君安	200.0	2.0	0004	0268	0268
AG	白银	ag2509	8	中辉期货	108.0	74.0	国海良时	324.0	-6.0	宏源期货	192.0	0.0	0137	0029	0274
AG	白银	ag2509	9	广州期货	96.0	96.0	中粮期货	260.0	-8.0	港信期货	184.0	0.0	0418	0139	0338
AG	白银	ag2509	10	广发期货	88.0	-148.0	广发期货	244.0	-26.0	国元期货	180.0	0.0	0043	0240	0240
AG	白银	ag2509	11	大有期货	86.0	86.0	华联期货	220.0	0.0	国新国证	154.0	0.0	0269	0276	0320
AG	白银	ag2509	12	浙商期货	84.0	-78.0	渤海期货	72.0	0.0	南华期货	150.0	-80.0	0096	0271	0123
AG	白银	ag2509	13	南华期货	82.0	56.0	国泰君安	44.0	-30.0	华安期货	116.0	0.0	0299	0004	0096
AG	白银	ag2509	14	华联期货	68.0	68.0	东证期货	44.0	-8.0	银河期货	100.0	14.0	0272	0163	0276
AG	白银	ag2509	15	渤海期货	44.0	44.0	浙商期货	38.0	-14.0	广州期货	78.0	78.0	0338	0123	0271
AG	白银	ag2509	16	新湖期货	38.0	-52.0	国贸期货	10.0	-36.0	华联期货	72.0	-68.0	0276	0058	0077
AG	白银	ag2509	17	建信期货	26.0	14.0	兴业期货	10.0	0.0	国贸期货	64.0	24.0	0058	0169	0003
AG	白银	ag2509	18	齐盛期货	24.0	2.0	国新国证	10.0	0.0	徽商期货	64.0	-8.0	0186	0269	0001
