品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	683477	-8135	国泰君安	32454	-7369	中信期货	31113	-2719	0148	0004	0004
AG	白银	ag2512	2	中信期货	524913	2471	中信期货	29078	-2672	国泰君安	24174	-1469	0004	0148	0148
AG	白银	ag2512	3	东证期货	251039	-38549	东证期货	20109	-1684	东证期货	17568	2045	0163	0163	0163
AG	白银	ag2512	4	海通期货	161140	16253	平安期货	15144	-331	金瑞期货	13397	-299	0049	0288	0081
AG	白银	ag2512	5	国信期货	158755	26534	银河期货	12797	747	银河期货	9771	-24	0272	0272	0308
AG	白银	ag2512	6	中泰期货	154279	-25608	华泰期货	12316	-923	方正中期	9313	-820	0034	0253	0275
AG	白银	ag2512	7	华泰期货	136854	-74849	金瑞期货	10435	-1214	中粮期货	8686	-442	0139	0049	0253
AG	白银	ag2512	8	银河期货	125503	-6639	广发期货	9748	60	华泰期货	7774	-333	0253	0240	0272
AG	白银	ag2512	9	广发期货	125168	-12214	国元期货	9668	-98	国投期货	7686	-598	0082	0043	0240
AG	白银	ag2512	10	华闻期货	119878	-23171	方正中期	8624	2192	五矿期货	7595	191	0009	0034	0259
AG	白银	ag2512	11	中信建投	104344	-5151	永安期货	7863	-1211	中信建投	7549	-2026	0268	0103	0268
AG	白银	ag2512	12	徽商期货	93705	-13188	齐盛期货	7491	-1411	广发期货	6480	-1304	0240	0001	0186
AG	白银	ag2512	13	方正中期	82582	-7887	东亚期货	7394	1170	国贸期货	6054	149	0058	0088	0034
AG	白银	ag2512	14	光大期货	77152	3536	中信建投	7291	846	永安期货	5977	261	0103	0268	0042
AG	白银	ag2512	15	南华期货	76535	-16171	国投期货	7254	-336	国信期货	5477	-517	0308	0082	0096
AG	白银	ag2512	16	平安期货	75518	-16416	铜冠金源	7183	-55	铜冠金源	5371	-327	0025	0025	0288
AG	白银	ag2512	17	东方财富	73952	-506	中泰期货	7171	1868	南华期货	4995	508	0096	0275	0298
AG	白银	ag2512	18	申万期货	67067	-22148	招商期货	6433	-3136	东方财富	4784	-1555	0298	0161	0069
AG	白银	ag2512	19	东吴期货	65639	1395	申万期货	6213	-132	申万期货	4749	-1133	0069	0069	0323
