品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2608	1	国泰君安	208655	-8602	国泰君安	18778.0	-1189.0	中信期货	22823.0	-2402.0	0148	0004	0004
AG	白银	ag2608	2	中信期货	126271	-8727	中信期货	16408.0	805.0	国泰君安	12990.0	-22.0	0004	0148	0148
AG	白银	ag2608	3	东证期货	75652	-2844	银河期货	14574.0	-113.0	永安期货	9449.0	-41.0	0103	0272	0163
AG	白银	ag2608	4	广发期货	68359	-13404	东证期货	12137.0	-476.0	银河期货	9221.0	-926.0	0272	0163	0240
AG	白银	ag2608	5	华泰期货	52766	-4385	国投期货	11176.0	-71.0	东证期货	7890.0	254.0	0163	0082	0253
AG	白银	ag2608	6	银河期货	52073	1776	平安期货	9439.0	-369.0	宏源期货	7029.0	230.0	0137	0288	0272
AG	白银	ag2608	7	中泰期货	49360	-9367	方正中期	8651.0	50.0	华泰期货	6745.0	-188.0	0253	0034	0275
AG	白银	ag2608	8	国信期货	38813	-4341	华泰期货	7026.0	-366.0	华鑫期货	6341.0	342.0	0006	0253	0308
AG	白银	ag2608	9	海通期货	34507	-2977	永安期货	6194.0	-51.0	金瑞期货	6340.0	34.0	0049	0103	0081
AG	白银	ag2608	10	中信建投	30710	-4685	广发期货	5966.0	375.0	中银期货	6063.0	-759.0	0372	0240	0268
AG	白银	ag2608	11	方正中期	30319	-3850	中信建投	5320.0	-47.0	广发期货	4677.0	224.0	0240	0268	0034
AG	白银	ag2608	12	东方财富	23948	-2268	光大期货	4917.0	-509.0	云晨期货	4447.0	-158.0	0315	0042	0298
AG	白银	ag2608	13	徽商期货	23072	-1432	中泰期货	3826.0	-156.0	中粮期货	4364.0	-420.0	0139	0275	0186
AG	白银	ag2608	14	平安期货	18308	-4630	齐盛期货	3775.0	41.0	南华期货	3375.0	-123.0	0096	0001	0288
AG	白银	ag2608	15	东吴期货	15207	-1618	东方财富	3729.0	86.0	方正中期	3232.0	579.0	0034	0298	0323
AG	白银	ag2608	16	华闻期货	15077	-3185	国信期货	3555.0	-23.0	瑞达期货	3103.0	27.0	0059	0308	0259
AG	白银	ag2608	17	民生期货	14529	-2362	南华期货	3523.0	124.0	国投期货	2786.0	9.0	0082	0096	0244
AG	白银	ag2608	18	宏源期货	14481	-1430	国元期货	3422.0	-974.0	中信建投	2785.0	-353.0	0268	0043	0137
AG	白银	ag2608	19	五矿期货	13674	1596	金瑞期货	3330.0	7.0	东吴期货	2706.0	280.0	0323	0049	0009
AG	白银	ag2608	20	创元期货	12845	129	申万期货	2982.0	-79.0	海通期货	2650.0	-35.0	0081	0069	0151
AG	白银	ag2608	999		918626	-76606		148728.0	-2935.0		129016.0	-3448.0			
AG	白银	ag2610	1	国泰君安	117802	-13971	国泰君安	7648.0	134.0	中信期货	9848.0	502.0	0148	0004	0004
AG	白银	ag2610	2	中信期货	71126	-3928	银河期货	7197.0	281.0	东证期货	6070.0	-1753.0	0163	0272	0148
AG	白银	ag2610	3	广发期货	40070	-4668	国投期货	6705.0	11.0	金瑞期货	4659.0	270.0	0049	0082	0240
AG	白银	ag2610	4	东证期货	33056	-131	金瑞期货	6410.0	-29.0	中银期货	4533.0	963.0	0372	0049	0163
AG	白银	ag2610	5	中泰期货	32529	-5700	华泰期货	5771.0	121.0	国泰君安	3794.0	-228.0	0004	0253	0275
AG	白银	ag2610	6	华泰期货	29274	-755	广发期货	5290.0	-94.0	永安期货	2031.0	596.0	0103	0240	0253
AG	白银	ag2610	7	海通期货	25554	-1072	国元期货	4790.0	822.0	浙商期货	2009.0	115.0	0123	0043	0081
AG	白银	ag2610	8	银河期货	23288	-1700	中信期货	4500.0	322.0	银河期货	1893.0	431.0	0272	0148	0272
AG	白银	ag2610	9	国信期货	22558	1178	东证期货	4490.0	221.0	方正中期	1890.0	129.0	0034	0163	0308
AG	白银	ag2610	10	中信建投	15269	-1222	平安期货	3378.0	934.0	高盛期货	1834.0	130.0	0239	0288	0268
AG	白银	ag2610	11	徽商期货	14176	-1036	光大期货	2523.0	103.0	东吴期货	1669.0	226.0	0323	0042	0186
AG	白银	ag2610	12	五矿期货	11473	612	中信建投	2126.0	-65.0	光大期货	1499.0	9.0	0042	0268	0009
AG	白银	ag2610	13	东方财富	11229	139	方正中期	1612.0	2.0	中粮期货	1213.0	89.0	0139	0034	0298
