品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2604	1	国泰君安	4996.0	-6616.0	申万期货	1278.0	21.0	银河期货	4584.0	-269.0	0272	0069	0004
AG	白银	ag2604	2	中信期货	3258.0	-7967.0	银河期货	1262.0	-108.0	金瑞期货	2716.0	-123.0	0049	0272	0148
AG	白银	ag2604	3	广发期货	2946.0	-1072.0	中信期货	1092.0	-567.0	宏源期货	1060.0	-19.0	0137	0148	0240
AG	白银	ag2604	4	中泰期货	2307.0	-1416.0	宏源期货	1089.0	-72.0	五矿期货	760.0	-274.0	0009	0137	0275
AG	白银	ag2604	5	东证期货	1463.0	-2514.0	国投期货	1044.0	143.0	华鑫期货	464.0	-72.0	0006	0082	0163
AG	白银	ag2604	6	国投期货	1320.0	305.0	恒力期货	912.0	108.0	中信期货	354.0	-509.0	0148	0339	0082
AG	白银	ag2604	7	银河期货	1263.0	-799.0	永安期货	724.0	-238.0	方正中期	324.0	-39.0	0034	0103	0272
AG	白银	ag2604	8	新湖期货	1180.0	1122.0	一德期货	688.0	-26.0	云晨期货	306.0	-1.0	0315	0277	0077
AG	白银	ag2604	9	海通期货	1167.0	-2487.0	新湖期货	632.0	-1017.0	国投期货	232.0	-517.0	0082	0077	0081
AG	白银	ag2604	10	平安期货	1156.0	-433.0	国泰君安	614.0	-638.0	光大期货	200.0	-6.0	0042	0004	0288
AG	白银	ag2604	11	五矿期货	1149.0	-569.0	国元期货	464.0	-22.0	瑞达期货	196.0	93.0	0059	0043	0009
AG	白银	ag2604	12	国联期货	835.0	527.0	东证期货	442.0	-43.0	铜冠金源	174.0	-104.0	0025	0163	0018
AG	白银	ag2604	13	海证期货	830.0	56.0	中信建投	439.0	-169.0	齐盛期货	164.0	70.0	0001	0268	0153
AG	白银	ag2604	14	方正中期	825.0	-503.0	方正中期	393.0	-156.0	国泰君安	160.0	-640.0	0004	0034	0034
AG	白银	ag2604	15	中信建投	748.0	-537.0	国海良时	378.0	91.0	华安期货	152.0	-18.0	0299	0029	0268
AG	白银	ag2604	16	申万期货	731.0	-17.0	光大期货	368.0	-13.0	中信建投	139.0	-47.0	0268	0042	0069
AG	白银	ag2604	17	光大期货	717.0	-329.0	广发期货	353.0	-583.0	广发期货	92.0	-561.0	0240	0240	0042
AG	白银	ag2604	18	华泰期货	708.0	-3163.0	中财期货	300.0	66.0	创元期货	80.0	71.0	0151	0067	0253
AG	白银	ag2604	19	国贸期货	686.0	486.0	创元期货	296.0	-28.0	华源期货	78.0	-126.0	0118	0151	0058
AG	白银	ag2604	20	瑞达期货	601.0	-11.0	华安期货	252.0	-7.0	东证期货	62.0	-234.0	0163	0299	0059
AG	白银	ag2604	999		28886.0	-25937.0		13020.0	-3258.0		12297.0	-3325.0			
AG	白银	ag2605	1	国泰君安	19863.0	-12820.0	中信期货	2641.0	0.0	中信期货	5140.0	-83.0	0148	0148	0004
AG	白银	ag2605	2	中信期货	16829.0	-4153.0	国泰君安	1843.0	-77.0	国泰君安	1295.0	74.0	0004	0004	0148
AG	白银	ag2605	3	华泰期货	9041.0	-1297.0	银河期货	1583.0	23.0	银河期货	1236.0	-26.0	0272	0272	0253
AG	白银	ag2605	4	海通期货	7253.0	-2707.0	国元期货	974.0	-146.0	金瑞期货	1062.0	269.0	0049	0043	0081
AG	白银	ag2605	5	广发期货	6788.0	-1972.0	东证期货	774.0	98.0	中泰期货	896.0	-19.0	0275	0163	0240
AG	白银	ag2605	6	中泰期货	6428.0	-888.0	中信建投	711.0	7.0	东证期货	712.0	143.0	0163	0268	0275
AG	白银	ag2605	7	东证期货	3677.0	-423.0	国投期货	655.0	-88.0	永安期货	691.0	17.0	0103	0082	0163
AG	白银	ag2605	8	国元期货	2935.0	-506.0	广发期货	564.0	57.0	一德期货	466.0	-1.0	0277	0240	0043
AG	白银	ag2605	9	浙商期货	2747.0	-1860.0	平安期货	397.0	13.0	平安期货	438.0	-90.0	0288	0288	0123
AG	白银	ag2605	10	华闻期货	2381.0	-1567.0	海通期货	370.0	-26.0	新湖期货	366.0	-3.0	0077	0081	0259
AG	白银	ag2605	11	国信期货	2379.0	-1818.0	光大期货	364.0	35.0	齐盛期货	328.0	-113.0	0001	0042	0308
AG	白银	ag2605	12	金瑞期货	2269.0	945.0	华泰期货	352.0	49.0	方正中期	292.0	10.0	0034	0253	0049
AG	白银	ag2605	13	银河期货	2151.0	-80.0	方正中期	338.0	-4.0	申万期货	254.0	42.0	0069	0034	0272
AG	白银	ag2605	14	南华期货	1973.0	-33.0	中泰期货	316.0	47.0	国海良时	220.0	48.0	0029	0275	0096
AG	白银	ag2605	15	中信建投	1673.0	-773.0	海证期货	308.0	-1.0	建信期货	203.0	10.0	0003	0153	0268
AG	白银	ag2605	16	平安期货	1667.0	-25.0	福能期货	290.0	-9.0	徽商期货	199.0	92.0	0186	0022	0288
AG	白银	ag2605	17	五矿期货	1451.0	147.0	浙商期货	286.0	-114.0	华泰期货	188.0	4.0	0253	0123	0009
AG	白银	ag2605	18	宝城期货	1146.0	705.0	招商期货	286.0	-8.0	国投期货	184.0	177.0	0082	0161	0019
AG	白银	ag2605	19	东方财富	1097.0	-59.0	金瑞期货	272.0	-186.0	广发期货	156.0	-81.0	0240	0049	0298
AG	白银	ag2605	20	海证期货	1016.0	-1097.0	永安期货	177.0	-6.0	东海期货	134.0	-59.0	0007	0103	0153
AG	白银	ag2605	999		94764.0	-30281.0		13501.0	-336.0		14460.0	411.0			
AG	白银	ag2606	1	国泰君安	214899.0	-32235.0	中信期货	14960.0	1355.0	中信期货	28137.0	2379.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	148896.0	-12568.0	银河期货	14466.0	676.0	东证期货	17492.0	1645.0	0163	0272	0148
AG	白银	ag2606	3	东证期货	85238.0	-12561.0	东证期货	13846.0	-599.0	国泰君安	12706.0	1146.0	0004	0163	0163
AG	白银	ag2606	4	广发期货	81722.0	-19649.0	国泰君安	10990.0	405.0	银河期货	8984.0	136.0	0272	0004	0240
AG	白银	ag2606	5	银河期货	65688.0	-16829.0	国投期货	10567.0	64.0	金瑞期货	8748.0	253.0	0049	0082	0272
AG	白银	ag2606	6	华泰期货	60229.0	-3462.0	金瑞期货	7570.0	-169.0	云晨期货	8555.0	183.0	0315	0049	0253
AG	白银	ag2606	7	海通期货	49135.0	-5402.0	华泰期货	7468.0	126.0	中粮期货	7388.0	317.0	0139	0253	0081
AG	白银	ag2606	8	中信建投	44608.0	-13523.0	国元期货	7233.0	883.0	华鑫期货	6730.0	695.0	0006	0043	0268
AG	白银	ag2606	9	东方财富	43047.0	-9792.0	永安期货	6299.0	1479.0	华泰期货	4643.0	279.0	0253	0103	0298
AG	白银	ag2606	10	中泰期货	42926.0	-5881.0	广发期货	5883.0	-256.0	浙商期货	4637.0	126.0	0123	0240	0275
AG	白银	ag2606	11	方正中期	40984.0	-13786.0	方正中期	5791.0	-362.0	五矿期货	4365.0	196.0	0009	0034	0034
AG	白银	ag2606	12	国信期货	36068.0	-5423.0	中信建投	5706.0	198.0	中泰期货	3324.0	13.0	0275	0268	0308
AG	白银	ag2606	13	徽商期货	33772.0	-9014.0	光大期货	5326.0	196.0	南华期货	3251.0	-243.0	0096	0042	0186
AG	白银	ag2606	14	华闻期货	31785.0	-11969.0	平安期货	4887.0	256.0	光大期货	3116.0	-237.0	0042	0288	0259
AG	白银	ag2606	15	平安期货	27803.0	-6488.0	国金期货	3876.0	843.0	方正中期	3055.0	-170.0	0034	0095	0288
AG	白银	ag2606	16	申万期货	27315.0	-4908.0	浙商期货	3768.0	-69.0	平安期货	3008.0	-119.0	0288	0123	0069
AG	白银	ag2606	17	宝城期货	24266.0	-5166.0	招商期货	3237.0	121.0	宏源期货	2921.0	219.0	0137	0161	0019
AG	白银	ag2606	18	招商期货	22637.0	-7320.0	东方财富	3211.0	136.0	中银期货	2806.0	-1.0	0372	0298	0161
AG	白银	ag2606	19	光大期货	21469.0	-3142.0	中泰期货	3141.0	-109.0	中信建投	2763.0	290.0	0268	0275	0042
AG	白银	ag2606	20	中辉期货	20516.0	-2203.0	申万期货	2677.0	26.0	齐盛期货	2274.0	390.0	0001	0069	0274
AG	白银	ag2606	999		1123003.0	-201321.0		140902.0	5200.0		138903.0	7497.0			
AG	白银	ag2608	1	国泰君安	100456.0	-10528.0	中信期货	7097.0	623.0	东证期货	9799.0	-141.0	0163	0148	0004
AG	白银	ag2608	2	中信期货	60115.0	-2312.0	银河期货	5876.0	95.0	中银期货	6318.0	331.0	0372	0272	0148
AG	白银	ag2608	3	海通期货	30820.0	-5453.0	国投期货	5463.0	-6.0	金瑞期货	5003.0	-70.0	0049	0082	0081
AG	白银	ag2608	4	广发期货	28660.0	-2799.0	国元期货	4320.0	116.0	国泰君安	4987.0	75.0	0004	0043	0240
AG	白银	ag2608	5	东证期货	27070.0	-803.0	国泰君安	3572.0	211.0	中信期货	4975.0	8.0	0148	0004	0163
AG	白银	ag2608	6	华泰期货	24584.0	-196.0	华泰期货	3437.0	-913.0	中粮期货	1919.0	9.0	0139	0253	0253
AG	白银	ag2608	7	银河期货	24331.0	-4824.0	东证期货	2660.0	17.0	银河期货	1880.0	82.0	0272	0163	0272
