品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	257754	-207965	中信期货	35895	2470	中信期货	22598	-1307	0148	0148	0004
AG	白银	ag2512	2	中信期货	193587	-174394	国泰君安	30682	2283	国泰君安	19983	-783	0004	0004	0148
AG	白银	ag2512	3	东证期货	135750	-68106	东证期货	12606	-1189	东证期货	18247	-1333	0163	0163	0163
AG	白银	ag2512	4	国信期货	58269	-70632	平安期货	10233	-1494	金瑞期货	11933	537	0049	0288	0308
AG	白银	ag2512	5	华泰期货	57940	-47973	华泰期货	9890	-346	银河期货	11130	-1584	0272	0253	0253
AG	白银	ag2512	6	银河期货	52550	-34920	银河期货	9560	-588	方正中期	8351	-352	0034	0272	0272
AG	白银	ag2512	7	南华期货	51566	-26830	国元期货	9182	-232	五矿期货	7639	123	0009	0043	0096
AG	白银	ag2512	8	中泰期货	49120	-29936	金瑞期货	8962	-658	国贸期货	7344	-678	0058	0049	0275
AG	白银	ag2512	9	海通期货	45809	-69215	广发期货	8702	-733	中粮期货	7343	-710	0139	0240	0081
AG	白银	ag2512	10	中信建投	43491	-21277	方正中期	8158	-489	中信建投	6642	32	0268	0034	0268
AG	白银	ag2512	11	徽商期货	42922	-20453	永安期货	6702	-285	国投期货	6558	-591	0082	0103	0186
AG	白银	ag2512	12	广发期货	37712	-32185	中信建投	6525	-449	国信期货	6261	886	0308	0268	0240
AG	白银	ag2512	13	方正中期	35959	-23185	铜冠金源	6113	-951	广发期货	5989	217	0240	0025	0034
AG	白银	ag2512	14	光大期货	35344	-14785	国投期货	5841	-1286	中泰期货	5742	197	0275	0082	0042
AG	白银	ag2512	15	东方财富	32638	-16902	中泰期货	5810	-389	华泰期货	5344	1024	0253	0275	0298
AG	白银	ag2512	16	浙商期货	29261	-1218	光大期货	5596	-121	铜冠金源	4751	-42	0025	0042	0123
AG	白银	ag2512	17	津投期货	25662	-1935	信达期货	5488	-12	平安期货	4667	495	0288	0136	0342
AG	白银	ag2512	18	平安期货	24965	-20080	海通期货	5382	580	东方财富	4242	335	0298	0081	0288
AG	白银	ag2512	19	民生期货	23180	-11473	申万期货	5153	-83	弘业期货	4095	-112	0178	0069	0244
AG	白银	ag2512	20	申万期货	22509	-28510	乾坤期货	4817	-1452	光大期货	4088	241	0042	0239	0069
AG	白银	ag2512	999		1255988	-921974		201297	-5424		172947	-3405			
AG	白银	ag2601	1	国泰君安	33226	-21529	中信期货	7308	206	中信期货	3001	-252	0148	0148	0004
AG	白银	ag2601	2	中信期货	30582	-23240	中财期货	4046	-44	广发期货	2267	-724	0240	0067	0148
AG	白银	ag2601	3	东证期货	21650	-7589	国泰君安	2253	-173	银河期货	1405	-3	0272	0004	0163
AG	白银	ag2601	4	中泰期货	15076	-5109	东证期货	1467	56	东亚期货	1181	184	0088	0163	0275
AG	白银	ag2601	5	华泰期货	11414	-7702	东亚期货	830	529	国泰君安	1106	13	0004	0088	0253
AG	白银	ag2601	6	国信期货	8508	-9332	长江期货	826	-5	华融融达	976	21	0332	0048	0308
AG	白银	ag2601	7	广发期货	6623	-5341	南华期货	565	116	方正中期	785	28	0034	0096	0240
AG	白银	ag2601	8	银河期货	6332	-4817	一德期货	494	-12	国海良时	751	7	0029	0277	0272
AG	白银	ag2601	9	津投期货	6151	-1789	广发期货	457	77	东证期货	701	-12	0163	0240	0342
AG	白银	ag2601	10	海通期货	5489	-7940	格林大华	357	-2	中信建投	696	165	0268	0121	0081
AG	白银	ag2601	11	徽商期货	4637	772	银河期货	353	-79	中泰期货	680	26	0275	0272	0186
AG	白银	ag2601	12	申万期货	4086	-10297	中信建投	348	-266	南华期货	547	-9	0096	0268	0069
AG	白银	ag2601	13	中信建投	3381	-2455	平安期货	338	8	上海中期	529	70	0008	0288	0268
AG	白银	ag2601	14	瑞达期货	3270	-1769	华融融达	335	2	先锋期货	420	-44	0138	0332	0059
AG	白银	ag2601	15	国贸期货	3207	-3508	齐盛期货	292	23	平安期货	413	57	0288	0001	0058
AG	白银	ag2601	16	浙商期货	3197	-315	方正中期	284	-27	华泰期货	405	18	0253	0034	0123
AG	白银	ag2601	17	南华期货	3173	-2749	东吴期货	284	-10	徽商期货	388	21	0186	0323	0096
AG	白银	ag2601	18	华闻期货	3095	-884	华泰期货	278	-4	国投期货	371	77	0082	0253	0259
AG	白银	ag2601	19	民生期货	2553	-1927	海通期货	214	-29	浙商期货	298	-56	0123	0081	0244
AG	白银	ag2601	20	东亚期货	2541	211	中泰期货	208	-24	国信期货	298	10	0308	0275	0088
AG	白银	ag2601	999		178191	-117309		21537	342		17218	-403			
AG	白银	ag2602	1	中信期货	115463	-46503	中信期货	27721	789	中信期货	8279	-942	0148	0148	0148
AG	白银	ag2602	2	国泰君安	106841	-82222	国投期货	12528	-63	华泰期货	6654	587	0253	0082	0004
AG	白银	ag2602	3	东证期货	67407	-13592	国泰君安	10953	20	国泰君安	6229	-15	0004	0004	0163
AG	白银	ag2602	4	中泰期货	33606	-1563	东证期货	9761	471	金瑞期货	4156	-11	0049	0163	0275
AG	白银	ag2602	5	华泰期货	21636	-20338	国元期货	4548	22	红塔期货	3659	26	0306	0043	0253
AG	白银	ag2602	6	海通期货	17855	-23210	华泰期货	4328	-93	银河期货	3393	979	0272	0253	0081
AG	白银	ag2602	7	银河期货	17602	-11011	乾坤期货	3890	2301	东证期货	2860	-110	0163	0239	0272
AG	白银	ag2602	8	广发期货	16490	-10486	金瑞期货	3811	654	光大期货	2631	185	0042	0049	0240
AG	白银	ag2602	9	国信期货	16013	-22044	宝城期货	3736	99	方正中期	2532	172	0034	0019	0308
AG	白银	ag2602	10	南华期货	13646	-5039	中财期货	3318	78	华鑫期货	2410	863	0006	0067	0096
AG	白银	ag2602	11	光大期货	12257	-2769	银河期货	2752	-559	国投期货	2330	489	0082	0272	0042
AG	白银	ag2602	12	徽商期货	12246	-5831	南华期货	2738	157	大地期货	2028	63	0177	0096	0186
AG	白银	ag2602	13	津投期货	11999	-3979	广发期货	2675	-14	中信建投	1844	346	0268	0240	0342
AG	白银	ag2602	14	中信建投	10282	67	物产中大	2573	-170	国贸期货	1698	252	0058	0125	0268
AG	白银	ag2602	15	国贸期货	8847	-4672	申万期货	2318	89	东吴期货	1599	82	0323	0069	0058
AG	白银	ag2602	16	宏源期货	8100	-1827	中信建投	2158	-108	兴证期货	1301	83	0311	0268	0137
AG	白银	ag2602	17	东方财富	7955	-4134	齐盛期货	2069	272	广发期货	1223	158	0240	0001	0298
AG	白银	ag2602	18	瑞达期货	7805	-2606	恒力期货	1987	3	东方财富	1201	116	0298	0339	0059
AG	白银	ag2602	19	民生期货	7508	-891	方正中期	1925	166	金信期货	1166	-19	0312	0034	0244
AG	白银	ag2602	20	浙商期货	7140	-4274	东亚期货	1805	314	广州期货	1166	399	0338	0088	0123
AG	白银	ag2602	999		520698	-266924		107594	4428		58359	3703			
AG	白银	ag2604	1	中信期货	16095	-10356	中信期货	15485	-670	五矿期货	4899	101	0009	0148	0148
AG	白银	ag2604	2	东证期货	12276	-7962	国投期货	4735	3	东吴期货	4118	-2	0323	0082	0163
AG	白银	ag2604	3	国泰君安	9533	-11656	东吴期货	4081	3	云晨期货	3514	1	0315	0323	0004
AG	白银	ag2604	4	华泰期货	5982	-2083	金瑞期货	3751	-12	中信期货	3354	-47	0148	0049	0253
AG	白银	ag2604	5	国信期货	4617	-7928	华泰期货	3434	852	海证期货	3013	-36	0153	0253	0308
AG	白银	ag2604	6	银河期货	3691	-2240	国贸期货	3085	151	国泰君安	2805	114	0004	0058	0272
AG	白银	ag2604	7	瑞达期货	3661	-548	国泰君安	3010	9	中泰期货	2330	-96	0275	0004	0059
AG	白银	ag2604	8	海通期货	2938	-4040	东亚期货	2495	-74	申万期货	1963	-61	0069	0088	0081
AG	白银	ag2604	9	南华期货	2456	-503	新湖期货	1947	72	广发期货	1703	-49	0240	0077	0096
AG	白银	ag2604	10	国贸期货	2397	-1196	国元期货	1784	7	东亚期货	1682	127	0088	0043	0058
AG	白银	ag2604	11	津投期货	2076	-4053	中信建投	1308	7	银河期货	1662	707	0272	0268	0342
AG	白银	ag2604	12	广发期货	1819	-2344	东证期货	1304	99	东证期货	1615	-105	0163	0163	0240
AG	白银	ag2604	13	中泰期货	1817	-3054	广发期货	1136	30	华泰期货	1438	-64	0253	0240	0275
AG	白银	ag2604	14	浙商期货	1437	-846	宝城期货	828	29	永安期货	1278	0	0103	0019	0123
AG	白银	ag2604	15	宏源期货	1313	-121	华鑫期货	820	-27	中信建投	1156	21	0268	0006	0137
AG	白银	ag2604	16	华闻期货	1125	-564	南华期货	739	-2	兴证期货	986	-1	0311	0096	0259
AG	白银	ag2604	17	申万期货	857	-3500	中粮期货	718	0	先锋期货	701	5	0138	0139	0069
AG	白银	ag2604	18	中信建投	754	-839	银河期货	604	40	瑞达期货	663	8	0059	0272	0268
AG	白银	ag2604	19	中辉期货	658	-676	方正中期	563	-11	齐盛期货	565	-48	0001	0034	0274
