品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	691612	75065	国泰君安	39823	4959	中信期货	33832	827	0148	0004	0004
AG	白银	ag2512	2	中信期货	522442	84270	中信期货	31750	1076	国泰君安	25643	-414	0004	0148	0148
AG	白银	ag2512	3	东证期货	289588	19462	东证期货	21793	-1122	东证期货	15523	-915	0163	0163	0163
AG	白银	ag2512	4	华泰期货	211703	49218	平安期货	15475	555	金瑞期货	13696	-234	0049	0288	0253
AG	白银	ag2512	5	中泰期货	179887	63652	华泰期货	13239	-4688	方正中期	10133	239	0034	0253	0275
AG	白银	ag2512	6	海通期货	144887	2854	银河期货	12050	50	银河期货	9795	-169	0272	0272	0081
AG	白银	ag2512	7	华闻期货	143049	59279	金瑞期货	11649	76	中信建投	9575	662	0268	0049	0259
AG	白银	ag2512	8	广发期货	137382	21477	国元期货	9766	-429	中粮期货	9128	315	0139	0043	0240
AG	白银	ag2512	9	国信期货	132221	26632	广发期货	9688	432	国投期货	8284	-179	0082	0240	0308
AG	白银	ag2512	10	银河期货	132142	18298	招商期货	9569	3042	华泰期货	8107	751	0253	0161	0272
AG	白银	ag2512	11	中信建投	109495	23081	永安期货	9074	-657	广发期货	7784	-1243	0240	0103	0268
AG	白银	ag2512	12	徽商期货	106893	12827	齐盛期货	8902	333	五矿期货	7404	-158	0009	0001	0186
AG	白银	ag2512	13	南华期货	92706	6755	国投期货	7590	-1588	东方财富	6339	7	0298	0082	0096
AG	白银	ag2512	14	平安期货	91934	23279	铜冠金源	7238	-241	国信期货	5994	-1143	0308	0025	0288
AG	白银	ag2512	15	方正中期	90469	17702	中信建投	6445	-371	国贸期货	5905	397	0058	0268	0034
AG	白银	ag2512	16	申万期货	89215	28853	方正中期	6432	86	申万期货	5882	-242	0069	0034	0069
AG	白银	ag2512	17	东方财富	74458	18055	申万期货	6345	115	永安期货	5716	951	0103	0069	0298
AG	白银	ag2512	18	光大期货	73616	9443	海通期货	6299	-1162	铜冠金源	5698	33	0025	0081	0042
AG	白银	ag2512	19	东吴期货	64244	12712	东亚期货	6224	-262	东吴期货	5634	1155	0323	0088	0323
AG	白银	ag2512	20	中辉期货	62827	10954	东吴期货	6043	2239	光大期货	5325	538	0042	0323	0274
AG	白银	ag2512	999		3440770	583868		245394	2443		205397	1178			
AG	白银	ag2601	1	中信期货	82854	15716	中信期货	5707	1352	中信期货	4364	138	0148	0148	0148
AG	白银	ag2601	2	国泰君安	50013	7802	中财期货	4043	3	广发期货	2215	40	0240	0067	0004
AG	白银	ag2601	3	东证期货	37249	6112	国泰君安	3934	-73	国泰君安	1333	24	0004	0004	0163
AG	白银	ag2601	4	中泰期货	29559	12141	东证期货	2720	1450	东亚期货	1292	294	0088	0163	0275
AG	白银	ag2601	5	银河期货	21428	3437	东亚期货	877	-815	银河期货	1221	139	0272	0088	0272
AG	白银	ag2601	6	华泰期货	19989	-486	长江期货	814	-9	中泰期货	1178	563	0275	0048	0253
AG	白银	ag2601	7	广发期货	19934	5873	南华期货	782	661	方正中期	1037	-6	0034	0096	0240
AG	白银	ag2601	8	国信期货	17456	1884	一德期货	768	1	华融融达	1005	-24	0332	0277	0308
AG	白银	ag2601	9	海通期货	14007	4043	方正中期	353	29	中信建投	876	-1	0268	0034	0081
AG	白银	ag2601	10	申万期货	10426	3438	华融融达	336	-1	东证期货	724	97	0163	0332	0069
AG	白银	ag2601	11	浙商期货	10325	4110	海通期货	315	42	平安期货	631	141	0288	0081	0123
AG	白银	ag2601	12	华闻期货	10303	4052	广发期货	282	-46	上海中期	591	9	0008	0240	0259
AG	白银	ag2601	13	津投期货	9908	1889	中泰期货	281	-14	徽商期货	590	-7	0186	0275	0342
AG	白银	ag2601	14	国贸期货	8882	2339	中信建投	276	40	南华期货	445	107	0096	0268	0058
AG	白银	ag2601	15	中信建投	8715	1478	银河期货	263	-45	华泰期货	423	-32	0253	0272	0268
AG	白银	ag2601	16	瑞达期货	6978	1423	宝城期货	258	162	国信期货	342	21	0308	0019	0059
AG	白银	ag2601	17	徽商期货	6458	1390	华泰期货	213	-25	国贸期货	339	258	0058	0253	0186
AG	白银	ag2601	18	宝城期货	6432	2469	福能期货	210	35	国海良时	317	5	0029	0022	0019
AG	白银	ag2601	19	东亚期货	5941	880	国信期货	210	9	永安期货	307	-9	0103	0308	0088
AG	白银	ag2601	20	南华期货	5840	642	平安期货	207	-22	长江期货	299	37	0048	0288	0096
AG	白银	ag2601	999		382697	80632		22849	2734		19529	1794			
AG	白银	ag2602	1	中信期货	215433	47998	中信期货	26229	733	中信期货	11161	890	0148	0148	0148
AG	白银	ag2602	2	国泰君安	204511	16877	国泰君安	14885	3015	国泰君安	5528	52	0004	0004	0004
AG	白银	ag2602	3	东证期货	97252	14894	国投期货	6975	-5	金瑞期货	5034	29	0049	0082	0163
AG	白银	ag2602	4	中泰期货	58636	16288	东证期货	6109	1746	华泰期货	3777	-93	0253	0163	0275
AG	白银	ag2602	5	海通期货	56021	4431	南华期货	4436	445	红塔期货	3645	-7	0306	0096	0081
AG	白银	ag2602	6	华泰期货	55889	21189	国元期货	4045	195	东证期货	3125	-740	0163	0043	0253
AG	白银	ag2602	7	银河期货	47942	14204	宝城期货	3699	176	银河期货	2749	78	0272	0019	0272
AG	白银	ag2602	8	广发期货	42649	9680	中财期货	3430	31	方正中期	2566	18	0034	0067	0240
AG	白银	ag2602	9	国信期货	31819	8823	华泰期货	3273	-5436	光大期货	2471	42	0042	0253	0308
AG	白银	ag2602	10	华闻期货	30454	8076	永安期货	2783	-27	东亚期货	2004	-861	0088	0103	0259
AG	白银	ag2602	11	徽商期货	20537	3557	东吴期货	2424	744	广发期货	1793	-144	0240	0323	0186
AG	白银	ag2602	12	申万期货	19505	5133	银河期货	2352	278	中信建投	1778	3	0268	0272	0069
AG	白银	ag2602	13	南华期货	18601	1899	中信建投	2258	-155	东吴期货	1583	40	0323	0268	0096
AG	白银	ag2602	14	国贸期货	18339	3998	物产中大	2248	21	大地期货	1567	-63	0177	0125	0058
AG	白银	ag2602	15	津投期货	17685	1895	浙商期货	2184	182	东方财富	1469	-25	0298	0123	0342
AG	白银	ag2602	16	五矿期货	16764	5802	金瑞期货	2026	17	兴证期货	1394	51	0311	0049	0009
AG	白银	ag2602	17	浙商期货	15784	2451	招商期货	2000	703	瑞达期货	1343	-22	0059	0161	0123
AG	白银	ag2602	18	光大期货	14106	2397	恒力期货	2000	-16	海证期货	1281	2	0153	0339	0042
AG	白银	ag2602	19	民生期货	14021	4091	广发期货	1761	-173	国信期货	1276	442	0308	0240	0244
AG	白银	ag2602	20	中信建投	13980	1175	建信期货	1737	401	国贸期货	1246	-222	0058	0003	0268
AG	白银	ag2602	999		1009928	194858		96854	2875		56790	-530			
AG	白银	ag2604	1	中信期货	42043	4771	中信期货	15649	2307	云晨期货	5164	-1	0315	0148	0148
AG	白银	ag2604	2	东证期货	28069	5646	国投期货	4747	-20	五矿期货	4873	90	0009	0082	0163
AG	白银	ag2604	3	华泰期货	26908	3704	东吴期货	4067	18	东吴期货	4092	-2	0323	0323	0253
AG	白银	ag2604	4	国泰君安	24588	1108	国泰君安	3093	218	中信期货	4053	-268	0148	0004	0004
AG	白银	ag2604	5	广发期货	10676	5299	金瑞期货	2617	-4	海证期货	2899	-40	0153	0049	0240
AG	白银	ag2604	6	银河期货	10384	2409	国贸期货	2482	22	华泰期货	1521	-215	0253	0058	0272
AG	白银	ag2604	7	国贸期货	8944	1555	华泰期货	2153	-7707	东证期货	1443	-636	0163	0253	0058
AG	白银	ag2604	8	海通期货	8648	820	东亚期货	1975	771	国泰君安	1423	4	0004	0088	0081
AG	白银	ag2604	9	东吴期货	8374	8051	新湖期货	1723	7	申万期货	1288	-134	0069	0077	0323
AG	白银	ag2604	10	津投期货	8294	1271	东证期货	1135	249	东亚期货	1238	-34	0088	0163	0342
AG	白银	ag2604	11	国信期货	7417	783	宝城期货	950	-79	兴证期货	1016	0	0311	0019	0308
AG	白银	ag2604	12	申万期货	7408	1768	中信建投	889	538	广发期货	761	-200	0240	0268	0069
AG	白银	ag2604	13	中泰期货	7122	1469	广发期货	822	114	瑞达期货	676	-9	0059	0240	0275
AG	白银	ag2604	14	华闻期货	4115	259	华鑫期货	780	18	先锋期货	662	58	0138	0006	0259
AG	白银	ag2604	15	浙商期货	3181	1500	中粮期货	697	-4	齐盛期货	590	1	0001	0139	0123
AG	白银	ag2604	16	瑞达期货	3065	125	南华期货	626	53	方正中期	576	-10	0034	0096	0059
AG	白银	ag2604	17	宝城期货	3047	889	方正中期	596	141	中信建投	565	11	0268	0034	0019
AG	白银	ag2604	18	南华期货	2838	-548	华融融达	523	150	银河期货	549	-283	0272	0332	0096
AG	白银	ag2604	19	光大期货	2631	571	银河期货	492	157	光大期货	508	27	0042	0272	0042
AG	白银	ag2604	20	渤海期货	2482	1478	国元期货	386	-105	金元期货	473	3	0089	0043	0271
AG	白银	ag2604	999		220234	42928		46402	-3156		34370	-1638			
