品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2607	1	国泰君安	550.0	-631.0	华安期货	904.0	0.0	中信期货	904.0	0.0	0148	0299	0004
AG	白银	ag2607	2	东证期货	230.0	-52.0	中信期货	444.0	-26.0	国投期货	386.0	-100.0	0082	0148	0163
AG	白银	ag2607	3	中泰期货	218.0	-547.0	国泰君安	388.0	-10.0	格林大华	256.0	0.0	0121	0004	0275
AG	白银	ag2607	4	中辉期货	166.0	-62.0	国信期货	258.0	2.0	国泰君安	224.0	-364.0	0004	0308	0274
AG	白银	ag2607	5	中原期货	166.0	164.0	中原期货	218.0	0.0	紫金天风	184.0	0.0	0321	0327	0327
AG	白银	ag2607	6	国贸期货	160.0	-45.0	中粮期货	190.0	60.0	广发期货	170.0	-4.0	0240	0139	0058
AG	白银	ag2607	7	银河期货	102.0	-187.0	紫金天风	166.0	0.0	中原期货	166.0	166.0	0327	0321	0272
AG	白银	ag2607	8	国投期货	100.0	-275.0	南华期货	164.0	0.0	国海良时	144.0	-4.0	0029	0096	0082
AG	白银	ag2607	9	广发期货	84.0	-498.0	东海期货	160.0	0.0	方正中期	142.0	0.0	0034	0007	0240
AG	白银	ag2607	10	创元期货	80.0	59.0	方正中期	160.0	-4.0	东证期货	114.0	28.0	0163	0034	0151
AG	白银	ag2607	11	兴证期货	66.0	60.0	东证期货	124.0	-6.0	新湖期货	36.0	0.0	0077	0163	0311
AG	白银	ag2607	12	中粮期货	60.0	39.0	宁证期货	100.0	0.0	银河期货	36.0	8.0	0272	0038	0139
AG	白银	ag2607	13	中银期货	54.0	30.0	华泰期货	100.0	8.0	中粮期货	28.0	0.0	0139	0253	0372
AG	白银	ag2607	14	齐盛期货	52.0	19.0	招商期货	86.0	0.0	招商期货	20.0	-6.0	0161	0161	0001
AG	白银	ag2607	15	铜冠金源	52.0	10.0	中信建投	82.0	-40.0	兴业期货	20.0	0.0	0169	0268	0025
AG	白银	ag2607	16	中信建投	50.0	-41.0	平安期货	56.0	-8.0	中金岭南	10.0	0.0	0108	0288	0268
AG	白银	ag2607	17	中信期货	34.0	-706.0	广发期货	54.0	-4.0	中辉期货	8.0	6.0	0274	0240	0148
AG	白银	ag2607	18	国富期货	34.0	19.0	中银期货	52.0	-54.0	金瑞期货	6.0	2.0	0049	0372	0385
AG	白银	ag2607	19	平安期货	32.0	-77.0	中泰期货	38.0	-50.0	国贸期货	6.0	6.0	0058	0275	0288
AG	白银	ag2607	20	浙商期货	28.0	-5.0	建信期货	32.0	0.0	齐盛期货	4.0	0.0	0001	0003	0123
AG	白银	ag2607	999		2318.0	-2726.0		3776.0	-132.0		2864.0	-262.0			
AG	白银	ag2608	1	国泰君安	234862.0	-19067.0	国泰君安	16703.0	-1657.0	中信期货	20178.0	885.0	0148	0004	0004
AG	白银	ag2608	2	中信期货	125964.0	-16382.0	中信期货	16565.0	-563.0	国泰君安	12597.0	111.0	0004	0148	0148
AG	白银	ag2608	3	广发期货	74933.0	-10449.0	银河期货	12718.0	-670.0	东证期货	10332.0	776.0	0163	0272	0240
AG	白银	ag2608	4	东证期货	67562.0	-15780.0	平安期货	9909.0	-936.0	宏源期货	8151.0	-15.0	0137	0288	0163
AG	白银	ag2608	5	银河期货	60521.0	-6227.0	东证期货	9457.0	-1381.0	华泰期货	8003.0	506.0	0253	0163	0272
AG	白银	ag2608	6	华泰期货	53830.0	-6466.0	方正中期	8362.0	318.0	银河期货	7521.0	-605.0	0272	0034	0253
AG	白银	ag2608	7	中泰期货	53197.0	-1357.0	国投期货	7659.0	52.0	金瑞期货	7017.0	140.0	0049	0082	0275
AG	白银	ag2608	8	国信期货	40324.0	-3588.0	永安期货	6697.0	318.0	永安期货	6443.0	-921.0	0103	0103	0308
AG	白银	ag2608	9	方正中期	34610.0	-3335.0	广发期货	5674.0	278.0	华鑫期货	5852.0	81.0	0006	0240	0034
AG	白银	ag2608	10	中信建投	33705.0	-1026.0	中信建投	5622.0	26.0	广发期货	4837.0	-51.0	0240	0268	0268
AG	白银	ag2608	11	海通期货	32177.0	-7227.0	华泰期货	5455.0	-408.0	中粮期货	4087.0	-67.0	0139	0253	0081
AG	白银	ag2608	12	徽商期货	28139.0	-2108.0	光大期货	4515.0	-70.0	云晨期货	3480.0	0.0	0315	0042	0186
AG	白银	ag2608	13	东方财富	25366.0	-1293.0	东方财富	3733.0	371.0	中信建投	3155.0	-265.0	0268	0298	0298
AG	白银	ag2608	14	平安期货	22767.0	689.0	齐盛期货	3648.0	-38.0	东吴期货	3132.0	81.0	0323	0001	0288
AG	白银	ag2608	15	华闻期货	21403.0	-1848.0	中泰期货	3617.0	394.0	国投期货	2855.0	-135.0	0082	0275	0259
AG	白银	ag2608	16	宏源期货	17974.0	1439.0	金瑞期货	3430.0	486.0	瑞达期货	2851.0	610.0	0059	0049	0137
AG	白银	ag2608	17	瑞达期货	17314.0	-3389.0	国信期货	3282.0	68.0	南华期货	2774.0	-120.0	0096	0308	0059
AG	白银	ag2608	18	民生期货	16665.0	1992.0	国贸期货	3118.0	34.0	中银期货	2756.0	-85.0	0372	0058	0244
AG	白银	ag2608	19	五矿期货	15750.0	2062.0	东亚期货	2783.0	-73.0	光大期货	2464.0	268.0	0042	0088	0009
AG	白银	ag2608	20	东吴期货	15575.0	-1360.0	招商期货	2670.0	47.0	海通期货	2374.0	68.0	0081	0161	0323
AG	白银	ag2608	999		992638.0	-94720.0		135617.0	-3404.0		120859.0	1262.0			
AG	白银	ag2610	1	国泰君安	136069.0	-5944.0	国泰君安	11240.0	1105.0	中信期货	13087.0	1004.0	0148	0004	0004
AG	白银	ag2610	2	中信期货	90352.0	-769.0	银河期货	9465.0	383.0	中银期货	7766.0	92.0	0372	0272	0148
AG	白银	ag2610	3	广发期货	51136.0	-3371.0	国投期货	8321.0	439.0	金瑞期货	4948.0	10.0	0049	0082	0240
AG	白银	ag2610	4	银河期货	43234.0	6824.0	中信期货	8229.0	-72.0	国泰君安	4663.0	393.0	0004	0148	0272
AG	白银	ag2610	5	中泰期货	41314.0	326.0	金瑞期货	6374.0	80.0	银河期货	4351.0	1199.0	0272	0049	0275
AG	白银	ag2610	6	东证期货	37693.0	-4219.0	华泰期货	5903.0	198.0	东证期货	4166.0	740.0	0163	0253	0163
AG	白银	ag2610	7	华泰期货	31544.0	-7525.0	广发期货	5659.0	48.0	浙商期货	3943.0	177.0	0123	0240	0253
AG	白银	ag2610	8	海通期货	26943.0	-6065.0	国元期货	5521.0	-14.0	方正中期	3708.0	1630.0	0034	0043	0081
AG	白银	ag2610	9	国信期货	22553.0	-7920.0	东证期货	4862.0	-443.0	永安期货	3133.0	215.0	0103	0163	0308
AG	白银	ag2610	10	徽商期货	17421.0	50.0	平安期货	4133.0	119.0	宏源期货	2731.0	35.0	0137	0288	0186
AG	白银	ag2610	11	中信建投	16648.0	-466.0	高盛期货	3657.0	249.0	高盛期货	2685.0	422.0	0239	0239	0268
AG	白银	ag2610	12	五矿期货	15605.0	2538.0	光大期货	3007.0	143.0	东吴期货	1878.0	45.0	0323	0042	0009
AG	白银	ag2610	13	方正中期	13663.0	1770.0	中信建投	2571.0	207.0	光大期货	1868.0	150.0	0042	0268	0034
AG	白银	ag2610	14	宏源期货	12391.0	1390.0	东亚期货	2555.0	75.0	云晨期货	1671.0	139.0	0315	0088	0137
AG	白银	ag2610	15	东方财富	11612.0	-639.0	方正中期	2111.0	-125.0	南华期货	1588.0	36.0	0096	0034	0298
AG	白银	ag2610	16	民生期货	10506.0	1177.0	五矿期货	1675.0	889.0	中粮期货	1336.0	53.0	0139	0009	0244
AG	白银	ag2610	17	浙商期货	10209.0	-144.0	南华期货	1647.0	-233.0	广发期货	1317.0	70.0	0240	0096	0123
AG	白银	ag2610	18	瑞达期货	8857.0	381.0	申万期货	1537.0	100.0	申万期货	1188.0	46.0	0069	0069	0059
AG	白银	ag2610	19	山西三立	8514.0	-17.0	永安期货	1534.0	110.0	中金财富	1128.0	255.0	0335	0103	0280
AG	白银	ag2610	20	东吴期货	8038.0	598.0	建信期货	1530.0	62.0	华泰期货	1097.0	-92.0	0253	0003	0323
AG	白银	ag2610	999		614302.0	-22025.0		91531.0	3320.0		68252.0	6619.0			
AG	白银	ag2612	1	国泰君安	12406.0	-2743.0	国投期货	5136.0	-40.0	中信期货	10933.0	154.0	0148	0082	0004
AG	白银	ag2612	2	中泰期货	9825.0	1042.0	金瑞期货	5051.0	3.0	东证期货	6043.0	-6.0	0163	0049	0275
AG	白银	ag2612	3	中信期货	9725.0	-3779.0	铜冠金源	4607.0	-28.0	金瑞期货	4879.0	-556.0	0049	0025	0148
AG	白银	ag2612	4	华泰期货	6486.0	-2154.0	银河期货	3717.0	-22.0	铜冠金源	3212.0	27.0	0025	0272	0253
AG	白银	ag2612	5	东证期货	5737.0	320.0	中信建投	3581.0	6.0	五矿期货	1892.0	44.0	0009	0268	0163
AG	白银	ag2612	6	广发期货	4640.0	-163.0	东证期货	3310.0	-157.0	国泰君安	1811.0	-6.0	0004	0163	0240
AG	白银	ag2612	7	银河期货	2805.0	43.0	中信期货	3151.0	-275.0	方正中期	1665.0	-52.0	0034	0148	0272
AG	白银	ag2612	8	海通期货	2768.0	-1198.0	国元期货	3092.0	0.0	广发期货	1394.0	196.0	0240	0043	0081
AG	白银	ag2612	9	浙商期货	2464.0	-664.0	国泰君安	3087.0	-60.0	东吴期货	1317.0	10.0	0323	0004	0123
AG	白银	ag2612	10	国信期货	1914.0	-156.0	华泰期货	3040.0	43.0	云晨期货	1109.0	-1.0	0315	0253	0308
AG	白银	ag2612	11	金瑞期货	1867.0	151.0	广发期货	2737.0	98.0	银河期货	957.0	79.0	0272	0240	0049
AG	白银	ag2612	12	南华期货	1767.0	-5.0	平安期货	2457.0	17.0	东亚期货	903.0	-113.0	0088	0288	0096
AG	白银	ag2612	13	东方财富	1571.0	-10.0	东亚期货	1335.0	30.0	华泰期货	861.0	59.0	0253	0088	0298
AG	白银	ag2612	14	方正中期	1559.0	118.0	方正中期	1269.0	17.0	中国国际	849.0	0.0	0157	0034	0034
AG	白银	ag2612	15	宏源期货	1493.0	350.0	宏源期货	1051.0	5.0	浙商期货	762.0	147.0	0123	0137	0137
AG	白银	ag2612	16	瑞达期货	1349.0	91.0	宝城期货	789.0	4.0	齐盛期货	761.0	-38.0	0001	0019	0059
AG	白银	ag2612	17	中信建投	1259.0	65.0	光大期货	772.0	-1.0	金元期货	715.0	12.0	0089	0042	0268
AG	白银	ag2612	18	五矿期货	1101.0	-107.0	东方财富	692.0	24.0	招商期货	667.0	39.0	0161	0298	0009
AG	白银	ag2612	19	兴证期货	807.0	-422.0	南华期货	689.0	122.0	山金期货	617.0	3.0	0052	0096	0311
AG	白银	ag2612	20	华闻期货	784.0	-66.0	中泰期货	673.0	21.0	中信建投	594.0	-1.0	0268	0275	0259
AG	白银	ag2612	999		72327.0	-9287.0		50236.0	-193.0		41941.0	-3.0			
