品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2511	1	建信期货	90.0	-140.0	中信期货	1890.0	0.0	建信期货	562.0	90.0	0003	0148	0003
AG	白银	ag2511	2	浙商期货	82.0	-106.0	国泰君安	216.0	0.0	华安期货	456.0	0.0	0299	0004	0123
AG	白银	ag2511	3	海通期货	50.0	50.0	铜冠金源	214.0	0.0	中财期货	448.0	0.0	0067	0025	0081
AG	白银	ag2511	4	光大期货	44.0	-118.0	银河期货	206.0	0.0	中信期货	382.0	0.0	0148	0272	0042
AG	白银	ag2511	5	国泰君安	42.0	-118.0	五矿期货	202.0	0.0	海证期货	372.0	0.0	0153	0009	0004
AG	白银	ag2511	6	国贸期货	42.0	-398.0	海证期货	178.0	0.0	方正中期	340.0	-4.0	0034	0153	0058
AG	白银	ag2511	7	齐盛期货	32.0	32.0	兴业期货	150.0	0.0	东海期货	284.0	0.0	0007	0169	0001
AG	白银	ag2511	8	银河期货	26.0	-30.0	南华期货	132.0	0.0	中信建投	284.0	0.0	0268	0096	0272
AG	白银	ag2511	9	平安期货	24.0	18.0	华安期货	70.0	0.0	华泰期货	248.0	-2.0	0253	0299	0288
AG	白银	ag2511	10	创元期货	22.0	12.0	华泰期货	54.0	0.0	南华期货	244.0	0.0	0096	0253	0151
AG	白银	ag2511	11	紫金天风	20.0	20.0	齐盛期货	32.0	32.0	广发期货	226.0	-2.0	0240	0001	0321
AG	白银	ag2511	12	华闻期货	18.0	-26.0	广发期货	32.0	-6.0	中泰期货	176.0	-2.0	0275	0240	0259
AG	白银	ag2511	13	中辉期货	18.0	-58.0	中信建投	28.0	-6.0	国新国证	96.0	0.0	0269	0268	0274
AG	白银	ag2511	14	国联期货	16.0	16.0	浙商期货	24.0	14.0	华联期货	94.0	0.0	0276	0123	0018
