品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2511	1	中信期货	258.0	-32.0	中信期货	1416.0	-94.0	建信期货	562.0	0.0	0003	0148	0148
AG	白银	ag2511	2	海证期货	100.0	100.0	铜冠金源	222.0	0.0	华安期货	452.0	0.0	0299	0025	0153
AG	白银	ag2511	3	华泰期货	20.0	-6.0	国泰君安	202.0	0.0	中财期货	448.0	0.0	0067	0004	0253
AG	白银	ag2511	4	银河期货	12.0	-14.0	五矿期货	202.0	0.0	海证期货	434.0	100.0	0153	0009	0272
AG	白银	ag2511	5	创元期货	10.0	-40.0	银河期货	186.0	-2.0	国泰君安	350.0	0.0	0004	0272	0151
AG	白银	ag2511	6	一德期货	10.0	10.0	海证期货	176.0	0.0	中信建投	290.0	0.0	0268	0153	0277
AG	白银	ag2511	7	南华期货	2.0	2.0	南华期货	132.0	0.0	东海期货	284.0	0.0	0007	0096	0096
AG	白银	ag2511	8				齐盛期货	32.0	0.0	南华期货	242.0	-2.0	0096	0001	
AG	白银	ag2511	9				浙商期货	12.0	0.0	中信期货	236.0	-164.0	0148	0123	
AG	白银	ag2511	10				中衍期货	2.0	0.0	中泰期货	176.0	0.0	0275	0156	
AG	白银	ag2511	11				广发期货	2.0	0.0	华联期货	102.0	0.0	0276	0240	
AG	白银	ag2511	12							山金期货	78.0	0.0	0052		
AG	白银	ag2511	13							广州期货	70.0	0.0	0338		
AG	白银	ag2511	14							申万期货	44.0	0.0	0069		
AG	白银	ag2511	15							广发期货	40.0	0.0	0240		
AG	白银	ag2511	16							渤海期货	28.0	0.0	0271		
AG	白银	ag2511	17							银河期货	20.0	-10.0	0272		
AG	白银	ag2511	18							浙商期货	12.0	0.0	0123		
AG	白银	ag2511	19							华泰期货	12.0	-20.0	0253		
AG	白银	ag2511	20							创元期货	10.0	10.0	0151		
AG	白银	ag2511	999		412.0	20.0		2584.0	-96.0		3890.0	-86.0			
AG	白银	ag2512	1	国泰君安	184535.0	4765.0	国泰君安	19697.0	-621.0	中信期货	15686.0	-207.0	0148	0004	0004
AG	白银	ag2512	2	中信期货	124298.0	-25721.0	中信期货	19504.0	3412.0	国泰君安	8401.0	-233.0	0004	0148	0148
AG	白银	ag2512	3	东证期货	77954.0	-664.0	东证期货	14632.0	558.0	方正中期	8154.0	316.0	0034	0163	0163
AG	白银	ag2512	4	华泰期货	63041.0	-3893.0	银河期货	13986.0	1415.0	东证期货	7646.0	-1782.0	0163	0272	0253
AG	白银	ag2512	5	中泰期货	46402.0	6475.0	平安期货	7166.0	-550.0	中泰期货	6985.0	710.0	0275	0288	0275
AG	白银	ag2512	6	银河期货	39403.0	2839.0	广发期货	6035.0	-255.0	中信建投	6593.0	672.0	0268	0240	0272
AG	白银	ag2512	7	中信建投	35349.0	2119.0	华泰期货	5875.0	347.0	银河期货	6558.0	-455.0	0272	0253	0268
AG	白银	ag2512	8	国信期货	35034.0	7567.0	永安期货	5860.0	-59.0	金瑞期货	5913.0	30.0	0049	0103	0308
AG	白银	ag2512	9	海通期货	34891.0	2772.0	方正中期	4444.0	-423.0	平安期货	4950.0	433.0	0288	0034	0081
AG	白银	ag2512	10	南华期货	34201.0	-5212.0	光大期货	4229.0	-10.0	华泰期货	4551.0	897.0	0253	0042	0096
AG	白银	ag2512	11	广发期货	31538.0	1923.0	宏源期货	3986.0	961.0	浙商期货	4429.0	-264.0	0123	0137	0240
AG	白银	ag2512	12	徽商期货	29240.0	530.0	金瑞期货	3767.0	785.0	东方财富	4429.0	413.0	0298	0049	0186
AG	白银	ag2512	13	方正中期	24079.0	-4179.0	齐盛期货	3752.0	172.0	广发期货	4306.0	7.0	0240	0001	0034
AG	白银	ag2512	14	浙商期货	22371.0	137.0	五矿期货	3703.0	-77.0	国信期货	4167.0	299.0	0308	0009	0123
AG	白银	ag2512	15	东方财富	21817.0	1162.0	南华期货	3461.0	56.0	国投期货	3857.0	486.0	0082	0096	0298
AG	白银	ag2512	16	平安期货	20417.0	3.0	海通期货	3399.0	803.0	弘业期货	3680.0	30.0	0178	0081	0288
AG	白银	ag2512	17	东吴期货	16582.0	2096.0	中泰期货	3391.0	565.0	光大期货	3598.0	24.0	0042	0275	0323
AG	白银	ag2512	18	申万期货	16509.0	1120.0	中信建投	3233.0	-1223.0	申万期货	3527.0	245.0	0069	0268	0069
AG	白银	ag2512	19	津投期货	15146.0	-2663.0	瑞达期货	3111.0	-27.0	徽商期货	3443.0	182.0	0186	0059	0342
AG	白银	ag2512	20	宏源期货	14165.0	1525.0	海证期货	3044.0	315.0	永安期货	3172.0	-192.0	0103	0153	0137
AG	白银	ag2512	999		886972.0	-7299.0		136275.0	6144.0		114045.0	1611.0			
AG	白银	ag2601	1	中信期货	14245.0	-441.0	中信期货	5088.0	-191.0	中信期货	2437.0	270.0	0148	0148	0148
AG	白银	ag2601	2	国泰君安	10253.0	-1900.0	中财期货	4094.0	0.0	国泰君安	1525.0	45.0	0004	0067	0004
AG	白银	ag2601	3	东证期货	6996.0	276.0	国泰君安	1896.0	-118.0	中粮期货	1445.0	63.0	0139	0004	0163
AG	白银	ag2601	4	华泰期货	5731.0	1565.0	东证期货	1754.0	290.0	齐盛期货	1314.0	25.0	0001	0163	0253
AG	白银	ag2601	5	国信期货	5223.0	1229.0	东亚期货	1699.0	74.0	融达期货	987.0	26.0	0332	0088	0308
AG	白银	ag2601	6	银河期货	4233.0	2076.0	长江期货	1216.0	2.0	方正中期	963.0	58.0	0034	0048	0272
AG	白银	ag2601	7	广发期货	3656.0	445.0	南华期货	869.0	74.0	中信建投	819.0	54.0	0268	0096	0240
AG	白银	ag2601	8	中泰期货	3082.0	-473.0	广发期货	721.0	180.0	广发期货	713.0	72.0	0240	0240	0275
AG	白银	ag2601	9	国贸期货	2776.0	199.0	国贸期货	601.0	-56.0	南华期货	667.0	27.0	0096	0058	0058
AG	白银	ag2601	10	浙商期货	2332.0	111.0	中信建投	537.0	-297.0	东证期货	643.0	4.0	0163	0268	0123
AG	白银	ag2601	11	华闻期货	2234.0	407.0	一德期货	474.0	5.0	平安期货	613.0	66.0	0288	0277	0259
AG	白银	ag2601	12	瑞达期货	2205.0	503.0	银河期货	381.0	79.0	上海中期	570.0	51.0	0008	0272	0059
AG	白银	ag2601	13	海通期货	2134.0	-924.0	申万期货	344.0	55.0	中泰期货	552.0	23.0	0275	0069	0081
AG	白银	ag2601	14	平安期货	1872.0	982.0	方正中期	331.0	-24.0	银河期货	543.0	-812.0	0272	0034	0288
AG	白银	ag2601	15	申万期货	1742.0	-55.0	融达期货	319.0	2.0	海证期货	533.0	14.0	0153	0332	0069
AG	白银	ag2601	16	中信建投	1727.0	151.0	中泰期货	287.0	5.0	华泰期货	511.0	-18.0	0253	0275	0268
AG	白银	ag2601	17	民生期货	1415.0	384.0	中国国际	279.0	-1.0	长江期货	497.0	-3.0	0048	0157	0244
AG	白银	ag2601	18	恒泰期货	1357.0	-54.0	华闻期货	217.0	-27.0	先锋期货	484.0	25.0	0138	0259	0030
AG	白银	ag2601	19	宝城期货	1286.0	213.0	华泰期货	214.0	9.0	建信期货	476.0	3.0	0003	0253	0019
AG	白银	ag2601	20	徽商期货	1240.0	-187.0	国联期货	208.0	159.0	永安期货	436.0	10.0	0103	0018	0186
AG	白银	ag2601	999		75739.0	4507.0		21529.0	220.0		16728.0	3.0			
AG	白银	ag2602	1	国泰君安	165341.0	17816.0	中信期货	43121.0	2457.0	金瑞期货	14659.0	882.0	0049	0148	0004
AG	白银	ag2602	2	中信期货	156182.0	4998.0	国泰君安	28807.0	2281.0	中信期货	14295.0	1515.0	0148	0004	0148
AG	白银	ag2602	3	东证期货	86593.0	16516.0	东证期货	16747.0	3496.0	国泰君安	13224.0	1589.0	0004	0163	0163
AG	白银	ag2602	4	中泰期货	60330.0	4805.0	国投期货	11935.0	-157.0	银河期货	9071.0	2520.0	0272	0082	0275
AG	白银	ag2602	5	华泰期货	55634.0	7184.0	永安期货	11019.0	2171.0	东证期货	8629.0	2453.0	0163	0103	0253
AG	白银	ag2602	6	海通期货	36213.0	14054.0	乾坤期货	10632.0	111.0	华泰期货	7542.0	219.0	0253	0239	0081
AG	白银	ag2602	7	银河期货	28401.0	4589.0	华泰期货	8152.0	37.0	方正中期	5185.0	478.0	0034	0253	0272
AG	白银	ag2602	8	国信期货	25587.0	4519.0	金瑞期货	5366.0	-386.0	五矿期货	5008.0	481.0	0009	0049	0308
AG	白银	ag2602	9	南华期货	25518.0	795.0	信达期货	5152.0	0.0	国贸期货	4283.0	198.0	0058	0136	0096
AG	白银	ag2602	10	徽商期货	23312.0	5869.0	国元期货	4730.0	276.0	中信建投	3811.0	68.0	0268	0043	0186
AG	白银	ag2602	11	广发期货	22451.0	4275.0	中财期货	4492.0	195.0	广发期货	3786.0	694.0	0240	0067	0240
AG	白银	ag2602	12	浙商期货	22445.0	6676.0	申万期货	4399.0	183.0	中粮期货	3784.0	1010.0	0139	0069	0123
AG	白银	ag2602	13	申万期货	20914.0	8754.0	银河期货	4300.0	285.0	光大期货	3492.0	343.0	0042	0272	0069
AG	白银	ag2602	14	光大期货	19559.0	8821.0	中信建投	4095.0	-72.0	瑞达期货	3081.0	377.0	0059	0268	0042
AG	白银	ag2602	15	中信建投	19204.0	4932.0	宝城期货	4093.0	314.0	国投期货	3045.0	590.0	0082	0019	0268
AG	白银	ag2602	16	民生期货	19184.0	3115.0	广发期货	4018.0	97.0	东吴期货	3018.0	750.0	0323	0240	0244
AG	白银	ag2602	17	方正中期	16225.0	3798.0	齐盛期货	3944.0	596.0	华鑫期货	2569.0	-23.0	0006	0001	0034
AG	白银	ag2602	18	东方财富	15660.0	4651.0	中辉期货	3587.0	78.0	中辉期货	2415.0	260.0	0274	0274	0298
AG	白银	ag2602	19	津投期货	14132.0	-491.0	平安期货	3552.0	520.0	东亚期货	2196.0	159.0	0088	0288	0342
AG	白银	ag2602	20	瑞达期货	13371.0	3710.0	海通期货	3529.0	57.0	东方财富	2165.0	272.0	0298	0081	0059
AG	白银	ag2602	999		846256.0	129386.0		185670.0	12539.0		115258.0	14835.0			
AG	白银	ag2604	1	中信期货	24078.0	7756.0	中信期货	20701.0	2359.0	五矿期货	5241.0	-571.0	0009	0148	0148
AG	白银	ag2604	2	国泰君安	18719.0	6535.0	国泰君安	6686.0	4225.0	国泰君安	4634.0	332.0	0004	0004	0004
AG	白银	ag2604	3	华泰期货	11284.0	2806.0	国投期货	6390.0	31.0	东吴期货	4372.0	92.0	0323	0082	0253
AG	白银	ag2604	4	中泰期货	9089.0	5543.0	华泰期货	4246.0	-39.0	银河期货	3942.0	355.0	0272	0253	0275
AG	白银	ag2604	5	东证期货	8505.0	587.0	东吴期货	4166.0	42.0	云晨期货	3857.0	-78.0	0315	0323	0163
