品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2511	1	中信期货	482.0	452.0	中信期货	1698.0	-162.0	建信期货	562.0	0.0	0003	0148	0148
AG	白银	ag2511	2	方正中期	370.0	310.0	铜冠金源	222.0	8.0	中信期货	498.0	116.0	0148	0025	0034
AG	白银	ag2511	3	浙商期货	316.0	268.0	银河期货	208.0	0.0	华安期货	452.0	-4.0	0299	0272	0123
AG	白银	ag2511	4	国贸期货	280.0	22.0	国泰君安	206.0	0.0	中财期货	448.0	0.0	0067	0004	0058
AG	白银	ag2511	5	国泰君安	232.0	6.0	五矿期货	202.0	0.0	国泰君安	350.0	160.0	0004	0009	0004
AG	白银	ag2511	6	华泰期货	132.0	60.0	海证期货	176.0	-2.0	海证期货	334.0	-38.0	0153	0153	0253
AG	白银	ag2511	7	光大期货	130.0	84.0	南华期货	132.0	0.0	中信建投	296.0	12.0	0268	0096	0042
AG	白银	ag2511	8	广发期货	108.0	6.0	齐盛期货	32.0	0.0	东海期货	284.0	0.0	0007	0001	0240
AG	白银	ag2511	9	渤海期货	108.0	108.0	广发期货	6.0	-26.0	南华期货	244.0	0.0	0096	0240	0271
AG	白银	ag2511	10	银河期货	86.0	4.0	浙商期货	2.0	-16.0	中泰期货	176.0	0.0	0275	0123	0272
AG	白银	ag2511	11	华闻期货	82.0	-46.0	中衍期货	2.0	0.0	华联期货	102.0	-2.0	0276	0156	0259
AG	白银	ag2511	12	创元期货	64.0	54.0				山金期货	78.0	-4.0	0052		0151
AG	白银	ag2511	13	申万期货	62.0	62.0				广州期货	70.0	0.0	0338		0069
AG	白银	ag2511	14	云期货	52.0	40.0				华泰期货	58.0	-68.0	0253		0330
AG	白银	ag2511	15	海证期货	40.0	40.0				申万期货	44.0	-4.0	0069		0153
AG	白银	ag2511	16	中信建投	32.0	32.0				创元期货	42.0	40.0	0151		0268
AG	白银	ag2511	17	中辉期货	26.0	10.0				广发期货	40.0	-82.0	0240		0274
AG	白银	ag2511	18	中银期货	20.0	20.0				浙商期货	36.0	20.0	0123		0372
AG	白银	ag2511	19	国新国证	18.0	18.0				银河期货	36.0	26.0	0272		0269
AG	白银	ag2511	20	国富期货	18.0	10.0				渤海期货	20.0	0.0	0271		0385
AG	白银	ag2511	999		2658.0	1560.0		2886.0	-198.0		4170.0	172.0			
