品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2509	1	华闻期货	662.0	572.0	中信期货	934.0	-34.0	中信期货	880.0	-139.0	0148	0148	0259
AG	白银	ag2509	2	国贸期货	608.0	205.0	南华期货	734.0	-200.0	中泰期货	712.0	-2.0	0275	0096	0058
AG	白银	ag2509	3	浙商期货	362.0	152.0	国联期货	712.0	-26.0	首创期货	426.0	0.0	0116	0018	0123
AG	白银	ag2509	4	国泰君安	360.0	-29.0	银河期货	572.0	-18.0	兴业期货	420.0	-2.0	0169	0272	0004
AG	白银	ag2509	5	中信期货	249.0	-332.0	申万期货	546.0	-2.0	国泰君安	370.0	-176.0	0004	0069	0148
AG	白银	ag2509	6	广发期货	224.0	-141.0	中泰期货	504.0	2.0	建信期货	346.0	4.0	0003	0275	0240
AG	白银	ag2509	7	南华期货	216.0	200.0	国海良时	330.0	-4.0	南华期货	254.0	-16.0	0096	0029	0096
AG	白银	ag2509	8	中辉期货	192.0	82.0	广发期货	268.0	10.0	宏源期货	192.0	0.0	0137	0240	0274
AG	白银	ag2509	9	光大期货	158.0	96.0	中粮期货	266.0	-10.0	国元期货	184.0	58.0	0043	0139	0042
AG	白银	ag2509	10	银河期货	138.0	53.0	华联期货	220.0	0.0	港信期货	184.0	0.0	0418	0276	0272
AG	白银	ag2509	11	华泰期货	122.0	-53.0	中信建投	206.0	-4.0	国新国证	174.0	-2.0	0269	0268	0253
AG	白银	ag2509	12	中信建投	80.0	42.0	国泰君安	76.0	-32.0	华联期货	140.0	-3.0	0276	0004	0268
AG	白银	ag2509	13	铜冠金源	72.0	63.0	东证期货	72.0	-1.0	大有期货	124.0	-2.0	0320	0163	0025
AG	白银	ag2509	14	国元期货	68.0	32.0	渤海期货	72.0	0.0	华安期货	116.0	0.0	0299	0271	0043
AG	白银	ag2509	15	新湖期货	68.0	-137.0	铜冠金源	70.0	-60.0	银河期货	86.0	-36.0	0272	0025	0077
AG	白银	ag2509	16	徽商期货	68.0	-13.0	浙商期货	70.0	28.0	五矿期货	78.0	-8.0	0009	0123	0186
AG	白银	ag2509	17	国信期货	60.0	11.0	齐盛期货	30.0	-30.0	东证期货	70.0	-21.0	0163	0001	0308
AG	白银	ag2509	18	东证期货	58.0	-73.0	国贸期货	30.0	16.0	徽商期货	70.0	-42.0	0186	0058	0163
AG	白银	ag2509	19	方正中期	52.0	-20.0	五矿期货	26.0	0.0	齐盛期货	54.0	-2.0	0001	0009	0034
AG	白银	ag2509	20	国富期货	52.0	30.0	华鑫期货	18.0	0.0	国贸期货	54.0	4.0	0058	0006	0385
AG	白银	ag2509	999		3869.0	740.0		5756.0	-365.0		4934.0	-385.0			
AG	白银	ag2510	1	国泰君安	229274.0	142504.0	国泰君安	19349.0	67.0	中信期货	16509.0	893.0	0148	0004	0004
AG	白银	ag2510	2	中信期货	179206.0	114003.0	中信期货	17720.0	372.0	银河期货	16054.0	1488.0	0272	0148	0148
AG	白银	ag2510	3	东证期货	115840.0	71874.0	光大期货	13254.0	-167.0	国泰君安	14581.0	1398.0	0004	0042	0163
AG	白银	ag2510	4	华泰期货	74453.0	49672.0	东证期货	13151.0	4906.0	金瑞期货	12306.0	1958.0	0049	0163	0253
AG	白银	ag2510	5	海通期货	63772.0	50355.0	平安期货	12404.0	-183.0	方正中期	9955.0	622.0	0034	0288	0081
AG	白银	ag2510	6	中泰期货	56462.0	38727.0	银河期货	9179.0	90.0	东证期货	7848.0	-620.0	0163	0272	0275
AG	白银	ag2510	7	银河期货	43113.0	25918.0	南华期货	9118.0	2755.0	广发期货	7270.0	857.0	0240	0096	0272
AG	白银	ag2510	8	南华期货	39176.0	25131.0	华泰期货	8445.0	1017.0	大有期货	6624.0	-313.0	0320	0253	0096
AG	白银	ag2510	9	国信期货	38251.0	25542.0	广发期货	7224.0	689.0	中信建投	6126.0	1049.0	0268	0240	0308
AG	白银	ag2510	10	广发期货	37828.0	24374.0	国投期货	6839.0	1783.0	中泰期货	5833.0	1972.0	0275	0082	0240
AG	白银	ag2510	11	中信建投	37135.0	24437.0	永安期货	6447.0	1733.0	国投期货	5661.0	1988.0	0082	0103	0268
AG	白银	ag2510	12	徽商期货	37085.0	22039.0	中财期货	5508.0	1828.0	平安期货	4849.0	1354.0	0288	0067	0186
AG	白银	ag2510	13	浙商期货	34187.0	20995.0	中信建投	5398.0	516.0	国贸期货	4754.0	474.0	0058	0268	0123
AG	白银	ag2510	14	方正中期	32012.0	19842.0	五矿期货	5032.0	2974.0	中粮期货	4595.0	267.0	0139	0009	0034
AG	白银	ag2510	15	光大期货	30664.0	21059.0	招商期货	4730.0	1872.0	国信期货	4535.0	-513.0	0308	0161	0042
AG	白银	ag2510	16	东方财富	23862.0	15465.0	申万期货	4567.0	-30.0	东方财富	4417.0	762.0	0298	0069	0298
AG	白银	ag2510	17	平安期货	22141.0	13949.0	创元期货	4497.0	297.0	申万期货	4046.0	278.0	0069	0151	0288
AG	白银	ag2510	18	华闻期货	20501.0	15585.0	方正中期	4303.0	918.0	华泰期货	3695.0	536.0	0253	0034	0259
AG	白银	ag2510	19	中辉期货	20146.0	13122.0	宏源期货	4195.0	185.0	齐盛期货	3628.0	-69.0	0001	0137	0274
AG	白银	ag2510	20	申万期货	19406.0	13758.0	瑞达期货	4147.0	198.0	华鑫期货	3441.0	541.0	0006	0059	0069
AG	白银	ag2510	999		1154514.0	748351.0		165507.0	21820.0		146727.0	14922.0			
AG	白银	ag2512	1	中信期货	83256.0	52560.0	中信期货	36747.0	2533.0	国泰君安	16979.0	1033.0	0004	0148	0148
AG	白银	ag2512	2	国泰君安	73789.0	50762.0	国泰君安	27409.0	5550.0	中信期货	14674.0	1398.0	0148	0004	0004
