品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2604	1	银河期货	306.0	-730.0	恒力期货	900.0	0.0	宏源期货	794.0	0.0	0137	0339	0272
AG	白银	ag2604	2	新湖期货	96.0	-34.0	国投期货	654.0	2.0	齐盛期货	762.0	0.0	0001	0082	0077
AG	白银	ag2604	3	平安期货	66.0	66.0	广发期货	588.0	-2.0	国泰君安	552.0	34.0	0004	0240	0288
AG	白银	ag2604	4	国投期货	64.0	-72.0	中信期货	436.0	-4.0	金瑞期货	472.0	0.0	0049	0148	0082
AG	白银	ag2604	5	徽商期货	38.0	-104.0	新湖期货	408.0	-92.0	中信期货	260.0	0.0	0148	0077	0186
AG	白银	ag2604	6	国泰君安	36.0	-272.0	东证期货	376.0	12.0	五矿期货	242.0	0.0	0009	0163	0004
AG	白银	ag2604	7	创元期货	36.0	-14.0	国元期货	328.0	0.0	铜冠金源	160.0	0.0	0025	0043	0151
AG	白银	ag2604	8	紫金天风	30.0	28.0	中财期货	278.0	0.0	华安期货	130.0	0.0	0299	0067	0321
AG	白银	ag2604	9	东证期货	26.0	-78.0	中信建投	276.0	0.0	华泰期货	124.0	0.0	0253	0268	0163
AG	白银	ag2604	10	中信期货	24.0	-134.0	华安期货	256.0	22.0	国贸期货	82.0	0.0	0058	0299	0148
AG	白银	ag2604	11	华安期货	22.0	22.0	五矿期货	136.0	0.0	光大期货	66.0	8.0	0042	0009	0299
AG	白银	ag2604	12	国信期货	16.0	-64.0	海证期货	132.0	0.0	瑞达期货	66.0	0.0	0059	0153	0308
AG	白银	ag2604	13	中银期货	14.0	4.0	国泰君安	114.0	2.0	中银期货	60.0	10.0	0372	0004	0372
AG	白银	ag2604	14	宝城期货	12.0	12.0	南华期货	70.0	0.0	国投期货	40.0	-62.0	0082	0096	0019
AG	白银	ag2604	15	光大期货	8.0	8.0	光大期货	66.0	0.0	金元期货	26.0	0.0	0089	0042	0042
AG	白银	ag2604	16	海通期货	6.0	0.0	平安期货	66.0	66.0	兴业期货	20.0	0.0	0169	0288	0081
AG	白银	ag2604	17	浙商期货	4.0	-4.0	上海中期	52.0	2.0	港信期货	18.0	0.0	0418	0008	0123
AG	白银	ag2604	18	上海中期	2.0	-8.0	中辉期货	50.0	0.0	东证期货	6.0	-10.0	0163	0274	0008
AG	白银	ag2604	19	招商期货	2.0	2.0	申万期货	44.0	0.0	融达期货	6.0	0.0	0332	0069	0161
AG	白银	ag2604	20	广发期货	2.0	-16.0	东海期货	32.0	0.0	中财期货	2.0	0.0	0067	0007	0240
AG	白银	ag2604	999		810.0	-1388.0		5262.0	8.0		3888.0	-20.0			
AG	白银	ag2605	1	中信期货	10721.0	1275.0	国泰君安	1559.0	-14.0	中信期货	2574.0	-340.0	0148	0004	0148
AG	白银	ag2605	2	国泰君安	10682.0	-1572.0	中信期货	1309.0	409.0	金瑞期货	1969.0	129.0	0049	0148	0004
AG	白银	ag2605	3	广发期货	4552.0	857.0	国元期货	952.0	-4.0	国投期货	1264.0	-129.0	0082	0043	0240
AG	白银	ag2605	4	华泰期货	4175.0	-216.0	银河期货	927.0	-94.0	银河期货	1255.0	35.0	0272	0272	0253
AG	白银	ag2605	5	海通期货	4037.0	387.0	平安期货	666.0	-163.0	永安期货	696.0	7.0	0103	0288	0081
AG	白银	ag2605	6	中泰期货	4008.0	503.0	中信建投	643.0	-12.0	东证期货	663.0	96.0	0163	0268	0275
AG	白银	ag2605	7	五矿期货	2180.0	-70.0	东证期货	637.0	-82.0	中泰期货	632.0	18.0	0275	0163	0009
AG	白银	ag2605	8	南华期货	1999.0	-61.0	东亚期货	605.0	-36.0	齐盛期货	548.0	315.0	0001	0088	0096
AG	白银	ag2605	9	国信期货	1620.0	293.0	国投期货	481.0	79.0	国泰君安	536.0	94.0	0004	0082	0308
AG	白银	ag2605	10	东证期货	1508.0	-826.0	广发期货	394.0	-91.0	新湖期货	364.0	11.0	0077	0240	0163
AG	白银	ag2605	11	浙商期货	1243.0	-140.0	恒力期货	350.0	40.0	港信期货	333.0	72.0	0418	0339	0123
AG	白银	ag2605	12	华闻期货	1139.0	-307.0	中泰期货	323.0	-11.0	平安期货	332.0	-244.0	0288	0275	0259
AG	白银	ag2605	13	银河期货	930.0	-73.0	海证期货	317.0	-34.0	国海良时	291.0	1.0	0029	0153	0272
AG	白银	ag2605	14	瑞达期货	886.0	-80.0	方正中期	278.0	0.0	南华期货	227.0	156.0	0096	0034	0059
AG	白银	ag2605	15	中信建投	861.0	69.0	华泰期货	258.0	-36.0	东吴期货	218.0	-298.0	0323	0253	0268
AG	白银	ag2605	16	海证期货	796.0	-64.0	海通期货	244.0	-84.0	华泰期货	200.0	5.0	0253	0081	0153
AG	白银	ag2605	17	平安期货	727.0	-1000.0	招商期货	241.0	4.0	瑞达期货	178.0	-122.0	0059	0161	0288
AG	白银	ag2605	18	国元期货	688.0	111.0	创元期货	238.0	8.0	广发期货	171.0	9.0	0240	0151	0043
AG	白银	ag2605	19	东吴期货	618.0	276.0	新湖期货	226.0	89.0	申万期货	162.0	7.0	0069	0077	0323
AG	白银	ag2605	20	东方财富	603.0	-224.0	格林大华	189.0	15.0	五矿期货	123.0	3.0	0009	0121	0298
AG	白银	ag2605	999		53973.0	-862.0		10837.0	-17.0		12736.0	-175.0			
AG	白银	ag2606	1	国泰君安	130436.0	-14014.0	中信期货	15215.0	1025.0	中信期货	28582.0	264.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	121651.0	-37.0	国泰君安	14049.0	-868.0	东证期货	17087.0	703.0	0163	0004	0148
AG	白银	ag2606	3	广发期货	54937.0	-267.0	东证期货	12030.0	-2307.0	国泰君安	10033.0	744.0	0004	0163	0240
AG	白银	ag2606	4	东证期货	48482.0	-5769.0	国投期货	11446.0	187.0	云晨期货	8859.0	-289.0	0315	0082	0163
AG	白银	ag2606	5	华泰期货	48363.0	-7086.0	银河期货	10198.0	-46.0	金瑞期货	8208.0	-326.0	0049	0272	0253
AG	白银	ag2606	6	银河期货	39895.0	-11600.0	永安期货	8459.0	-13.0	华鑫期货	7295.0	-219.0	0006	0103	0272
AG	白银	ag2606	7	中泰期货	35891.0	-359.0	金瑞期货	7750.0	-15.0	中粮期货	6389.0	-972.0	0139	0049	0275
AG	白银	ag2606	8	海通期货	34832.0	598.0	华泰期货	7212.0	-519.0	银河期货	6316.0	314.0	0272	0253	0081
AG	白银	ag2606	9	方正中期	32842.0	-2089.0	广发期货	5543.0	-18.0	五矿期货	5627.0	479.0	0009	0240	0034
AG	白银	ag2606	10	中信建投	31669.0	-8064.0	方正中期	5360.0	17.0	浙商期货	4584.0	65.0	0123	0034	0268
AG	白银	ag2606	11	国信期货	27654.0	-2347.0	中信建投	5154.0	-87.0	华泰期货	4203.0	42.0	0253	0268	0308
AG	白银	ag2606	12	徽商期货	26568.0	-3855.0	平安期货	4998.0	30.0	中泰期货	3625.0	-727.0	0275	0288	0186
AG	白银	ag2606	13	东方财富	25989.0	-7302.0	国元期货	4689.0	-1468.0	方正中期	3301.0	-91.0	0034	0043	0298
AG	白银	ag2606	14	平安期货	20124.0	-1725.0	光大期货	4513.0	100.0	南华期货	2921.0	69.0	0096	0042	0288
AG	白银	ag2606	15	华闻期货	19558.0	-1789.0	招商期货	4474.0	-231.0	平安期货	2815.0	-524.0	0288	0161	0259
AG	白银	ag2606	16	国元期货	17202.0	-1260.0	浙商期货	3884.0	-20.0	国投期货	2673.0	279.0	0082	0123	0043
