品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2605	1	东证期货	52.0	-62.0	国元期货	860.0	0.0	华泰期货	404.0	0.0	0253	0043	0163
AG	白银	ag2605	2	齐盛期货	40.0	18.0	长江期货	332.0	0.0	齐盛期货	300.0	-40.0	0001	0048	0001
AG	白银	ag2605	3	中信期货	40.0	40.0	新湖期货	274.0	0.0	中信期货	234.0	0.0	0148	0077	0148
AG	白银	ag2605	4	上海中期	38.0	38.0	国泰君安	240.0	2.0	光大期货	210.0	0.0	0042	0004	0008
AG	白银	ag2605	5	浙商期货	30.0	30.0	中信建投	226.0	0.0	方正中期	200.0	0.0	0034	0268	0123
AG	白银	ag2605	6	徽商期货	28.0	28.0	银河期货	216.0	4.0	广发期货	164.0	0.0	0240	0272	0186
AG	白银	ag2605	7	创元期货	16.0	-30.0	广发期货	192.0	0.0	紫金天风	118.0	0.0	0321	0240	0151
AG	白银	ag2605	8	宏源期货	12.0	-22.0	国投期货	168.0	0.0	金瑞期货	114.0	0.0	0049	0082	0137
AG	白银	ag2605	9	国海良时	4.0	4.0	国海良时	104.0	4.0	瑞达期货	114.0	0.0	0059	0029	0029
AG	白银	ag2605	10	银河期货	4.0	-72.0	东海期货	100.0	0.0	五矿期货	66.0	0.0	0009	0007	0272
AG	白银	ag2605	11	中辉期货	4.0	4.0	东证期货	84.0	-46.0	中银期货	58.0	0.0	0372	0163	0274
AG	白银	ag2605	12	国信期货	4.0	0.0	徽商期货	52.0	-28.0	创元期货	10.0	0.0	0151	0186	0308
AG	白银	ag2605	13	国泰君安	2.0	-10.0	创元期货	50.0	12.0	东证期货	10.0	-2.0	0163	0151	0004
AG	白银	ag2605	14	一德期货	2.0	2.0	一德期货	50.0	-2.0	上海中期	8.0	-22.0	0008	0277	0277
AG	白银	ag2605	15				申万期货	30.0	0.0	国泰君安	4.0	0.0	0004	0069	
AG	白银	ag2605	16				五矿期货	14.0	0.0					0009	
AG	白银	ag2605	17				浙商期货	12.0	6.0					0123	
AG	白银	ag2605	18				国信期货	10.0	0.0					0308	
AG	白银	ag2605	19				建信期货	8.0	0.0					0003	
AG	白银	ag2605	20				方正中期	4.0	0.0					0034	
AG	白银	ag2605	999		276.0	-32.0		3026.0	-48.0		2014.0	-64.0			
AG	白银	ag2606	1	国泰君安	215797.0	-2807.0	中信期货	14572.0	196.0	中信期货	18237.0	-1782.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	138350.0	4255.0	国泰君安	11205.0	-1936.0	东证期货	7835.0	-1006.0	0163	0004	0148
AG	白银	ag2606	3	东证期货	51498.0	1276.0	银河期货	7930.0	-604.0	金瑞期货	6907.0	-455.0	0049	0272	0163
AG	白银	ag2606	4	华泰期货	47982.0	-5039.0	东证期货	6662.0	-48.0	国泰君安	6134.0	184.0	0004	0163	0253
AG	白银	ag2606	5	银河期货	42784.0	707.0	永安期货	5534.0	-810.0	中粮期货	5643.0	-671.0	0139	0103	0272
AG	白银	ag2606	6	广发期货	40107.0	-3583.0	平安期货	4884.0	48.0	云晨期货	4618.0	-853.0	0315	0288	0240
AG	白银	ag2606	7	国信期货	36874.0	-237.0	国投期货	4450.0	-911.0	华鑫期货	4458.0	-340.0	0006	0082	0308
AG	白银	ag2606	8	海通期货	34006.0	4900.0	华泰期货	3722.0	-716.0	银河期货	4359.0	102.0	0272	0253	0081
AG	白银	ag2606	9	中泰期货	33523.0	4684.0	申万期货	3683.0	55.0	宏源期货	3501.0	-453.0	0137	0069	0275
AG	白银	ag2606	10	方正中期	32770.0	4298.0	中信建投	3631.0	-67.0	国投期货	3290.0	-245.0	0082	0268	0034
AG	白银	ag2606	11	中信建投	29378.0	-792.0	方正中期	3493.0	-224.0	齐盛期货	3273.0	-104.0	0001	0034	0268
