品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	银河期货	804.0	-196.0	华金期货	2000.0	0.0	银河期货	900.0	350.0	0272	0051	0272
AG	白银	ag2512	2	金瑞期货	302.0	268.0	中信期货	1654.0	0.0	齐盛期货	802.0	0.0	0001	0148	0049
AG	白银	ag2512	3	东证期货	258.0	-206.0	金瑞期货	1414.0	-56.0	五矿期货	710.0	0.0	0009	0049	0163
AG	白银	ag2512	4	中财期货	240.0	222.0	宝城期货	900.0	0.0	华鑫期货	706.0	-188.0	0006	0019	0067
AG	白银	ag2512	5	弘业期货	236.0	220.0	建信期货	820.0	0.0	山金期货	566.0	0.0	0052	0003	0178
AG	白银	ag2512	6	国泰君安	202.0	-430.0	广发期货	444.0	0.0	海证期货	534.0	0.0	0153	0240	0004
AG	白银	ag2512	7	华鑫期货	188.0	70.0	中银期货	300.0	0.0	中粮期货	522.0	0.0	0139	0372	0006
AG	白银	ag2512	8	先锋期货	182.0	182.0	国泰君安	264.0	-8.0	金瑞期货	424.0	-246.0	0049	0004	0138
AG	白银	ag2512	9	光大期货	148.0	-154.0	广州期货	86.0	0.0	国泰君安	398.0	158.0	0004	0338	0042
AG	白银	ag2512	10	创元期货	96.0	88.0	南华期货	62.0	-58.0	中财期货	370.0	-240.0	0067	0096	0151
AG	白银	ag2512	11	南华期货	68.0	66.0	紫金天风	50.0	-2.0	中信期货	270.0	-14.0	0148	0321	0096
AG	白银	ag2512	12	浙商期货	64.0	-30.0	华泰期货	36.0	0.0	东证期货	202.0	202.0	0163	0253	0123
AG	白银	ag2512	13	宝城期货	40.0	40.0	国新国证	30.0	-4.0	弘业期货	144.0	-236.0	0178	0269	0019
AG	白银	ag2512	14	国海良时	38.0	-58.0	东吴期货	24.0	0.0	格林大华	132.0	0.0	0121	0323	0029
AG	白银	ag2512	15	国信期货	32.0	16.0	华安期货	14.0	0.0	国元期货	120.0	0.0	0043	0299	0308
AG	白银	ag2512	16	国投期货	20.0	20.0	五矿期货	12.0	0.0	中泰期货	118.0	0.0	0275	0009	0082
AG	白银	ag2512	17	中信期货	14.0	-324.0	国投期货	12.0	0.0	华安期货	98.0	0.0	0299	0082	0148
AG	白银	ag2512	18	国新国证	14.0	12.0	浙商期货	12.0	10.0	华泰期货	90.0	0.0	0253	0123	0269
AG	白银	ag2512	19	融达期货	10.0	0.0	铜冠金源	10.0	0.0	国海良时	68.0	38.0	0029	0025	0332
AG	白银	ag2512	20	中粮期货	4.0	4.0	光大期货	10.0	10.0	通惠期货	36.0	0.0	0028	0042	0139
AG	白银	ag2512	999		2960.0	-190.0		8154.0	-108.0		7210.0	-176.0			
