品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2607	1	中泰期货	158.0	0.0	华安期货	904.0	0.0	中信期货	900.0	-4.0	0148	0299	0275
AG	白银	ag2607	2	南华期货	148.0	148.0	国泰君安	392.0	26.0	国投期货	292.0	-50.0	0082	0004	0096
AG	白银	ag2607	3	国泰君安	112.0	-18.0	中信期货	370.0	-22.0	格林大华	256.0	0.0	0121	0148	0004
AG	白银	ag2607	4	国海良时	90.0	40.0	国信期货	244.0	-8.0	紫金天风	184.0	0.0	0321	0308	0029
AG	白银	ag2607	5	东证期货	72.0	22.0	中原期货	216.0	0.0	中原期货	166.0	0.0	0327	0327	0163
AG	白银	ag2607	6	中辉期货	52.0	12.0	中粮期货	190.0	0.0	广发期货	164.0	0.0	0240	0139	0274
AG	白银	ag2607	7	国投期货	50.0	30.0	紫金天风	166.0	0.0	方正中期	140.0	0.0	0034	0321	0082
AG	白银	ag2607	8	广发期货	48.0	-4.0	东海期货	146.0	0.0	国泰君安	84.0	-42.0	0004	0007	0240
AG	白银	ag2607	9	渤海期货	40.0	36.0	方正中期	126.0	-6.0	东证期货	42.0	-52.0	0163	0034	0271
AG	白银	ag2607	10	招商期货	38.0	38.0	华泰期货	114.0	-6.0	银河期货	40.0	10.0	0272	0253	0161
AG	白银	ag2607	11	银河期货	36.0	2.0	东证期货	110.0	-12.0	新湖期货	32.0	-2.0	0077	0163	0272
AG	白银	ag2607	12	中金岭南	32.0	32.0	宁证期货	100.0	0.0	招商期货	20.0	0.0	0161	0038	0108
AG	白银	ag2607	13	中信期货	26.0	-16.0	中信建投	74.0	-4.0	兴业期货	20.0	0.0	0169	0268	0148
AG	白银	ag2607	14	国贸期货	24.0	-6.0	海证期货	54.0	0.0	齐盛期货	4.0	0.0	0001	0153	0058
AG	白银	ag2607	15	创元期货	16.0	2.0	招商期货	48.0	-38.0	中辉期货	4.0	0.0	0274	0161	0151
AG	白银	ag2607	16	方正中期	10.0	-10.0	平安期货	48.0	0.0	上海中期	2.0	0.0	0008	0288	0034
AG	白银	ag2607	17	东海期货	8.0	0.0	广发期货	42.0	0.0	宏源期货	2.0	0.0	0137	0240	0007
AG	白银	ag2607	18	国信期货	8.0	-4.0	中财期货	30.0	0.0	民生期货	2.0	-2.0	0244	0067	0308
AG	白银	ag2607	19	云期货	8.0	8.0	建信期货	28.0	-4.0	中信建投	2.0	0.0	0268	0003	0330
AG	白银	ag2607	20	国富期货	8.0	8.0	国新国证	26.0	0.0	平安期货	2.0	0.0	0288	0269	0385
AG	白银	ag2607	999		984.0	320.0		3428.0	-74.0		2358.0	-142.0			
AG	白银	ag2608	1	国泰君安	123657.0	-102753.0	中信期货	16651.0	-966.0	中信期货	19633.0	126.0	0148	0148	0004
AG	白银	ag2608	2	中信期货	74510.0	-56585.0	国泰君安	16280.0	-771.0	国泰君安	11228.0	0.0	0004	0004	0148
AG	白银	ag2608	3	广发期货	53100.0	-25887.0	银河期货	11194.0	-326.0	东证期货	10607.0	682.0	0163	0272	0240
AG	白银	ag2608	4	东证期货	45691.0	-27144.0	东证期货	9197.0	-1576.0	宏源期货	8061.0	350.0	0137	0163	0163
AG	白银	ag2608	5	华泰期货	44383.0	-21119.0	平安期货	8478.0	-46.0	金瑞期货	7755.0	-280.0	0049	0288	0253
AG	白银	ag2608	6	银河期货	37110.0	-28438.0	方正中期	7854.0	403.0	华泰期货	7394.0	-931.0	0253	0034	0272
AG	白银	ag2608	7	中泰期货	37063.0	-10077.0	国投期货	6854.0	-57.0	银河期货	6267.0	-142.0	0272	0082	0275
AG	白银	ag2608	8	中信建投	22781.0	-11791.0	永安期货	6714.0	22.0	华鑫期货	6213.0	-87.0	0006	0103	0268
AG	白银	ag2608	9	方正中期	21855.0	-15204.0	中信建投	5582.0	177.0	广发期货	5019.0	-226.0	0240	0268	0034
AG	白银	ag2608	10	国信期货	21800.0	-19276.0	广发期货	4964.0	150.0	中粮期货	4033.0	-192.0	0139	0240	0308
AG	白银	ag2608	11	东方财富	20709.0	-9791.0	华泰期货	4645.0	-24.0	永安期货	3412.0	38.0	0103	0253	0298
AG	白银	ag2608	12	徽商期货	19267.0	-9956.0	光大期货	3944.0	42.0	云晨期货	3261.0	70.0	0315	0042	0186
AG	白银	ag2608	13	海通期货	18331.0	-15622.0	东方财富	3112.0	285.0	平安期货	2912.0	-118.0	0288	0298	0081
