品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	国泰君安	32827	-24507	中信期货	4221.0	-1120.0	中信期货	5821.0	-3149.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	30375	-14546	银河期货	3052.0	-2790.0	中粮期货	3125.0	-254.0	0139	0272	0148
AG	白银	ag2606	3	中泰期货	12631	-10644	国泰君安	2964.0	-2540.0	金瑞期货	2728.0	-461.0	0049	0004	0275
AG	白银	ag2606	4	广发期货	11258	-7390	申万期货	2571.0	-438.0	东证期货	2457.0	-3190.0	0163	0069	0240
AG	白银	ag2606	5	东证期货	10209	-10077	平安期货	2414.0	-116.0	国泰君安	2180.0	-815.0	0004	0288	0163
AG	白银	ag2606	6	银河期货	9004	-3467	方正中期	2142.0	-319.0	高盛期货	2027.0	0.0	0239	0034	0272
AG	白银	ag2606	7	华泰期货	8991	-6821	高盛期货	2027.0	0.0	五矿期货	1566.0	-111.0	0009	0239	0253
AG	白银	ag2606	8	海通期货	7468	-7895	中信建投	1777.0	-731.0	国投期货	1348.0	-865.0	0082	0268	0081
AG	白银	ag2606	9	国信期货	5181	-6316	东证期货	1729.0	-1135.0	方正中期	1303.0	-187.0	0034	0163	0308
AG	白银	ag2606	10	中信建投	4303	-4997	齐盛期货	1670.0	-322.0	齐盛期货	1163.0	-212.0	0001	0001	0268
AG	白银	ag2606	11	五矿期货	4221	-1724	国投期货	1488.0	-539.0	南华期货	1090.0	-142.0	0096	0082	0009
AG	白银	ag2606	12	方正中期	3562	-3737	广发期货	1449.0	-213.0	银河期货	1066.0	-778.0	0272	0240	0034
AG	白银	ag2606	13	南华期货	2845	-2054	永安期货	1167.0	-679.0	永安期货	888.0	-50.0	0103	0103	0096
AG	白银	ag2606	14	东方财富	2748	-2818	华泰期货	1024.0	-144.0	光大期货	768.0	-213.0	0042	0253	0298
AG	白银	ag2606	15	招商期货	2222	-3839	光大期货	959.0	-143.0	瑞达期货	722.0	-224.0	0059	0042	0161
AG	白银	ag2606	16	浙商期货	2156	-4036	东方财富	932.0	-464.0	长江期货	674.0	-52.0	0048	0298	0123
AG	白银	ag2606	17	平安期货	2079	-3486	国信期货	867.0	-125.0	广发期货	659.0	-307.0	0240	0308	0288
AG	白银	ag2606	18	国投期货	1968	-3684	兴业期货	846.0	-41.0	海证期货	553.0	-179.0	0153	0169	0082
AG	白银	ag2606	19	宏源期货	1821	-904	一德期货	801.0	-246.0	格林大华	532.0	-36.0	0121	0277	0137
AG	白银	ag2606	20	徽商期货	1684	-554	瑞达期货	764.0	-425.0	中信建投	512.0	-216.0	0268	0059	0186
AG	白银	ag2606	999		157553	-123496		34864.0	-12530.0		31182.0	-11441.0			
AG	白银	ag2608	1	国泰君安	187900	-53780	国泰君安	22100.0	2360.0	东证期货	20270.0	425.0	0163	0004	0004
AG	白银	ag2608	2	中信期货	124600	-30609	中信期货	15011.0	-651.0	中信期货	19565.0	2463.0	0148	0148	0148
AG	白银	ag2608	3	东证期货	63697	-15047	永安期货	14546.0	317.0	国泰君安	10640.0	536.0	0004	0103	0163
AG	白银	ag2608	4	广发期货	56681	-17837	东证期货	13241.0	740.0	银河期货	7996.0	920.0	0272	0163	0240
AG	白银	ag2608	5	中泰期货	53393	-2668	银河期货	11571.0	960.0	金瑞期货	7818.0	268.0	0049	0272	0275
AG	白银	ag2608	6	华泰期货	46917	-3550	国投期货	10546.0	170.0	华泰期货	6950.0	-645.0	0253	0082	0253
AG	白银	ag2608	7	银河期货	41946	-11168	华泰期货	9598.0	936.0	中银期货	6861.0	-11.0	0372	0253	0272
AG	白银	ag2608	8	中信建投	34081	-7655	国元期货	7663.0	222.0	云晨期货	5572.0	181.0	0315	0043	0268
AG	白银	ag2608	9	海通期货	32944	-10386	金瑞期货	6820.0	144.0	宏源期货	5187.0	895.0	0137	0049	0081
AG	白银	ag2608	10	徽商期货	32304	-4130	方正中期	6469.0	318.0	广发期货	5008.0	446.0	0240	0034	0186
AG	白银	ag2608	11	国信期货	30996	-9485	广发期货	6044.0	321.0	永安期货	4809.0	398.0	0103	0240	0308
AG	白银	ag2608	12	方正中期	26559	-2563	浙商期货	5957.0	-147.0	中粮期货	4069.0	211.0	0139	0123	0034
AG	白银	ag2608	13	东方财富	22175	-5073	平安期货	5928.0	402.0	南华期货	3081.0	-25.0	0096	0288	0298
AG	白银	ag2608	14	华闻期货	16070	-6913	光大期货	4626.0	344.0	中信建投	2577.0	220.0	0268	0042	0259
AG	白银	ag2608	15	民生期货	15574	-3306	中信建投	4505.0	341.0	方正中期	2509.0	-133.0	0034	0268	0244
AG	白银	ag2608	16	创元期货	14914	-2104	海通期货	3624.0	238.0	华鑫期货	2499.0	-522.0	0006	0081	0151
AG	白银	ag2608	17	宏源期货	14384	-3795	高盛期货	3410.0	-7.0	瑞达期货	2336.0	-20.0	0059	0239	0137
AG	白银	ag2608	18	平安期货	14091	-4904	南华期货	3327.0	316.0	浙商期货	2292.0	55.0	0123	0096	0288
AG	白银	ag2608	19	国元期货	13767	-2602	国信期货	3157.0	501.0	平安期货	2127.0	169.0	0288	0308	0043
AG	白银	ag2608	20	宝城期货	13707	-2891	大越期货	3088.0	-41.0	东吴期货	2117.0	207.0	0323	0134	0019
AG	白银	ag2608	999		856700	-200466		161231.0	7784.0		124283.0	6038.0			
AG	白银	ag2610	1	中信期货	24136	-1373	国投期货	5969.0	383.0	东证期货	8820.0	39.0	0163	0082	0148
AG	白银	ag2610	2	国泰君安	16607	-2719	中信期货	5329.0	594.0	中信期货	4706.0	300.0	0148	0148	0004
AG	白银	ag2610	3	中泰期货	10816	181	广发期货	4720.0	-175.0	国泰君安	3738.0	34.0	0004	0240	0275
AG	白银	ag2610	4	广发期货	8177	-2167	金瑞期货	4401.0	201.0	金瑞期货	3709.0	66.0	0049	0049	0240
AG	白银	ag2610	5	东证期货	7415	-1870	银河期货	4182.0	781.0	永安期货	2646.0	182.0	0103	0272	0163
AG	白银	ag2610	6	华泰期货	6328	-853	永安期货	4072.0	169.0	中银期货	2129.0	28.0	0372	0103	0253
AG	白银	ag2610	7	海通期货	5853	158	浙商期货	3635.0	-64.0	高盛期货	1578.0	2.0	0239	0123	0081
AG	白银	ag2610	8	浙商期货	4141	177	国泰君安	3149.0	1445.0	光大期货	1453.0	3.0	0042	0004	0123
AG	白银	ag2610	9	国信期货	3819	-2383	一德期货	2987.0	-3.0	方正中期	1398.0	-2.0	0034	0277	0308
AG	白银	ag2610	10	银河期货	2826	-2828	华泰期货	2750.0	-242.0	申万期货	1093.0	-10.0	0069	0253	0272
AG	白银	ag2610	11	南华期货	2759	-283	大越期货	1513.0	1.0	云晨期货	841.0	0.0	0315	0134	0096
AG	白银	ag2610	12	宏源期货	2339	7	国元期货	1441.0	-4.0	中粮期货	834.0	2.0	0139	0043	0137
AG	白银	ag2610	13	中信建投	2171	455	平安期货	1433.0	17.0	银河期货	733.0	277.0	0272	0288	0268
AG	白银	ag2610	14	方正中期	1321	180	东亚期货	1361.0	-58.0	南华期货	675.0	144.0	0096	0088	0034
AG	白银	ag2610	15	华闻期货	1101	56	光大期货	1258.0	29.0	瑞达期货	543.0	0.0	0059	0042	0259
AG	白银	ag2610	16	东方财富	995	0	中信建投	1244.0	320.0	五矿期货	522.0	1.0	0009	0268	0298
AG	白银	ag2610	17	宝城期货	948	-392	东证期货	1075.0	44.0	中辉期货	496.0	66.0	0274	0163	0019
AG	白银	ag2610	18	徽商期货	928	-34	建信期货	976.0	24.0	华泰期货	412.0	198.0	0253	0003	0186
AG	白银	ag2610	19	兴证期货	892	-432	宝城期货	876.0	86.0	国投期货	325.0	39.0	0082	0019	0311
AG	白银	ag2610	20	瑞达期货	868	-660	国信期货	756.0	9.0	中泰期货	276.0	155.0	0275	0308	0059
AG	白银	ag2610	999		104440	-14780		53127.0	3557.0		36927.0	1524.0			
AG	白银	ag2612	1	中信期货	10115	-1282	中信期货	3685.0	-143.0	东证期货	9144.0	787.0	0163	0148	0148
AG	白银	ag2612	2	国泰君安	7354	-2015	铜冠金源	3452.0	28.0	中信期货	7538.0	896.0	0148	0025	0004
AG	白银	ag2612	3	中泰期货	5814	654	中信建投	3126.0	20.0	铜冠金源	4796.0	-117.0	0025	0268	0275
AG	白银	ag2612	4	东证期货	3351	225	国泰君安	3041.0	30.0	金瑞期货	3769.0	-1.0	0049	0004	0163
AG	白银	ag2612	5	华泰期货	3348	24	广发期货	3026.0	67.0	国泰君安	1387.0	20.0	0004	0240	0253
AG	白银	ag2612	6	广发期货	2703	178	银河期货	2578.0	187.0	云晨期货	1110.0	0.0	0315	0272	0240
AG	白银	ag2612	7	海通期货	1979	35	国元期货	2181.0	-16.0	招商期货	837.0	37.0	0161	0043	0081
AG	白银	ag2612	8	浙商期货	1926	242	东证期货	2095.0	30.0	中国国际	829.0	-1.0	0157	0163	0123
AG	白银	ag2612	9	国信期货	1290	-365	平安期货	2053.0	24.0	永安期货	778.0	-6.0	0103	0288	0308
AG	白银	ag2612	10	银河期货	1265	-926	金瑞期货	1801.0	11.0	金元期货	681.0	0.0	0089	0049	0272
AG	白银	ag2612	11	南华期货	1059	88	大越期货	1321.0	0.0	大有期货	641.0	-101.0	0320	0134	0096
AG	白银	ag2612	12	招商期货	958	773	东亚期货	1182.0	175.0	中粮期货	524.0	96.0	0139	0088	0161
AG	白银	ag2612	13	瑞达期货	598	250	华泰期货	1149.0	99.0	申万期货	477.0	-1.0	0069	0253	0059
AG	白银	ag2612	14	方正中期	572	-78	方正中期	1148.0	43.0	新湖期货	420.0	20.0	0077	0034	0034
AG	白银	ag2612	15	东方财富	467	-156	浙商期货	1104.0	-9.0	中辉期货	404.0	71.0	0274	0123	0298
AG	白银	ag2612	16	弘业期货	453	171	招商期货	1103.0	659.0	方正中期	376.0	43.0	0034	0161	0178
AG	白银	ag2612	17	中信建投	379	-249	国信期货	987.0	-6.0	华泰期货	369.0	-365.0	0253	0308	0268
AG	白银	ag2612	18	平安期货	343	-592	永安期货	838.0	37.0	广发期货	337.0	-90.0	0240	0103	0288
AG	白银	ag2612	19	宝城期货	342	-141	光大期货	827.0	-13.0	瑞达期货	319.0	9.0	0059	0042	0019
AG	白银	ag2612	20	华闻期货	329	-238	国投期货	715.0	31.0	平安期货	315.0	5.0	0288	0082	0259
AG	白银	ag2612	999		44645	-3402		37412.0	1254.0		35051.0	1302.0			
