品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	国贸期货	822.0	-724.0	银河期货	1578.0	-46.0	中信期货	1712.0	-258.0	0148	0272	0058
AG	白银	ag2606	2	东证期货	792.0	-512.0	国泰君安	1358.0	-42.0	东证期货	936.0	4.0	0163	0004	0163
AG	白银	ag2606	3	兴证期货	770.0	-386.0	中信期货	928.0	-66.0	五矿期货	886.0	-164.0	0009	0148	0311
AG	白银	ag2606	4	中信期货	604.0	-602.0	平安期货	746.0	-6.0	金瑞期货	712.0	-60.0	0049	0288	0148
AG	白银	ag2606	5	中辉期货	600.0	-298.0	国投期货	508.0	-132.0	国投期货	626.0	-2.0	0082	0082	0274
AG	白银	ag2606	6	中泰期货	560.0	6.0	东海期货	450.0	-2.0	方正中期	512.0	-36.0	0034	0007	0275
AG	白银	ag2606	7	国泰君安	462.0	-426.0	中信建投	414.0	-14.0	瑞达期货	478.0	0.0	0059	0268	0004
AG	白银	ag2606	8	齐盛期货	348.0	204.0	方正中期	410.0	-18.0	长江期货	420.0	-2.0	0048	0034	0001
AG	白银	ag2606	9	国盛期货	306.0	228.0	光大期货	368.0	-2.0	南华期货	394.0	-200.0	0096	0042	0389
AG	白银	ag2606	10	华鑫期货	294.0	198.0	华鑫期货	366.0	278.0	中粮期货	382.0	-78.0	0139	0006	0006
AG	白银	ag2606	11	广发期货	286.0	-130.0	广发期货	364.0	-18.0	银河期货	370.0	34.0	0272	0240	0240
AG	白银	ag2606	12	浙商期货	212.0	-22.0	齐盛期货	320.0	-336.0	广发期货	304.0	8.0	0240	0001	0123
AG	白银	ag2606	13	方正中期	206.0	-202.0	东方财富	288.0	-36.0	平安期货	296.0	-24.0	0288	0298	0034
AG	白银	ag2606	14	长江期货	206.0	32.0	东证期货	280.0	-72.0	新湖期货	264.0	0.0	0077	0163	0048
AG	白银	ag2606	15	南华期货	200.0	146.0	南华期货	224.0	0.0	国泰君安	224.0	4.0	0004	0096	0096
AG	白银	ag2606	16	五矿期货	164.0	152.0	华泰期货	212.0	-20.0	紫金天风	194.0	0.0	0321	0253	0009
AG	白银	ag2606	17	格林大华	164.0	124.0	山金期货	204.0	-4.0	国元期货	138.0	0.0	0043	0052	0121
AG	白银	ag2606	18	银河期货	164.0	-36.0	招商期货	202.0	0.0	格林大华	132.0	-112.0	0121	0161	0272
AG	白银	ag2606	19	建信期货	162.0	-6.0	华安期货	174.0	-12.0	光大期货	98.0	0.0	0042	0299	0003
AG	白银	ag2606	20	国投期货	158.0	-140.0	徽商期货	156.0	-10.0	国贸期货	86.0	44.0	0058	0186	0082
AG	白银	ag2606	999		7480.0	-2394.0		9550.0	-558.0		9164.0	-842.0			
AG	白银	ag2608	1	国泰君安	148231.0	-39021.0	国泰君安	22793.0	-1243.0	中信期货	22262.0	1118.0	0148	0004	0004
AG	白银	ag2608	2	中信期货	113434.0	-31554.0	中信期货	18289.0	66.0	东证期货	19109.0	1156.0	0163	0148	0148
AG	白银	ag2608	3	中泰期货	60660.0	-6727.0	东证期货	14555.0	-1695.0	国泰君安	12309.0	2270.0	0004	0163	0275
AG	白银	ag2608	4	东证期货	52117.0	-13669.0	银河期货	12431.0	2.0	永安期货	9527.0	1608.0	0103	0272	0163
AG	白银	ag2608	5	广发期货	47012.0	-13128.0	国投期货	12213.0	583.0	银河期货	9327.0	7.0	0272	0082	0240
AG	白银	ag2608	6	华泰期货	45285.0	-6371.0	华泰期货	9862.0	436.0	金瑞期货	7803.0	-633.0	0049	0253	0253
AG	白银	ag2608	7	海通期货	37331.0	-4354.0	永安期货	8833.0	115.0	华泰期货	7272.0	833.0	0253	0103	0081
AG	白银	ag2608	8	银河期货	35789.0	-11784.0	金瑞期货	8132.0	494.0	中银期货	6824.0	-74.0	0372	0049	0272
AG	白银	ag2608	9	中信建投	27393.0	-3785.0	平安期货	7872.0	866.0	云晨期货	6220.0	88.0	0315	0288	0268
AG	白银	ag2608	10	国信期货	22878.0	-11297.0	国元期货	7708.0	117.0	中粮期货	5319.0	-178.0	0139	0043	0308
AG	白银	ag2608	11	方正中期	22378.0	-8175.0	方正中期	7705.0	791.0	广发期货	4972.0	-93.0	0240	0034	0034
AG	白银	ag2608	12	徽商期货	21244.0	-4050.0	浙商期货	6678.0	338.0	宏源期货	4537.0	-436.0	0137	0123	0186
AG	白银	ag2608	13	东方财富	20392.0	-2198.0	广发期货	6515.0	433.0	华鑫期货	4509.0	146.0	0006	0240	0298
AG	白银	ag2608	14	华闻期货	14093.0	-6775.0	中信建投	5327.0	728.0	南华期货	3154.0	66.0	0096	0268	0259
AG	白银	ag2608	15	平安期货	13203.0	-3418.0	光大期货	5108.0	302.0	瑞达期货	3053.0	1052.0	0059	0042	0288
AG	白银	ag2608	16	五矿期货	12762.0	318.0	中泰期货	4109.0	965.0	国投期货	2648.0	141.0	0082	0275	0009
AG	白银	ag2608	17	瑞达期货	12379.0	-1788.0	齐盛期货	4010.0	350.0	中信建投	2606.0	-189.0	0268	0001	0059
AG	白银	ag2608	18	宏源期货	12318.0	-2607.0	南华期货	3890.0	79.0	浙商期货	2380.0	-86.0	0123	0096	0137
