品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	中信期货	4126.0	-2610.0	中信期货	2546.0	-418.0	中粮期货	850.0	-28.0	0139	0148	0148
AG	白银	ag2512	2	银河期货	2200.0	-770.0	金瑞期货	2256.0	56.0	齐盛期货	822.0	-90.0	0001	0049	0272
AG	白银	ag2512	3	华闻期货	1936.0	522.0	华金期货	2002.0	-10.0	金瑞期货	806.0	-68.0	0049	0051	0259
AG	白银	ag2512	4	中信建投	1560.0	496.0	国泰君安	1018.0	-156.0	中财期货	786.0	-46.0	0067	0004	0268
AG	白银	ag2512	5	东证期货	1318.0	-246.0	宝城期货	908.0	0.0	中信期货	736.0	48.0	0148	0019	0163
AG	白银	ag2512	6	广发期货	1242.0	-952.0	银河期货	740.0	-406.0	国泰君安	654.0	-52.0	0004	0272	0240
AG	白银	ag2512	7	国贸期货	1042.0	-820.0	建信期货	706.0	586.0	海证期货	644.0	-2.0	0153	0003	0058
AG	白银	ag2512	8	光大期货	954.0	-758.0	广发期货	546.0	-20.0	华金期货	636.0	-324.0	0051	0240	0042
AG	白银	ag2512	9	中辉期货	872.0	-74.0	东证期货	510.0	12.0	山金期货	612.0	-2.0	0052	0163	0274
AG	白银	ag2512	10	中泰期货	800.0	-448.0	齐盛期货	506.0	0.0	五矿期货	596.0	294.0	0009	0001	0275
AG	白银	ag2512	11	浙商期货	780.0	-124.0	光大期货	490.0	102.0	弘业期货	580.0	-54.0	0178	0042	0123
AG	白银	ag2512	12	平安期货	666.0	-364.0	先锋期货	436.0	-4.0	银河期货	500.0	146.0	0272	0138	0288
AG	白银	ag2512	13	申万期货	608.0	-234.0	华泰期货	356.0	-328.0	华鑫期货	422.0	188.0	0006	0253	0069
AG	白银	ag2512	14	建信期货	596.0	544.0	中银期货	320.0	-6.0	中金岭南	396.0	-2.0	0108	0372	0003
AG	白银	ag2512	15	国泰君安	588.0	-490.0	中泰期货	310.0	-22.0	方正中期	388.0	-26.0	0034	0275	0004
AG	白银	ag2512	16	五矿期货	500.0	354.0	兴证期货	248.0	0.0	东证期货	324.0	-58.0	0163	0311	0009
AG	白银	ag2512	17	国投期货	456.0	432.0	财信期货	242.0	0.0	平安期货	230.0	-24.0	0288	0349	0082
AG	白银	ag2512	18	金瑞期货	432.0	-1214.0	永安期货	230.0	0.0	中泰期货	214.0	-10.0	0275	0103	0049
AG	白银	ag2512	19	华泰期货	382.0	-314.0	兴业期货	186.0	4.0	国海良时	210.0	144.0	0029	0169	0253
AG	白银	ag2512	20	华金期货	366.0	340.0	浙商期货	174.0	124.0	广发期货	206.0	-2.0	0240	0123	0051
AG	白银	ag2512	999		21424.0	-6730.0		14730.0	-486.0		10612.0	32.0			
AG	白银	ag2601	1	中信期货	15017.0	-3234.0	国泰君安	2632.0	10.0	齐盛期货	3266.0	673.0	0001	0004	0148
AG	白银	ag2601	2	国泰君安	14526.0	-2418.0	广发期货	1934.0	55.0	国泰君安	1670.0	-43.0	0004	0240	0004
AG	白银	ag2601	3	华泰期货	7171.0	-3903.0	东亚期货	1833.0	-273.0	永安期货	1442.0	-27.0	0103	0088	0253
AG	白银	ag2601	4	东证期货	6797.0	25.0	东证期货	1423.0	-134.0	中信期货	1310.0	-822.0	0148	0163	0163
AG	白银	ag2601	5	国信期货	5368.0	-957.0	中信期货	1315.0	104.0	光大期货	1110.0	140.0	0042	0148	0308
AG	白银	ag2601	6	广发期货	5227.0	-1681.0	银河期货	1005.0	71.0	中信建投	768.0	-39.0	0268	0272	0240
AG	白银	ag2601	7	海通期货	4266.0	-828.0	南华期货	884.0	104.0	海证期货	628.0	-1.0	0153	0096	0081
AG	白银	ag2601	8	申万期货	2913.0	-1965.0	申万期货	777.0	-262.0	方正中期	619.0	30.0	0034	0069	0069
AG	白银	ag2601	9	国投期货	2615.0	316.0	金瑞期货	755.0	94.0	国信期货	546.0	64.0	0308	0049	0082
AG	白银	ag2601	10	中泰期货	2531.0	-1620.0	长江期货	746.0	3.0	广发期货	507.0	-64.0	0240	0048	0275
AG	白银	ag2601	11	津投期货	2498.0	-1227.0	五矿期货	731.0	186.0	华泰期货	469.0	-131.0	0253	0009	0342
AG	白银	ag2601	12	瑞达期货	2358.0	-776.0	海证期货	650.0	15.0	东证期货	463.0	-110.0	0163	0153	0059
AG	白银	ag2601	13	华闻期货	1504.0	-346.0	摩根大通	600.0	0.0	平安期货	442.0	-18.0	0288	0184	0259
AG	白银	ag2601	14	银河期货	1435.0	-1250.0	中信建投	524.0	-98.0	海通期货	423.0	-101.0	0081	0268	0272
AG	白银	ag2601	15	国贸期货	1307.0	-310.0	国联期货	408.0	-7.0	中泰期货	396.0	-28.0	0275	0018	0058
AG	白银	ag2601	16	东亚期货	1264.0	-766.0	创元期货	389.0	-46.0	华鑫期货	381.0	317.0	0006	0151	0088
AG	白银	ag2601	17	方正中期	1166.0	-89.0	东海期货	383.0	58.0	南华期货	343.0	-38.0	0096	0007	0034
AG	白银	ag2601	18	中信建投	1159.0	-869.0	国海良时	348.0	-39.0	浙商期货	339.0	-10.0	0123	0029	0268
AG	白银	ag2601	19	南华期货	896.0	-102.0	方正中期	276.0	44.0	申万期货	285.0	27.0	0069	0034	0096
AG	白银	ag2601	20	国海良时	883.0	-264.0	齐盛期货	266.0	20.0	银河期货	280.0	-7.0	0272	0001	0029
AG	白银	ag2601	999		80901.0	-22264.0		17879.0	-95.0		15687.0	-188.0			
AG	白银	ag2602	1	国泰君安	381792.0	-166298.0	中信期货	54298.0	13168.0	中信期货	24947.0	-8048.0	0148	0148	0004
AG	白银	ag2602	2	中信期货	349412.0	-126998.0	国泰君安	39725.0	459.0	东证期货	22032.0	2349.0	0163	0004	0148
AG	白银	ag2602	3	东证期货	181613.0	-49442.0	东证期货	26419.0	572.0	金瑞期货	21281.0	557.0	0049	0163	0163
AG	白银	ag2602	4	海通期货	138232.0	-59855.0	永安期货	22822.0	-1652.0	国泰君安	19694.0	729.0	0004	0103	0081
AG	白银	ag2602	5	华泰期货	112031.0	-27239.0	华泰期货	10567.0	-231.0	银河期货	15037.0	-630.0	0272	0253	0253
AG	白银	ag2602	6	银河期货	104899.0	-39794.0	银河期货	9620.0	-951.0	方正中期	10467.0	-147.0	0034	0272	0272
AG	白银	ag2602	7	国信期货	102025.0	-27215.0	广发期货	9425.0	-1082.0	华泰期货	10293.0	714.0	0253	0240	0308
AG	白银	ag2602	8	广发期货	91773.0	-48815.0	东吴期货	7871.0	279.0	五矿期货	8542.0	-286.0	0009	0323	0240
AG	白银	ag2602	9	中泰期货	84586.0	-53667.0	乾坤期货	7297.0	45.0	中信建投	8280.0	776.0	0268	0239	0275
AG	白银	ag2602	10	中信建投	79959.0	-20999.0	平安期货	7270.0	-1220.0	平安期货	7489.0	1457.0	0288	0288	0268
AG	白银	ag2602	11	华闻期货	74517.0	-25781.0	光大期货	7134.0	-500.0	永安期货	7198.0	-548.0	0103	0042	0259
AG	白银	ag2602	12	南华期货	72344.0	-9403.0	瑞达期货	6630.0	1334.0	光大期货	7028.0	699.0	0042	0059	0096
AG	白银	ag2602	13	徽商期货	71420.0	-16819.0	方正中期	6597.0	-599.0	广发期货	6934.0	-17.0	0240	0034	0186
AG	白银	ag2602	14	方正中期	67120.0	-17391.0	五矿期货	6323.0	-104.0	中泰期货	6852.0	1130.0	0275	0009	0034
AG	白银	ag2602	15	申万期货	63747.0	-18258.0	国投期货	6239.0	-762.0	东方财富	6217.0	243.0	0298	0082	0069
AG	白银	ag2602	16	东方财富	55905.0	-9253.0	海通期货	6211.0	1984.0	南华期货	6197.0	122.0	0096	0081	0298
AG	白银	ag2602	17	平安期货	52227.0	-11107.0	东亚期货	5839.0	-998.0	中粮期货	6093.0	-724.0	0139	0088	0288
AG	白银	ag2602	18	光大期货	42209.0	-23556.0	中信建投	5838.0	-641.0	国信期货	5829.0	501.0	0308	0268	0042
AG	白银	ag2602	19	民生期货	37797.0	-18123.0	一德期货	5489.0	-158.0	瑞达期货	5407.0	-32.0	0059	0277	0244
AG	白银	ag2602	20	中辉期货	37103.0	-16534.0	浙商期货	5484.0	-291.0	国投期货	5358.0	346.0	0082	0123	0274
AG	白银	ag2602	999		2200711.0	-786547.0		257098.0	8652.0		211175.0	-809.0			
AG	白银	ag2604	1	国泰君安	217780.0	-4620.0	中信期货	18751.0	2122.0	国泰君安	8631.0	544.0	0004	0148	0004
AG	白银	ag2604	2	中信期货	134133.0	-17822.0	国泰君安	14377.0	616.0	中信期货	7208.0	415.0	0148	0004	0148
AG	白银	ag2604	3	东证期货	63965.0	-11748.0	国投期货	7288.0	119.0	五矿期货	6085.0	90.0	0009	0082	0163
AG	白银	ag2604	4	中泰期货	58922.0	-10322.0	华泰期货	5252.0	-47.0	金瑞期货	5895.0	411.0	0049	0253	0275
AG	白银	ag2604	5	华泰期货	47247.0	-5315.0	东吴期货	4587.0	13.0	云晨期货	4794.0	201.0	0315	0323	0253
AG	白银	ag2604	6	海通期货	46839.0	-9866.0	金瑞期货	4501.0	127.0	东吴期货	4665.0	133.0	0323	0049	0081
AG	白银	ag2604	7	国信期货	35555.0	-2990.0	广发期货	3401.0	-97.0	东证期货	2791.0	-67.0	0163	0240	0308
AG	白银	ag2604	8	广发期货	32619.0	-3966.0	东证期货	3244.0	164.0	中信建投	2442.0	131.0	0268	0163	0240
AG	白银	ag2604	9	银河期货	32591.0	-11573.0	银河期货	3175.0	-140.0	方正中期	2210.0	599.0	0034	0272	0272
AG	白银	ag2604	10	徽商期货	27862.0	-6937.0	中信建投	3133.0	-188.0	广发期货	1983.0	74.0	0240	0268	0186
AG	白银	ag2604	11	中信建投	18207.0	-1145.0	永安期货	2864.0	-287.0	银河期货	1879.0	-79.0	0272	0103	0268
AG	白银	ag2604	12	申万期货	14550.0	-461.0	新湖期货	2660.0	-49.0	华泰期货	1738.0	-138.0	0253	0077	0069
AG	白银	ag2604	13	民生期货	13965.0	-105.0	东亚期货	2457.0	-8.0	瑞达期货	1656.0	223.0	0059	0088	0244
AG	白银	ag2604	14	华闻期货	13766.0	-5232.0	申万期货	2031.0	897.0	申万期货	1577.0	-81.0	0069	0069	0259
AG	白银	ag2604	15	华安期货	13317.0	74.0	首创期货	2001.0	2.0	国信期货	1514.0	433.0	0308	0116	0299
AG	白银	ag2604	16	方正中期	13112.0	-2389.0	平安期货	1980.0	-8.0	兴证期货	1055.0	0.0	0311	0288	0034
AG	白银	ag2604	17	东方财富	12352.0	-678.0	国元期货	1972.0	-43.0	南华期货	990.0	20.0	0096	0043	0298
AG	白银	ag2604	18	东吴期货	11140.0	-1298.0	南华期货	1921.0	330.0	东方财富	895.0	271.0	0298	0096	0323
AG	白银	ag2604	19	齐盛期货	10770.0	6047.0	海通期货	1789.0	296.0	国联期货	863.0	92.0	0018	0081	0001
AG	白银	ag2604	20	瑞达期货	10259.0	1065.0	华鑫期货	1174.0	-33.0	光大期货	855.0	76.0	0042	0006	0059
AG	白银	ag2604	999		828951.0	-89281.0		88558.0	3786.0		59726.0	3348.0			
AG	白银	ag2606	1	中信期货	22329.0	-10181.0	中信期货	8162.0	-4.0	中信期货	9217.0	-29.0	0148	0148	0148
AG	白银	ag2606	2	华泰期货	11890.0	-3190.0	国泰君安	6575.0	18.0	铜冠金源	4345.0	58.0	0025	0004	0253
AG	白银	ag2606	3	国泰君安	11783.0	-2093.0	国元期货	5446.0	-61.0	国泰君安	2968.0	-87.0	0004	0043	0004
AG	白银	ag2606	4	国信期货	9116.0	-2797.0	国投期货	4514.0	1070.0	东吴期货	2271.0	36.0	0323	0082	0308
AG	白银	ag2606	5	中泰期货	8145.0	-286.0	华泰期货	3905.0	-63.0	中财期货	1994.0	-1.0	0067	0253	0275
AG	白银	ag2606	6	东证期货	7082.0	-1927.0	广发期货	3272.0	-85.0	银河期货	1942.0	-34.0	0272	0240	0163
AG	白银	ag2606	7	广发期货	5359.0	-3610.0	东证期货	2897.0	-17.0	新湖期货	1852.0	37.0	0077	0163	0240
AG	白银	ag2606	8	海通期货	3958.0	-1254.0	东吴期货	2551.0	72.0	东证期货	1410.0	-157.0	0163	0323	0081
AG	白银	ag2606	9	银河期货	3612.0	-972.0	金瑞期货	2466.0	7.0	中国国际	1337.0	7.0	0157	0049	0272
AG	白银	ag2606	10	申万期货	3428.0	-1048.0	平安期货	2209.0	-65.0	山金期货	1253.0	85.0	0052	0288	0069
AG	白银	ag2606	11	国贸期货	3299.0	-365.0	银河期货	1949.0	14.0	广发期货	1205.0	-8.0	0240	0272	0058
AG	白银	ag2606	12	津投期货	2968.0	-1231.0	中信建投	1922.0	-36.0	金瑞期货	1137.0	55.0	0049	0268	0342
AG	白银	ag2606	13	华闻期货	2781.0	-9.0	永安期货	1514.0	57.0	弘业期货	1089.0	-27.0	0178	0103	0259
AG	白银	ag2606	14	浙商期货	2287.0	-2668.0	首创期货	1344.0	628.0	中泰期货	895.0	21.0	0275	0116	0123
AG	白银	ag2606	15	方正中期	2169.0	-37.0	东亚期货	1315.0	-62.0	方正中期	869.0	-109.0	0034	0088	0034
AG	白银	ag2606	16	瑞达期货	1972.0	506.0	国信期货	1180.0	-41.0	华泰期货	801.0	-353.0	0253	0308	0059
AG	白银	ag2606	17	平安期货	1953.0	-95.0	方正中期	1140.0	-164.0	大有期货	785.0	-91.0	0320	0034	0288
AG	白银	ag2606	18	民生期货	1904.0	511.0	申万期货	1057.0	123.0	平安期货	751.0	112.0	0288	0069	0244
AG	白银	ag2606	19	国元期货	1588.0	-834.0	光大期货	919.0	63.0	华鑫期货	746.0	2.0	0006	0042	0043
AG	白银	ag2606	20	国投期货	1512.0	1240.0	中泰期货	780.0	-44.0	中信建投	657.0	13.0	0268	0275	0082
AG	白银	ag2606	999		109135.0	-30340.0		55117.0	1410.0		37524.0	-470.0			
