品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2510	1	中信期货	57678	-10551	国泰君安	9212.0	-88.0	中信期货	6343.0	-476.0	0148	0004	0148
AG	白银	ag2510	2	国泰君安	34736	-5195	光大期货	5780.0	-354.0	国泰君安	6318.0	-359.0	0004	0042	0004
AG	白银	ag2510	3	东证期货	24950	-4339	广发期货	4641.0	372.0	中信建投	4632.0	-619.0	0268	0240	0163
AG	白银	ag2510	4	中泰期货	18923	-2415	东证期货	4354.0	363.0	大有期货	4171.0	-68.0	0320	0163	0275
AG	白银	ag2510	5	华泰期货	14644	-1841	平安期货	4321.0	-1455.0	东证期货	4082.0	-168.0	0163	0288	0253
AG	白银	ag2510	6	海通期货	11343	-2244	银河期货	3867.0	-34.0	银河期货	3571.0	83.0	0272	0272	0081
AG	白银	ag2510	7	银河期货	10268	-882	中信期货	3772.0	-417.0	方正中期	3457.0	-674.0	0034	0148	0272
AG	白银	ag2510	8	中信建投	7705	-2479	国贸期货	3603.0	-3775.0	国投期货	3081.0	402.0	0082	0058	0268
AG	白银	ag2510	9	浙商期货	7661	-3299	金瑞期货	3516.0	1067.0	金瑞期货	2862.0	-272.0	0049	0049	0123
AG	白银	ag2510	10	广发期货	7631	-1042	齐盛期货	2776.0	-75.0	国信期货	2294.0	-145.0	0308	0001	0240
AG	白银	ag2510	11	国贸期货	6997	1482	中泰期货	2632.0	-71.0	光大期货	2103.0	357.0	0042	0275	0058
AG	白银	ag2510	12	光大期货	6771	-1423	永安期货	2512.0	-122.0	海通期货	2081.0	296.0	0081	0103	0042
AG	白银	ag2510	13	国投期货	6304	-324	国投期货	2206.0	125.0	建信期货	1923.0	-113.0	0003	0082	0082
AG	白银	ag2510	14	国信期货	5475	-1236	铜冠金源	2135.0	39.0	平安期货	1896.0	-363.0	0288	0025	0308
AG	白银	ag2510	15	华闻期货	4769	-23	南华期货	2062.0	170.0	华金期货	1863.0	4.0	0051	0096	0259
AG	白银	ag2510	16	瑞达期货	4624	-1353	华泰期货	2027.0	-656.0	东方财富	1570.0	-85.0	0298	0253	0059
AG	白银	ag2510	17	平安期货	4328	-1757	方正中期	1758.0	-148.0	中泰期货	1541.0	-24.0	0275	0034	0288
AG	白银	ag2510	18	申万期货	3957	-229	国联期货	1712.0	126.0	华泰期货	1454.0	-63.0	0253	0018	0069
AG	白银	ag2510	19	津投期货	3914	-94	五矿期货	1644.0	21.0	永安期货	1404.0	-61.0	0103	0009	0342
AG	白银	ag2510	20	方正中期	3749	-3749	紫金天风	1426.0	-10.0	广发期货	1393.0	-206.0	0240	0321	0034
AG	白银	ag2510	999		246427	-42993		65956.0	-4922.0		58039.0	-2554.0			
AG	白银	ag2512	1	国泰君安	209547	-15272	国泰君安	44846.0	2880.0	中信期货	32257.0	1369.0	0148	0004	0004
AG	白银	ag2512	2	中信期货	166462	25162	中信期货	40151.0	-6855.0	国泰君安	18506.0	-125.0	0004	0148	0148
AG	白银	ag2512	3	东证期货	118989	11678	东证期货	21930.0	-4094.0	金瑞期货	17180.0	1147.0	0049	0163	0163
AG	白银	ag2512	4	华泰期货	68917	9711	华泰期货	21828.0	-588.0	银河期货	14257.0	451.0	0272	0253	0253
AG	白银	ag2512	5	海通期货	52629	-638	平安期货	13712.0	1441.0	东证期货	13162.0	-227.0	0163	0288	0081
AG	白银	ag2512	6	银河期货	40689	-2428	金瑞期货	13071.0	-266.0	国贸期货	12157.0	-2568.0	0058	0049	0272
AG	白银	ag2512	7	南华期货	39504	2287	乾坤期货	12753.0	-211.0	方正中期	10302.0	-418.0	0034	0239	0096
AG	白银	ag2512	8	国信期货	34712	2232	国投期货	11672.0	472.0	广发期货	10123.0	1329.0	0240	0082	0308
AG	白银	ag2512	9	中泰期货	34235	3030	南华期货	11580.0	-1980.0	中泰期货	8301.0	-1016.0	0275	0096	0275
AG	白银	ag2512	10	徽商期货	31921	839	永安期货	11170.0	327.0	华泰期货	8166.0	513.0	0253	0103	0186
AG	白银	ag2512	11	广发期货	31600	1213	国元期货	10165.0	69.0	东亚期货	8164.0	632.0	0088	0043	0240
AG	白银	ag2512	12	方正中期	27759	20	光大期货	10148.0	-370.0	中信建投	7862.0	-377.0	0268	0042	0034
AG	白银	ag2512	13	中信建投	27727	2295	广发期货	9796.0	-383.0	中粮期货	7753.0	439.0	0139	0240	0268
AG	白银	ag2512	14	申万期货	23788	-994	银河期货	9118.0	106.0	国投期货	7138.0	829.0	0082	0272	0069
AG	白银	ag2512	15	浙商期货	21343	-3763	中信建投	7586.0	-350.0	国信期货	7053.0	244.0	0308	0268	0123
AG	白银	ag2512	16	光大期货	19007	-2993	招商期货	7339.0	2535.0	五矿期货	6562.0	-67.0	0009	0161	0042
AG	白银	ag2512	17	宏源期货	18841	3273	齐盛期货	7166.0	-48.0	平安期货	6513.0	478.0	0288	0001	0137
AG	白银	ag2512	18	东方财富	17555	910	海通期货	7084.0	-555.0	南华期货	6206.0	-70.0	0096	0081	0298
AG	白银	ag2512	19	平安期货	17253	-1491	国信期货	6453.0	296.0	红塔期货	5709.0	-284.0	0306	0308	0288
AG	白银	ag2512	20	东吴期货	17165	-221	申万期货	5815.0	-190.0	铜冠金源	5643.0	541.0	0025	0069	0323
AG	白银	ag2512	999		1019643	34850		283383.0	-7764.0		213014.0	2820.0			
AG	白银	ag2602	1	中信期货	73524	8659	中信期货	15245.0	-1109.0	五矿期货	4766.0	-28.0	0009	0148	0148
AG	白银	ag2602	2	国泰君安	56214	563	国贸期货	5804.0	-375.0	金瑞期货	4502.0	40.0	0049	0058	0004
