品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2602	1	中信期货	20464.0	-4870.0	中信期货	8623	-620	金瑞期货	6931	305	0049	0148	0148
AG	白银	ag2602	2	国泰君安	20258.0	-1307.0	国泰君安	4998	433	中信期货	5364	-1357	0148	0004	0004
AG	白银	ag2602	3	东证期货	11546.0	-8653.0	银河期货	3052	-494	浙商期货	1940	60	0123	0272	0163
AG	白银	ag2602	4	中泰期货	11338.0	-3128.0	东证期货	2723	-53	五矿期货	1885	-162	0009	0163	0275
AG	白银	ag2602	5	国信期货	10225.0	-2703.0	广发期货	2579	-313	银河期货	1819	-389	0272	0240	0308
AG	白银	ag2602	6	银河期货	9762.0	-2090.0	光大期货	1452	-18	国泰君安	1814	-26	0004	0042	0272
AG	白银	ag2602	7	津投期货	8887.0	-2290.0	南华期货	1367	-125	东证期货	1733	266	0163	0096	0342
AG	白银	ag2602	8	华泰期货	8618.0	-12869.0	平安期货	1290	-256	齐盛期货	1711	59	0001	0288	0253
AG	白银	ag2602	9	浙商期货	8152.0	-2878.0	华泰期货	1170	68	平安期货	1588	-366	0288	0253	0123
AG	白银	ag2602	10	广发期货	7934.0	-4318.0	永安期货	1145	-43	光大期货	1300	55	0042	0103	0240
AG	白银	ag2602	11	平安期货	4659.0	-1775.0	中信建投	1133	35	方正中期	1227	-79	0034	0268	0288
AG	白银	ag2602	12	南华期货	4391.0	-908.0	申万期货	1051	2	广发期货	1173	-79	0240	0069	0096
AG	白银	ag2602	13	中信建投	3788.0	-707.0	国投期货	969	135	国投期货	1138	-536	0082	0082	0268
AG	白银	ag2602	14	东方财富	3560.0	-685.0	五矿期货	955	-42	中粮期货	1129	-19	0139	0009	0298
AG	白银	ag2602	15	申万期货	3551.0	-724.0	招商期货	850	-28	云晨期货	1084	25	0315	0161	0069
AG	白银	ag2602	16	瑞达期货	3405.0	-678.0	铜冠金源	831	-261	建信期货	1079	94	0003	0025	0059
AG	白银	ag2602	17	方正中期	3397.0	-1229.0	海通期货	759	-36	华泰期货	1070	-54	0253	0081	0034
AG	白银	ag2602	18	国投期货	2936.0	-2122.0	方正中期	727	-53	中泰期货	939	12	0275	0034	0082
AG	白银	ag2602	19	海通期货	2926.0	-3348.0	建信期货	713	-7	中信建投	830	-225	0268	0003	0081
AG	白银	ag2602	20	华闻期货	2524.0	-1811.0	物产中大	699	-5	福能期货	796	-64	0022	0125	0259
AG	白银	ag2602	999		152321.0	-59093.0		37086	-1681		36550	-2480			
AG	白银	ag2604	1	国泰君安	335964.0	-59565.0	中信期货	36379	-46	中信期货	34997	-2567	0148	0148	0004
AG	白银	ag2604	2	中信期货	233610.0	-48831.0	国泰君安	24582	-4134	国泰君安	23752	-2144	0004	0004	0148
AG	白银	ag2604	3	东证期货	104448.0	-32206.0	华泰期货	14352	-190	东证期货	15163	-2964	0163	0253	0163
AG	白银	ag2604	4	广发期货	94617.0	-10356.0	银河期货	14150	-1318	银河期货	9567	-1141	0272	0272	0240
AG	白银	ag2604	5	银河期货	75733.0	-18653.0	东证期货	14132	-570	金瑞期货	9488	-89	0049	0163	0272
AG	白银	ag2604	6	海通期货	73404.0	-25402.0	永安期货	13064	-265	华泰期货	7506	321	0253	0103	0081
AG	白银	ag2604	7	国信期货	62809.0	-14903.0	国投期货	10666	-243	平安期货	7461	-118	0288	0082	0308
AG	白银	ag2604	8	中泰期货	60102.0	-14034.0	中信建投	9652	358	五矿期货	6610	40	0009	0268	0275
AG	白银	ag2604	9	中信建投	57877.0	-12203.0	海通期货	8363	-490	海通期货	6314	956	0081	0081	0268
AG	白银	ag2604	10	华泰期货	53157.0	-59987.0	金瑞期货	7059	98	浙商期货	6075	208	0123	0049	0253
AG	白银	ag2604	11	南华期货	43393.0	-8681.0	广发期货	6843	-504	南华期货	5456	-244	0096	0240	0096
AG	白银	ag2604	12	东方财富	42799.0	-6778.0	光大期货	5850	344	乾坤期货	5304	-239	0239	0042	0298
AG	白银	ag2604	13	方正中期	41533.0	-5145.0	方正中期	5463	25	方正中期	5297	-258	0034	0034	0034
AG	白银	ag2604	14	华闻期货	41444.0	-9693.0	平安期货	5095	19	云晨期货	5199	0	0315	0288	0259
AG	白银	ag2604	15	平安期货	37359.0	-6436.0	国元期货	5010	-43	广发期货	5152	-771	0240	0043	0288
AG	白银	ag2604	16	徽商期货	37314.0	-1546.0	申万期货	4468	-1605	齐盛期货	4799	-1432	0001	0069	0186
AG	白银	ag2604	17	东吴期货	36883.0	-6085.0	东吴期货	4258	-819	永安期货	4535	399	0103	0323	0323
AG	白银	ag2604	18	浙商期货	33811.0	-2428.0	民生期货	4219	-269	中财期货	4477	792	0067	0244	0123
AG	白银	ag2604	19	申万期货	33746.0	-10476.0	一德期货	3932	-197	中信建投	4439	291	0268	0277	0069
