品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2607	1	国泰君安	398.0	-152.0	华安期货	904.0	0.0	中信期货	904.0	0.0	0148	0299	0004
AG	白银	ag2607	2	东证期货	120.0	-110.0	中信期货	430.0	-14.0	国投期货	342.0	-44.0	0082	0148	0163
AG	白银	ag2607	3	中辉期货	118.0	-48.0	国泰君安	334.0	-54.0	格林大华	256.0	0.0	0121	0004	0274
AG	白银	ag2607	4	国贸期货	100.0	-60.0	国信期货	258.0	0.0	紫金天风	184.0	0.0	0321	0308	0058
AG	白银	ag2607	5	华闻期货	100.0	80.0	中原期货	218.0	0.0	广发期货	168.0	-2.0	0240	0327	0259
AG	白银	ag2607	6	中泰期货	86.0	-132.0	中粮期货	190.0	0.0	中原期货	166.0	0.0	0327	0139	0275
AG	白银	ag2607	7	中银期货	60.0	6.0	紫金天风	166.0	0.0	国海良时	140.0	-4.0	0029	0321	0372
AG	白银	ag2607	8	方正中期	50.0	46.0	南华期货	164.0	0.0	方正中期	140.0	-2.0	0034	0096	0034
AG	白银	ag2607	9	国投期货	44.0	-56.0	方正中期	152.0	-8.0	国泰君安	132.0	-92.0	0004	0034	0082
AG	白银	ag2607	10	广发期货	42.0	-42.0	东海期货	150.0	-10.0	东证期货	90.0	-24.0	0163	0007	0240
AG	白银	ag2607	11	中信期货	30.0	-4.0	东证期货	124.0	0.0	银河期货	42.0	6.0	0272	0163	0148
AG	白银	ag2607	12	海证期货	30.0	26.0	华泰期货	116.0	16.0	新湖期货	36.0	0.0	0077	0253	0153
AG	白银	ag2607	13	渤海期货	28.0	8.0	宁证期货	100.0	0.0	中粮期货	28.0	0.0	0139	0038	0271
AG	白银	ag2607	14	浙商期货	24.0	-4.0	招商期货	86.0	0.0	招商期货	20.0	0.0	0161	0161	0123
