品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	银河期货	2192.0	1980.0	国泰君安	990.0	-192.0	中信期货	1006.0	-44.0	0148	0004	0272
AG	白银	ag2606	2	渤海期货	1782.0	1652.0	中信期货	548.0	78.0	国投期货	626.0	0.0	0082	0148	0271
AG	白银	ag2606	3	中泰期货	1752.0	690.0	华鑫期货	498.0	-12.0	方正中期	486.0	-24.0	0034	0006	0275
AG	白银	ag2606	4	东证期货	1684.0	910.0	中信建投	290.0	4.0	金瑞期货	358.0	-206.0	0049	0268	0163
AG	白银	ag2606	5	国泰君安	1614.0	1128.0	东海期货	200.0	-246.0	新湖期货	262.0	-2.0	0077	0007	0004
AG	白银	ag2606	6	国贸期货	1564.0	754.0	山金期货	186.0	-28.0	银河期货	224.0	-74.0	0272	0052	0058
AG	白银	ag2606	7	中信期货	1562.0	364.0	南华期货	132.0	-92.0	紫金天风	186.0	0.0	0321	0096	0148
AG	白银	ag2606	8	平安期货	1054.0	958.0	华安期货	132.0	-36.0	五矿期货	146.0	-530.0	0009	0299	0288
AG	白银	ag2606	9	中辉期货	816.0	268.0	国信期货	112.0	42.0	国元期货	136.0	-2.0	0043	0308	0274
AG	白银	ag2606	10	广发期货	778.0	554.0	广发期货	106.0	-228.0	瑞达期货	116.0	-362.0	0059	0240	0240
AG	白银	ag2606	11	浙商期货	736.0	364.0	海证期货	94.0	72.0	国泰君安	54.0	-122.0	0004	0153	0123
AG	白银	ag2606	12	五矿期货	600.0	396.0	徽商期货	80.0	-50.0	徽商期货	52.0	0.0	0186	0186	0009
AG	白银	ag2606	13	方正中期	560.0	346.0	建信期货	56.0	6.0	广发期货	52.0	-194.0	0240	0003	0034
AG	白银	ag2606	14	长江期货	512.0	480.0	上海中期	56.0	4.0	东证期货	40.0	-586.0	0163	0008	0048
AG	白银	ag2606	15	申万期货	502.0	118.0	申万期货	52.0	-68.0	国贸期货	28.0	-14.0	0058	0069	0069
AG	白银	ag2606	16	中粮期货	498.0	488.0	长江期货	40.0	4.0	申万期货	18.0	-6.0	0069	0048	0139
AG	白银	ag2606	17	国投期货	442.0	228.0	一德期货	40.0	28.0	中泰期货	12.0	-20.0	0275	0277	0082
AG	白银	ag2606	18	瑞达期货	410.0	398.0	齐盛期货	32.0	-30.0	渤海期货	10.0	0.0	0271	0001	0059
AG	白银	ag2606	19	徽商期货	410.0	394.0	国投期货	24.0	-378.0	华金期货	4.0	-22.0	0051	0082	0186
AG	白银	ag2606	20	创元期货	406.0	240.0	国联期货	22.0	-6.0	国盛期货	4.0	-10.0	0389	0018	0151
AG	白银	ag2606	999		19874.0	12710.0		3690.0	-1128.0		3820.0	-2218.0			
AG	白银	ag2608	1	国泰君安	293481.0	113864.0	国泰君安	20114.0	-1355.0	中信期货	23499.0	679.0	0148	0004	0004
AG	白银	ag2608	2	中信期货	196650.0	54193.0	中信期货	16696.0	-2411.0	东证期货	18128.0	-1610.0	0163	0148	0148
AG	白银	ag2608	3	广发期货	100705.0	34286.0	东证期货	14725.0	78.0	国泰君安	13375.0	418.0	0004	0163	0240
AG	白银	ag2608	4	东证期货	94382.0	26556.0	银河期货	12873.0	544.0	永安期货	11649.0	160.0	0103	0272	0163
AG	白银	ag2608	5	中泰期货	94066.0	13282.0	国投期货	12814.0	167.0	银河期货	9604.0	-113.0	0272	0082	0275
AG	白银	ag2608	6	银河期货	71565.0	23294.0	华泰期货	11146.0	540.0	中银期货	6847.0	80.0	0372	0253	0272
AG	白银	ag2608	7	华泰期货	58127.0	7036.0	平安期货	9695.0	1053.0	宏源期货	6426.0	-414.0	0137	0288	0253
AG	白银	ag2608	8	海通期货	52516.0	7235.0	方正中期	9539.0	315.0	云晨期货	6352.0	4.0	0315	0034	0081
AG	白银	ag2608	9	国信期货	51773.0	19619.0	金瑞期货	8907.0	46.0	金瑞期货	6221.0	-272.0	0049	0049	0308
AG	白银	ag2608	10	中信建投	46156.0	12963.0	永安期货	8715.0	-172.0	华泰期货	6176.0	-251.0	0253	0103	0268
AG	白银	ag2608	11	方正中期	39759.0	9512.0	国元期货	7717.0	-58.0	广发期货	5634.0	378.0	0240	0043	0034
AG	白银	ag2608	12	徽商期货	35860.0	10849.0	广发期货	6081.0	-589.0	中粮期货	5294.0	-145.0	0139	0240	0186
AG	白银	ag2608	13	东方财富	33933.0	9314.0	中信建投	6051.0	396.0	华鑫期货	4466.0	-46.0	0006	0268	0298
AG	白银	ag2608	14	华闻期货	25377.0	5168.0	光大期货	5176.0	-310.0	首创期货	3744.0	584.0	0116	0042	0259
