品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2601	1	海证期货	90.0	90.0	中信期货	850.0	0.0	海证期货	308.0	-78.0	0153	0148	0153
AG	白银	ag2601	2	东证期货	84.0	84.0	广发期货	184.0	-24.0	国泰君安	302.0	0.0	0004	0240	0163
AG	白银	ag2601	3	广发期货	24.0	-8.0	五矿期货	144.0	16.0	山金期货	194.0	0.0	0052	0009	0240
AG	白银	ag2601	4	中银期货	22.0	-6.0	中银期货	68.0	2.0	国投期货	156.0	0.0	0082	0372	0372
AG	白银	ag2601	5	五矿期货	16.0	-88.0	国泰君安	46.0	-2.0	金瑞期货	118.0	0.0	0049	0004	0009
AG	白银	ag2601	6	浙商期货	16.0	-12.0	铜冠金源	28.0	-2.0	建信期货	110.0	0.0	0003	0025	0123
AG	白银	ag2601	7	银河期货	14.0	-6.0	中财期货	22.0	-12.0	渤海期货	62.0	0.0	0271	0067	0272
AG	白银	ag2601	8	光大期货	12.0	0.0	国投期货	12.0	0.0	南华期货	44.0	0.0	0096	0082	0042
AG	白银	ag2601	9	中财期货	12.0	12.0	浙商期货	4.0	4.0	国元期货	28.0	0.0	0043	0123	0067
AG	白银	ag2601	10	申万期货	4.0	0.0	融达期货	4.0	0.0	兴业期货	20.0	0.0	0169	0332	0069
AG	白银	ag2601	11	创元期货	4.0	-24.0	海证期货	2.0	0.0	中信期货	14.0	0.0	0148	0153	0151
AG	白银	ag2601	12	国泰君安	2.0	-26.0	东证期货	2.0	-84.0	中信建投	10.0	0.0	0268	0163	0004
AG	白银	ag2601	13	铜冠金源	2.0	2.0	徽商期货	2.0	0.0	浙商期货	4.0	0.0	0123	0186	0025
AG	白银	ag2601	14	东亚期货	2.0	0.0	大有期货	2.0	0.0					0320	0088
AG	白银	ag2601	999		304.0	18.0		1370.0	-102.0		1370.0	-78.0			
AG	白银	ag2602	1	中信期货	26724.0	-5722.0	中信期货	9185.0	-466.0	中信期货	6904.0	-1562.0	0148	0148	0148
AG	白银	ag2602	2	东证期货	23263.0	842.0	国泰君安	5088.0	-629.0	金瑞期货	5068.0	-144.0	0049	0004	0163
AG	白银	ag2602	3	华泰期货	18623.0	-4337.0	东证期货	4348.0	-2124.0	齐盛期货	3182.0	-223.0	0001	0163	0253
AG	白银	ag2602	4	国泰君安	17343.0	-13136.0	广发期货	3725.0	-506.0	五矿期货	2703.0	-24.0	0009	0240	0004
AG	白银	ag2602	5	广发期货	14020.0	-1817.0	银河期货	3433.0	-528.0	平安期货	2579.0	199.0	0288	0272	0240
AG	白银	ag2602	6	中泰期货	12216.0	-3863.0	平安期货	1777.0	-25.0	银河期货	2494.0	-647.0	0272	0288	0275
AG	白银	ag2602	7	国信期货	10557.0	-3047.0	永安期货	1773.0	-87.0	国泰君安	2209.0	-262.0	0004	0103	0308
AG	白银	ag2602	8	浙商期货	10263.0	-972.0	铜冠金源	1584.0	-338.0	浙商期货	2143.0	-179.0	0123	0025	0123
AG	白银	ag2602	9	海通期货	9009.0	1197.0	南华期货	1467.0	13.0	光大期货	1840.0	-89.0	0042	0096	0081
AG	白银	ag2602	10	津投期货	8692.0	1242.0	华鑫期货	1397.0	-166.0	华泰期货	1798.0	-346.0	0253	0006	0342
AG	白银	ag2602	11	银河期货	8469.0	-1948.0	华泰期货	1341.0	-134.0	东证期货	1789.0	-1074.0	0163	0253	0272
AG	白银	ag2602	12	平安期货	5979.0	-1854.0	海通期货	1295.0	-480.0	国投期货	1652.0	143.0	0082	0081	0288
AG	白银	ag2602	13	中信建投	4598.0	-2295.0	东亚期货	1204.0	-332.0	云晨期货	1536.0	0.0	0315	0088	0268
AG	白银	ag2602	14	方正中期	4365.0	-212.0	五矿期货	1104.0	-18.0	广发期货	1519.0	-11.0	0240	0009	0034
AG	白银	ag2602	15	申万期货	4331.0	937.0	方正中期	1081.0	6.0	中信建投	1485.0	-240.0	0268	0034	0069
AG	白银	ag2602	16	华闻期货	4298.0	-1025.0	国海良时	980.0	-28.0	海通期货	1469.0	18.0	0081	0029	0259
AG	白银	ag2602	17	东方财富	4123.0	-1630.0	金瑞期货	959.0	120.0	方正中期	1424.0	-336.0	0034	0049	0298
AG	白银	ag2602	18	国投期货	3945.0	326.0	申万期货	951.0	21.0	东方财富	1168.0	-144.0	0298	0069	0082
AG	白银	ag2602	19	瑞达期货	3158.0	100.0	中信建投	946.0	39.0	中粮期货	1072.0	-392.0	0139	0268	0059
AG	白银	ag2602	20	中原期货	3084.0	2193.0	山金期货	943.0	-168.0	福能期货	955.0	52.0	0022	0052	0327
AG	白银	ag2602	999		197060.0	-35021.0		44581.0	-5830.0		44989.0	-5261.0			
AG	白银	ag2604	1	国泰君安	290291.0	-27809.0	中信期货	34209.0	1131.0	中信期货	35100.0	1761.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	222908.0	-6544.0	国泰君安	28372.0	1930.0	国泰君安	24541.0	-847.0	0004	0004	0148
AG	白银	ag2604	3	东证期货	100278.0	5307.0	东证期货	14731.0	662.0	东证期货	20829.0	962.0	0163	0163	0163
AG	白银	ag2604	4	广发期货	83824.0	4330.0	华泰期货	14458.0	787.0	金瑞期货	10139.0	501.0	0049	0253	0240
AG	白银	ag2604	5	海通期货	82087.0	-6776.0	永安期货	13772.0	391.0	银河期货	9668.0	-1061.0	0272	0103	0081
AG	白银	ag2604	6	华泰期货	76936.0	-4826.0	银河期货	12201.0	-14.0	平安期货	8485.0	-489.0	0288	0272	0253
AG	白银	ag2604	7	银河期货	74411.0	-9084.0	国投期货	10996.0	364.0	华泰期货	7973.0	373.0	0253	0082	0272
AG	白银	ag2604	8	中泰期货	57013.0	5581.0	中信建投	9099.0	167.0	五矿期货	6071.0	-187.0	0009	0268	0275
AG	白银	ag2604	9	国信期货	56754.0	5643.0	海通期货	8698.0	103.0	海通期货	6053.0	338.0	0081	0081	0308
AG	白银	ag2604	10	中信建投	49592.0	-5088.0	金瑞期货	6750.0	-183.0	方正中期	5648.0	-60.0	0034	0049	0268
AG	白银	ag2604	11	方正中期	45313.0	-3865.0	广发期货	6584.0	-58.0	广发期货	5519.0	-380.0	0240	0240	0034
AG	白银	ag2604	12	东方财富	41609.0	-690.0	申万期货	6192.0	695.0	南华期货	5446.0	158.0	0096	0069	0298
AG	白银	ag2604	13	南华期货	41608.0	-3562.0	东吴期货	5535.0	-590.0	齐盛期货	5369.0	20.0	0001	0323	0096
