品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	中信期货	13600	-12758	银河期货	1665.0	-351.0	中信期货	2618.0	-778.0	0148	0272	0148
AG	白银	ag2606	2	国泰君安	9130	-12225	国泰君安	1500.0	-190.0	金瑞期货	1218.0	-308.0	0049	0004	0004
AG	白银	ag2606	3	中泰期货	8698	-2337	中信期货	1251.0	-776.0	五矿期货	1054.0	-190.0	0009	0148	0275
AG	白银	ag2606	4	银河期货	8098	4024	齐盛期货	982.0	-235.0	东证期货	966.0	-261.0	0163	0001	0272
AG	白银	ag2606	5	华泰期货	7919	-4530	平安期货	849.0	-757.0	中粮期货	962.0	-465.0	0139	0288	0253
AG	白银	ag2606	6	广发期货	4915	-2105	国投期货	830.0	-293.0	国投期货	638.0	-190.0	0082	0082	0240
AG	白银	ag2606	7	海通期货	2849	-7205	一德期货	731.0	-59.0	南华期货	594.0	-83.0	0096	0277	0081
AG	白银	ag2606	8	东证期货	2849	-4880	方正中期	649.0	-698.0	方正中期	583.0	-396.0	0034	0034	0163
AG	白银	ag2606	9	方正中期	2552	-65	中信建投	605.0	-301.0	瑞达期货	478.0	-14.0	0059	0268	0034
AG	白银	ag2606	10	申万期货	2486	2026	东海期货	504.0	62.0	银河期货	414.0	-347.0	0272	0007	0069
AG	白银	ag2606	11	国贸期货	2415	1965	广发期货	478.0	-309.0	长江期货	362.0	-127.0	0048	0240	0058
AG	白银	ag2606	12	平安期货	2242	390	东方财富	432.0	-295.0	平安期货	334.0	-25.0	0288	0298	0288
AG	白银	ag2606	13	五矿期货	1947	-1260	东证期货	419.0	-378.0	广发期货	328.0	-126.0	0240	0163	0009
AG	白银	ag2606	14	中信建投	1580	-540	光大期货	412.0	-195.0	新湖期货	286.0	-18.0	0077	0042	0268
AG	白银	ag2606	15	兴证期货	1466	123	华泰期货	410.0	-134.0	国泰君安	276.0	-210.0	0004	0253	0311
AG	白银	ag2606	16	东方财富	1417	-377	金瑞期货	322.0	-60.0	格林大华	246.0	0.0	0121	0049	0298
