品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2512	1	国泰君安	43209	3014	中信期货	6810.0	-376.0	国泰君安	2932.0	-1124.0	0004	0148	0004
AG	白银	ag2512	2	中信期货	35948	-11437	金瑞期货	5655.0	-120.0	金瑞期货	2454.0	-293.0	0049	0049	0148
AG	白银	ag2512	3	华泰期货	16437	364	银河期货	4957.0	-1192.0	方正中期	2258.0	-463.0	0034	0272	0253
AG	白银	ag2512	4	东证期货	16325	-6207	国泰君安	4722.0	351.0	中信期货	2129.0	-242.0	0148	0004	0163
AG	白银	ag2512	5	海通期货	8651	844	广发期货	3889.0	-438.0	银河期货	1628.0	-566.0	0272	0240	0081
AG	白银	ag2512	6	中泰期货	8171	-1722	东证期货	2880.0	-1655.0	中信建投	1467.0	-255.0	0268	0163	0275
AG	白银	ag2512	7	广发期货	6822	566	华泰期货	1670.0	-202.0	中财期货	1299.0	-53.0	0067	0253	0240
AG	白银	ag2512	8	银河期货	6646	-755	东吴期货	1235.0	-73.0	广发期货	1287.0	-386.0	0240	0323	0272
AG	白银	ag2512	9	南华期货	5186	-2057	建信期货	1211.0	-111.0	弘业期货	1269.0	-837.0	0178	0003	0096
AG	白银	ag2512	10	五矿期货	4568	-2010	长江期货	1203.0	-58.0	中粮期货	1204.0	-83.0	0139	0048	0009
AG	白银	ag2512	11	平安期货	4348	-18	中信建投	1189.0	-317.0	申万期货	1087.0	-144.0	0069	0268	0288
AG	白银	ag2512	12	国信期货	4193	66	海通期货	1182.0	-394.0	海证期货	1009.0	-38.0	0153	0081	0308
AG	白银	ag2512	13	中信建投	3996	-2194	平安期货	1003.0	-450.0	华金期货	1001.0	-5.0	0051	0288	0268
AG	白银	ag2512	14	方正中期	3751	98	海证期货	992.0	-5.0	大有期货	919.0	19.0	0320	0153	0034
AG	白银	ag2512	15	瑞达期货	3448	-53	先锋期货	972.0	-69.0	东方财富	876.0	-73.0	0298	0138	0059
AG	白银	ag2512	16	申万期货	3306	-1039	创元期货	884.0	-146.0	东证期货	846.0	-784.0	0163	0151	0069
AG	白银	ag2512	17	浙商期货	2593	-3193	永安期货	815.0	445.0	浙商期货	810.0	-59.0	0123	0103	0123
AG	白银	ag2512	18	国金期货	2508	-657	中泰期货	774.0	-38.0	新湖期货	791.0	-117.0	0077	0275	0095
AG	白银	ag2512	19	先锋期货	2114	872	齐盛期货	768.0	-355.0	华泰期货	766.0	-263.0	0253	0001	0138
AG	白银	ag2512	20	徽商期货	2097	-323	兴业期货	724.0	-31.0	平安期货	752.0	-166.0	0288	0169	0186
AG	白银	ag2512	999		184317	-25841		43535.0	-5234.0		26784.0	-5932.0			
AG	白银	ag2601	1	国泰君安	12762	773	中信期货	5607.0	369.0	永安期货	1751.0	131.0	0103	0148	0004
AG	白银	ag2601	2	中信期货	12531	3181	东证期货	1974.0	132.0	齐盛期货	1617.0	98.0	0001	0163	0148
AG	白银	ag2601	3	东证期货	7902	634	国投期货	1712.0	568.0	国泰君安	1175.0	-143.0	0004	0082	0163
AG	白银	ag2601	4	国信期货	7065	1986	东亚期货	1554.0	226.0	中信建投	1083.0	396.0	0268	0088	0308
AG	白银	ag2601	5	华泰期货	4831	1278	南华期货	745.0	-15.0	长江期货	919.0	7.0	0048	0096	0253
AG	白银	ag2601	6	广发期货	3043	142	广发期货	743.0	-23.0	东证期货	903.0	68.0	0163	0240	0240
AG	白银	ag2601	7	东亚期货	2856	1409	国泰君安	693.0	133.0	融达期货	694.0	9.0	0332	0004	0088
AG	白银	ag2601	8	海通期货	2837	816	格林大华	671.0	0.0	方正中期	686.0	10.0	0034	0121	0081
AG	白银	ag2601	9	中信建投	2578	391	申万期货	495.0	49.0	中信期货	665.0	4.0	0148	0069	0268
AG	白银	ag2601	10	中泰期货	1943	299	中信建投	429.0	-242.0	海证期货	634.0	-110.0	0153	0268	0275
AG	白银	ag2601	11	国贸期货	1810	-403	长江期货	413.0	-60.0	平安期货	616.0	-133.0	0288	0048	0058
AG	白银	ag2601	12	瑞达期货	1758	-422	摩根大通	400.0	0.0	银河期货	526.0	-4.0	0272	0184	0059
AG	白银	ag2601	13	银河期货	1605	11	方正中期	379.0	-33.0	国信期货	513.0	164.0	0308	0034	0272
AG	白银	ag2601	14	华闻期货	1599	229	银河期货	337.0	-139.0	华鑫期货	488.0	99.0	0006	0272	0259
AG	白银	ag2601	15	徽商期货	1300	494	华泰期货	309.0	123.0	南华期货	482.0	126.0	0096	0253	0186
AG	白银	ag2601	16	国投期货	1213	352	中国国际	258.0	-1.0	先锋期货	439.0	0.0	0138	0157	0082
AG	白银	ag2601	17	民生期货	1208	395	国联期货	225.0	15.0	中泰期货	416.0	51.0	0275	0018	0244
AG	白银	ag2601	18	申万期货	1029	-430	五矿期货	221.0	-10.0	广发期货	398.0	-80.0	0240	0009	0069
AG	白银	ag2601	19	方正中期	1017	226	兴业期货	218.0	-3.0	金瑞期货	365.0	34.0	0049	0169	0034
AG	白银	ag2601	20	中州期货	934	882	东海期货	184.0	33.0	建信期货	359.0	5.0	0003	0007	0313
