品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2601	1	国泰君安	10882	1833	国泰君安	2713	-33	中信期货	2136	372	0148	0004	0004
AG	白银	ag2601	2	华泰期货	8477	2135	东证期货	1463	-99	国泰君安	1696	30	0004	0163	0253
AG	白银	ag2601	3	中信期货	8093	1793	金瑞期货	1101	1	光大期货	1290	0	0042	0049	0148
AG	白银	ag2601	4	广发期货	6149	828	申万期货	852	-20	齐盛期货	1276	-412	0001	0069	0240
AG	白银	ag2601	5	东证期货	5847	588	中信期货	824	66	东证期货	1192	102	0163	0148	0163
AG	白银	ag2601	6	中泰期货	5797	1847	银河期货	808	-107	华鑫期货	1037	-7	0006	0272	0275
AG	白银	ag2601	7	津投期货	3436	1104	南华期货	716	52	海通期货	897	177	0081	0096	0342
AG	白银	ag2601	8	海通期货	3399	2262	广发期货	610	-126	海证期货	557	-17	0153	0240	0081
AG	白银	ag2601	9	国投期货	3377	1264	摩根大通	600	0	浙商期货	453	-47	0123	0184	0082
AG	白银	ag2601	10	浙商期货	2067	472	中泰期货	600	199	金瑞期货	431	6	0049	0275	0123
AG	白银	ag2601	11	申万期货	1947	-49	国信期货	589	-58	中信建投	418	-26	0268	0308	0069
AG	白银	ag2601	12	华闻期货	1852	134	中信建投	544	18	中粮期货	399	-75	0139	0268	0259
AG	白银	ag2601	13	国信期货	1803	-747	齐盛期货	458	-24	国联期货	386	5	0018	0001	0308
AG	白银	ag2601	14	瑞达期货	1748	360	华泰期货	347	-69	方正中期	347	-48	0034	0253	0059
AG	白银	ag2601	15	银河期货	1726	-221	五矿期货	329	-351	南华期货	271	-62	0096	0009	0272
AG	白银	ag2601	16	国贸期货	985	302	国海良时	328	2	银河期货	218	2	0272	0029	0058
AG	白银	ag2601	17	宝城期货	565	138	瑞达期货	245	-16	国投期货	211	-31	0082	0059	0019
AG	白银	ag2601	18	五矿期货	554	435	方正中期	219	-21	广发期货	201	-19	0240	0034	0009
AG	白银	ag2601	19	中信建投	550	-317	兴业期货	178	-1	东海期货	199	21	0007	0169	0268
AG	白银	ag2601	20	弘业期货	539	-50	创元期货	177	-49	国元期货	194	-2	0043	0151	0178
AG	白银	ag2601	999		69793	14111		13701	-636		13809	-31			
AG	白银	ag2602	1	国泰君安	461001	47454	中信期货	36566	-3521	中信期货	20166	-281	0148	0148	0004
AG	白银	ag2602	2	中信期货	368096	77042	国泰君安	24204	-2443	国泰君安	19395	9	0004	0004	0148
AG	白银	ag2602	3	东证期货	201310	20112	东证期货	15241	-3265	东证期货	16795	-1928	0163	0163	0163
AG	白银	ag2602	4	国信期货	149727	42338	永安期货	10003	-2709	金瑞期货	14583	-1920	0049	0103	0308
AG	白银	ag2602	5	华泰期货	141055	-3524	广发期货	9141	-926	银河期货	11406	-227	0272	0240	0253
AG	白银	ag2602	6	海通期货	135403	26398	平安期货	8108	591	方正中期	8949	-1165	0034	0288	0081
AG	白银	ag2602	7	银河期货	133405	32511	银河期货	8015	516	平安期货	6709	-501	0288	0272	0272
AG	白银	ag2602	8	中泰期货	121758	14985	东吴期货	6981	-425	华泰期货	6451	-777	0253	0323	0275
AG	白银	ag2602	9	广发期货	112213	18863	方正中期	6393	261	五矿期货	6432	-929	0009	0034	0240
AG	白银	ag2602	10	中信建投	93221	25594	华泰期货	6112	-1500	中信建投	6290	-1060	0268	0253	0268
AG	白银	ag2602	11	方正中期	75930	19456	光大期货	5998	-486	齐盛期货	6247	-349	0001	0042	0034
AG	白银	ag2602	12	徽商期货	71357	15424	五矿期货	5980	-59	中财期货	5333	1442	0067	0009	0186
AG	白银	ag2602	13	南华期货	67481	12641	申万期货	5751	987	光大期货	5223	-456	0042	0069	0096
AG	白银	ag2602	14	平安期货	61196	9704	国投期货	5503	446	中泰期货	5034	-1087	0275	0082	0288
AG	白银	ag2602	15	东方财富	60481	13295	东亚期货	5139	209	南华期货	4852	206	0096	0088	0298
AG	白银	ag2602	16	光大期货	59326	27612	乾坤期货	5076	-1622	东方财富	4675	-597	0298	0239	0042
AG	白银	ag2602	17	申万期货	57387	9832	中信建投	4841	25	中粮期货	4595	80	0139	0268	0069
AG	白银	ag2602	18	浙商期货	46475	9525	齐盛期货	4266	1785	广发期货	4380	-447	0240	0001	0123
AG	白银	ag2602	19	东吴期货	46380	10209	福能期货	3507	200	国信期货	4373	-358	0308	0022	0323
AG	白银	ag2602	20	华闻期货	46184	6810	南华期货	3473	-150	永安期货	4261	847	0103	0096	0259
AG	白银	ag2602	999		2509386	436281		180298	-12086		166149	-9498			
AG	白银	ag2604	1	国泰君安	351919	78329	中信期货	25409	-11	中信期货	10211	300	0148	0148	0004
AG	白银	ag2604	2	中信期货	222067	42412	国泰君安	20375	925	宝城期货	9247	56	0019	0004	0148
AG	白银	ag2604	3	海通期货	109099	35819	永安期货	11659	179	国泰君安	8684	28	0004	0103	0081
AG	白银	ag2604	4	东证期货	103103	10838	国投期货	8154	230	金瑞期货	7574	335	0049	0082	0163
AG	白银	ag2604	5	中泰期货	92866	19556	东吴期货	5865	-206	五矿期货	5283	201	0009	0323	0275
AG	白银	ag2604	6	国信期货	80652	19275	华泰期货	5467	90	东吴期货	5106	-71	0323	0253	0308
AG	白银	ag2604	7	广发期货	79633	15129	东证期货	5058	-372	银河期货	3337	-296	0272	0163	0240
