品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2603	1	东证期货	460.0	95.0	银河期货	968.0	-44.0	中信期货	1004.0	-120.0	0148	0272	0163
AG	白银	ag2603	2	方正中期	331.0	188.0	国泰君安	872.0	-40.0	建信期货	696.0	0.0	0003	0004	0034
AG	白银	ag2603	3	光大期货	304.0	-273.0	中信期货	812.0	-47.0	国泰君安	564.0	-144.0	0004	0148	0042
AG	白银	ag2603	4	中信期货	279.0	-262.0	华安期货	780.0	-6.0	金瑞期货	518.0	-120.0	0049	0299	0148
AG	白银	ag2603	5	兴证期货	276.0	257.0	新湖期货	600.0	0.0	国投期货	400.0	0.0	0082	0077	0311
AG	白银	ag2603	6	银河期货	230.0	-288.0	东证期货	452.0	-240.0	银河期货	374.0	26.0	0272	0163	0272
AG	白银	ag2603	7	国泰君安	184.0	-37.0	广发期货	386.0	-4.0	方正中期	370.0	-21.0	0034	0240	0004
AG	白银	ag2603	8	瑞达期货	162.0	29.0	一德期货	332.0	0.0	瑞达期货	318.0	-160.0	0059	0277	0059
AG	白银	ag2603	9	华闻期货	160.0	115.0	国元期货	296.0	40.0	东证期货	248.0	20.0	0163	0043	0259
AG	白银	ag2603	10	金瑞期货	146.0	-106.0	华鑫期货	220.0	0.0	格林大华	220.0	0.0	0121	0006	0049
AG	白银	ag2603	11	申万期货	132.0	5.0	金瑞期货	206.0	-26.0	华安期货	142.0	0.0	0299	0049	0069
AG	白银	ag2603	12	渤海期货	92.0	-8.0	方正中期	180.0	-266.0	物产中大	130.0	0.0	0125	0034	0271
AG	白银	ag2603	13	齐盛期货	90.0	-107.0	上海中期	138.0	28.0	齐盛期货	94.0	-90.0	0001	0008	0001
AG	白银	ag2603	14	中泰期货	76.0	-86.0	中信建投	138.0	21.0	中银期货	54.0	10.0	0372	0268	0275
AG	白银	ag2603	15	国贸期货	72.0	-36.0	光大期货	130.0	-36.0	五矿期货	52.0	-10.0	0009	0042	0058
AG	白银	ag2603	16	宝城期货	60.0	20.0	铜冠金源	62.0	0.0	光大期货	50.0	40.0	0042	0025	0019
AG	白银	ag2603	17	广发期货	60.0	-636.0	创元期货	60.0	2.0	申万期货	44.0	-64.0	0069	0151	0240
AG	白银	ag2603	18	创元期货	58.0	-98.0	南华期货	50.0	-6.0	永安期货	38.0	0.0	0103	0096	0151
AG	白银	ag2603	19	中辉期货	52.0	16.0	国联期货	48.0	-16.0	国信期货	36.0	0.0	0308	0018	0274
AG	白银	ag2603	20	国信期货	48.0	-5.0	徽商期货	32.0	-32.0	创元期货	32.0	32.0	0151	0186	0308
AG	白银	ag2603	999		3272.0	-1217.0		6762.0	-672.0		5384.0	-601.0			
AG	白银	ag2604	1	国泰君安	125848.0	38551.0	中信期货	15093.0	-1767.0	中信期货	21293.0	-789.0	0148	0148	0004
AG	白银	ag2604	2	中信期货	93721.0	18693.0	国泰君安	14145.0	264.0	国泰君安	11039.0	-239.0	0004	0004	0148
AG	白银	ag2604	3	东证期货	46612.0	10237.0	东证期货	8079.0	-980.0	东证期货	9962.0	-512.0	0163	0163	0163
AG	白银	ag2604	4	银河期货	43005.0	11503.0	银河期货	6398.0	1.0	金瑞期货	8743.0	-207.0	0049	0272	0272
AG	白银	ag2604	5	广发期货	34331.0	11334.0	华泰期货	6254.0	548.0	银河期货	7243.0	-126.0	0272	0253	0240
AG	白银	ag2604	6	华泰期货	33972.0	7721.0	中信建投	5517.0	435.0	华泰期货	6919.0	616.0	0253	0268	0253
AG	白银	ag2604	7	中泰期货	32576.0	12445.0	国投期货	4733.0	-42.0	云晨期货	4412.0	-151.0	0315	0082	0275
AG	白银	ag2604	8	海通期货	31785.0	7609.0	广发期货	4517.0	342.0	光大期货	4054.0	213.0	0042	0240	0081
AG	白银	ag2604	9	中信建投	27696.0	6625.0	海通期货	4410.0	281.0	齐盛期货	3925.0	497.0	0001	0081	0268
AG	白银	ag2604	10	东方财富	25296.0	6291.0	东吴期货	4135.0	786.0	广发期货	3916.0	379.0	0240	0323	0298
AG	白银	ag2604	11	国信期货	24785.0	4643.0	永安期货	4110.0	-851.0	中粮期货	3869.0	-143.0	0139	0103	0308
AG	白银	ag2604	12	方正中期	21671.0	3797.0	方正中期	3924.0	403.0	五矿期货	3688.0	-165.0	0009	0034	0034
AG	白银	ag2604	13	平安期货	19647.0	3223.0	申万期货	3659.0	934.0	平安期货	3631.0	339.0	0288	0069	0288
AG	白银	ag2604	14	华闻期货	17839.0	2130.0	平安期货	3349.0	194.0	中泰期货	3320.0	-384.0	0275	0288	0259
AG	白银	ag2604	15	申万期货	17053.0	7783.0	民生期货	3056.0	24.0	海通期货	3052.0	400.0	0081	0244	0069
AG	白银	ag2604	16	招商期货	15320.0	6463.0	光大期货	2913.0	388.0	方正中期	2681.0	-456.0	0034	0042	0161
AG	白银	ag2604	17	东吴期货	14932.0	7005.0	东海期货	2675.0	571.0	中信建投	2535.0	-87.0	0268	0007	0323
AG	白银	ag2604	18	徽商期货	14546.0	3175.0	中泰期货	2610.0	-38.0	中财期货	2521.0	-203.0	0067	0275	0186
AG	白银	ag2604	19	南华期货	13426.0	1103.0	南华期货	2416.0	-70.0	国信期货	2155.0	121.0	0308	0096	0096
AG	白银	ag2604	20	光大期货	12404.0	2467.0	中辉期货	2359.0	220.0	华鑫期货	2066.0	-465.0	0006	0274	0042
AG	白银	ag2604	999		666465.0	172798.0		104352.0	1643.0		111024.0	-1362.0			
AG	白银	ag2605	1	国泰君安	49331.0	-1884.0	中信期货	3560.0	-299.0	中信期货	9701.0	340.0	0148	0148	0004
AG	白银	ag2605	2	中信期货	41253.0	13221.0	国泰君安	1901.0	-9.0	东证期货	4385.0	-87.0	0163	0004	0148
AG	白银	ag2605	3	银河期货	16977.0	-5793.0	银河期货	1678.0	-59.0	五矿期货	1532.0	-9.0	0009	0272	0272
AG	白银	ag2605	4	中泰期货	16118.0	6844.0	东证期货	1606.0	9.0	中财期货	918.0	-2.0	0067	0163	0275
AG	白银	ag2605	5	广发期货	15995.0	2157.0	申万期货	1296.0	-1.0	西南期货	797.0	93.0	0141	0069	0240
AG	白银	ag2605	6	国信期货	10988.0	-1801.0	金瑞期货	1130.0	-83.0	国泰君安	475.0	16.0	0004	0049	0308
AG	白银	ag2605	7	华泰期货	10447.0	1312.0	兴证期货	960.0	127.0	国元期货	435.0	405.0	0043	0311	0253
AG	白银	ag2605	8	海通期货	10297.0	431.0	华泰期货	941.0	-58.0	永安期货	353.0	-22.0	0103	0253	0081
AG	白银	ag2605	9	东证期货	10112.0	650.0	国元期货	924.0	-24.0	华泰期货	287.0	105.0	0253	0043	0163
AG	白银	ag2605	10	浙商期货	7441.0	289.0	中信建投	836.0	116.0	广发期货	268.0	-26.0	0240	0268	0123
AG	白银	ag2605	11	华闻期货	7115.0	1494.0	东吴期货	795.0	-2.0	东海期货	259.0	59.0	0007	0323	0259
AG	白银	ag2605	12	中信建投	7049.0	-409.0	国投期货	790.0	-26.0	东亚期货	222.0	-34.0	0088	0082	0268
AG	白银	ag2605	13	南华期货	6289.0	457.0	广发期货	776.0	47.0	中泰期货	218.0	36.0	0275	0240	0096
AG	白银	ag2605	14	东方财富	4929.0	724.0	齐盛期货	624.0	271.0	银河期货	172.0	-12.0	0272	0001	0298
AG	白银	ag2605	15	瑞达期货	4749.0	1233.0	五矿期货	509.0	257.0	海通期货	125.0	17.0	0081	0009	0059
AG	白银	ag2605	16	招商期货	4143.0	1099.0	东亚期货	486.0	-75.0	徽商期货	107.0	-17.0	0186	0088	0161
AG	白银	ag2605	17	方正中期	3611.0	-1257.0	海证期货	435.0	-4.0	中信建投	102.0	11.0	0268	0153	0034
AG	白银	ag2605	18	民生期货	3584.0	125.0	光大期货	419.0	33.0	齐盛期货	100.0	-111.0	0001	0042	0244
AG	白银	ag2605	19	海证期货	3076.0	132.0	方正中期	414.0	52.0	兴证期货	100.0	-3.0	0311	0034	0153
AG	白银	ag2605	20	徽商期货	2813.0	-1737.0	国信期货	412.0	143.0	申万期货	98.0	4.0	0069	0308	0186
AG	白银	ag2605	999		236317.0	17287.0		20492.0	415.0		20654.0	763.0			
AG	白银	ag2606	1	国泰君安	110193.0	30436.0	中信期货	10643.0	-824.0	中信期货	24809.0	405.0	0148	0148	0004
AG	白银	ag2606	2	中信期货	75661.0	24428.0	国泰君安	10592.0	531.0	东证期货	14907.0	-73.0	0163	0004	0148
