品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	中信期货	1198.0	448.0	银河期货	1494.0	-40.0	中信期货	1050.0	-280.0	0148	0272	0148
AG	白银	ag2606	2	中泰期货	1062.0	612.0	国泰君安	1182.0	-92.0	五矿期货	676.0	-186.0	0009	0004	0275
AG	白银	ag2606	3	兴证期货	836.0	34.0	平安期货	666.0	-60.0	国投期货	626.0	0.0	0082	0288	0311
AG	白银	ag2606	4	国贸期货	810.0	376.0	华鑫期货	510.0	-104.0	东证期货	626.0	-292.0	0163	0006	0058
AG	白银	ag2606	5	东证期货	774.0	230.0	中信期货	470.0	-422.0	金瑞期货	564.0	-88.0	0049	0148	0163
AG	白银	ag2606	6	中辉期货	548.0	172.0	东海期货	446.0	-2.0	方正中期	510.0	4.0	0034	0007	0274
AG	白银	ag2606	7	国泰君安	486.0	144.0	国投期货	402.0	-106.0	瑞达期货	478.0	0.0	0059	0082	0004
AG	白银	ag2606	8	申万期货	384.0	294.0	方正中期	380.0	-30.0	长江期货	420.0	0.0	0048	0034	0069
AG	白银	ag2606	9	浙商期货	372.0	142.0	广发期货	334.0	-16.0	中粮期货	332.0	0.0	0139	0240	0123
AG	白银	ag2606	10	光大期货	246.0	-174.0	中信建投	286.0	-86.0	银河期货	298.0	-52.0	0272	0268	0042
AG	白银	ag2606	11	广发期货	224.0	-20.0	南华期货	224.0	0.0	平安期货	296.0	0.0	0288	0096	0240
AG	白银	ag2606	12	方正中期	214.0	32.0	山金期货	214.0	6.0	新湖期货	264.0	2.0	0077	0052	0034
AG	白银	ag2606	13	国投期货	214.0	134.0	东证期货	204.0	-62.0	广发期货	246.0	-56.0	0240	0163	0082
AG	白银	ag2606	14	银河期货	212.0	40.0	华安期货	168.0	0.0	紫金天风	186.0	-2.0	0321	0299	0272
AG	白银	ag2606	15	五矿期货	204.0	102.0	华泰期货	140.0	-54.0	国泰君安	176.0	-50.0	0004	0253	0009
AG	白银	ag2606	16	招商期货	176.0	96.0	徽商期货	130.0	-10.0	国元期货	138.0	0.0	0043	0186	0161
AG	白银	ag2606	17	创元期货	166.0	96.0	格林大华	122.0	-18.0	徽商期货	52.0	-2.0	0186	0121	0151
AG	白银	ag2606	18	云期货	160.0	92.0	申万期货	120.0	22.0	国贸期货	42.0	-22.0	0058	0069	0330
