品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2510	1	华金期货	594.0	-78.0	广发期货	1980.0	-76.0	大有期货	806.0	0.0	0320	0240	0051
AG	白银	ag2510	2	银河期货	574.0	-200.0	国泰君安	940.0	-2.0	中信建投	662.0	-6.0	0268	0004	0272
AG	白银	ag2510	3	东证期货	310.0	-324.0	金瑞期货	936.0	0.0	中粮期货	512.0	-14.0	0139	0049	0163
AG	白银	ag2510	4	国投期货	304.0	-62.0	兴业期货	674.0	0.0	中泰期货	442.0	0.0	0275	0169	0082
AG	白银	ag2510	5	广发期货	224.0	148.0	铜冠金源	462.0	0.0	华金期货	338.0	-594.0	0051	0025	0240
AG	白银	ag2510	6	中信期货	136.0	-248.0	山金期货	418.0	-60.0	中信期货	338.0	0.0	0148	0052	0148
AG	白银	ag2510	7	永安期货	76.0	76.0	中信期货	354.0	-136.0	华泰期货	322.0	0.0	0253	0148	0103
AG	白银	ag2510	8	山金期货	60.0	-282.0	华金期货	350.0	0.0	海证期货	300.0	0.0	0153	0051	0052
AG	白银	ag2510	9	华融融达	50.0	44.0	中银期货	300.0	0.0	兴业期货	296.0	0.0	0169	0372	0332
AG	白银	ag2510	10	徽商期货	48.0	8.0	兴证期货	226.0	0.0	中财期货	284.0	-24.0	0067	0311	0186
AG	白银	ag2510	11	中财期货	40.0	-258.0	中泰期货	200.0	0.0	国投期货	252.0	0.0	0082	0275	0067
AG	白银	ag2510	12	创元期货	40.0	-288.0	申万期货	164.0	0.0	东证期货	250.0	240.0	0163	0069	0151
AG	白银	ag2510	13	东吴期货	40.0	40.0	东证期货	140.0	26.0	东兴期货	178.0	0.0	0316	0163	0323
AG	白银	ag2510	14	国联期货	34.0	-64.0	东海期货	130.0	0.0	光大期货	168.0	0.0	0042	0007	0018
AG	白银	ag2510	15	华泰期货	22.0	10.0	南华期货	120.0	0.0	国元期货	122.0	0.0	0043	0096	0253
AG	白银	ag2510	16	国金期货	20.0	20.0	东吴期货	120.0	0.0	国泰君安	120.0	0.0	0004	0323	0095
AG	白银	ag2510	17	渤海期货	20.0	20.0	国联期货	108.0	-34.0	金瑞期货	50.0	0.0	0049	0018	0271
AG	白银	ag2510	18	中粮期货	14.0	-146.0	银河期货	92.0	-334.0	银河期货	50.0	-72.0	0272	0272	0139
AG	白银	ag2510	19	宝城期货	8.0	-12.0	中财期货	56.0	-16.0	徽商期货	46.0	-4.0	0186	0067	0019
AG	白银	ag2510	20	财达期货	6.0	4.0	徽商期货	48.0	-44.0	广州期货	46.0	0.0	0338	0186	0068
AG	白银	ag2510	999		2620.0	-1592.0		7818.0	-676.0		5582.0	-474.0			
AG	白银	ag2512	1	国泰君安	503205.0	17375.0	国泰君安	45244.0	5545.0	中信期货	34445.0	3003.0	0148	0004	0004
AG	白银	ag2512	2	中信期货	393763.0	49843.0	中信期货	39752.0	6301.0	国泰君安	23471.0	3208.0	0004	0148	0148
AG	白银	ag2512	3	东证期货	232159.0	10815.0	东证期货	23982.0	6070.0	银河期货	14563.0	1498.0	0272	0163	0163
AG	白银	ag2512	4	海通期货	137072.0	-7726.0	华泰期货	18849.0	824.0	东证期货	13771.0	-332.0	0163	0253	0081
AG	白银	ag2512	5	国信期货	105261.0	-11414.0	平安期货	13990.0	-1256.0	金瑞期货	13621.0	-416.0	0049	0288	0308
AG	白银	ag2512	6	华泰期货	102239.0	-13811.0	永安期货	12142.0	1658.0	方正中期	11038.0	1166.0	0034	0103	0253
AG	白银	ag2512	7	银河期货	98097.0	14900.0	金瑞期货	11361.0	-943.0	广发期货	10030.0	723.0	0240	0049	0272
AG	白银	ag2512	8	中泰期货	86056.0	11693.0	银河期货	9956.0	495.0	国贸期货	9315.0	1162.0	0058	0272	0275
AG	白银	ag2512	9	南华期货	85253.0	5694.0	国元期货	9725.0	-683.0	中信建投	8542.0	1910.0	0268	0043	0096
AG	白银	ag2512	10	中信建投	83049.0	15307.0	广发期货	9212.0	347.0	国信期货	8497.0	1297.0	0308	0240	0268
AG	白银	ag2512	11	广发期货	82072.0	15843.0	国投期货	9078.0	252.0	中泰期货	8023.0	473.0	0275	0082	0240
AG	白银	ag2512	12	徽商期货	72507.0	13515.0	齐盛期货	8966.0	676.0	中粮期货	7590.0	-255.0	0139	0001	0186
