DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260204,agall,-1,期货公司会员/境外特殊经纪参与者,3795377,575404,期货公司会员/境外特殊经纪参与者,586582,26000,期货公司会员/境外特殊经纪参与者,471694,31379,白银
20260204,agall,0,非期货公司会员/境外特殊非经纪参与者,14037,-5940,非期货公司会员/境外特殊非经纪参与者,24929,1964,非期货公司会员/境外特殊非经纪参与者,139817,-3415,白银
20260204,ag2602,1,银河期货  ,824,-378,中信期货  ,2266,-236,中信期货  ,786,-226,白银
20260204,ag2602,2,渤海期货  ,642,150,东证期货  ,780,-90,五矿期货  ,606,-4,白银
20260204,ag2602,3,广发期货  ,554,50,华安期货  ,696,198,光大期货  ,336,-8,白银
20260204,ag2602,4,东证期货  ,480,-42,一德期货  ,500,0,华泰期货  ,154,0,白银
20260204,ag2602,5,光大期货  ,396,-338,银河期货  ,448,270,瑞达期货  ,108,106,白银
20260204,ag2602,6,金瑞期货  ,382,20,国泰君安  ,394,32,永安期货  ,90,-4,白银
20260204,ag2602,7,中信期货  ,302,-656,广发期货  ,338,58,国新国证  ,54,-2,白银
20260204,ag2602,8,华安期货  ,278,-234,中信建投  ,322,0,银河期货  ,54,46,白银
20260204,ag2602,9,方正中期  ,260,-4,华鑫期货  ,294,4,东证期货  ,32,26,白银
20260204,ag2602,10,国泰君安  ,226,-340,方正中期  ,240,-206,上海大陆  ,28,2,白银
20260204,ag2602,11,中辉期货  ,226,-78,金瑞期货  ,212,166,方正中期  ,26,-2,白银
20260204,ag2602,12,国海良时  ,206,200,五矿期货  ,200,52,徽商期货  ,26,10,白银
20260204,ag2602,13,创元期货  ,184,12,红塔期货  ,200,0,山金期货  ,22,0,白银
20260204,ag2602,14,国信期货  ,170,72,兴业期货  ,194,-106,紫金天风  ,22,0,白银
20260204,ag2602,15,申万期货  ,140,-162,创元期货  ,166,-44,创元期货  ,20,20,白银
20260204,ag2602,16,平安期货  ,136,54,中银期货  ,138,-4,招商期货  ,20,14,白银
20260204,ag2602,17,瑞达期货  ,130,60,申万期货  ,132,-52,财信期货  ,20,0,白银
20260204,ag2602,18,兴业期货  ,106,64,国投期货  ,98,86,平安期货  ,18,4,白银
20260204,ag2602,19,建信期货  ,102,14,铜冠金源  ,84,0,广发期货  ,16,-20,白银
20260204,ag2602,20,国富期货  ,96,46,徽商期货  ,80,2,申万期货  ,14,8,白银
20260204,ag2602,999,,5840,-1490,,7782,130,,2452,-30,白银
20260204,ag2604,1,国泰君安  ,178156,-12826,中信期货  ,20834,20,中信期货  ,34908,2135,白银
20260204,ag2604,2,中信期货  ,126404,-9674,国泰君安  ,17273,1761,国泰君安  ,17152,585,白银
20260204,ag2604,3,银河期货  ,85000,8651,银河期货  ,10939,671,东证期货  ,11306,1945,白银
20260204,ag2604,4,广发期货  ,79505,7408,东证期货  ,9041,1153,银河期货  ,10548,2205,白银
20260204,ag2604,5,东证期货  ,74816,-16076,中信建投  ,7154,-133,金瑞期货  ,7566,156,白银
20260204,ag2604,6,中信建投  ,54278,4918,华泰期货  ,6643,1152,中财期货  ,6544,-443,白银
20260204,ag2604,7,华泰期货  ,52855,-4761,海通期货  ,6373,-118,五矿期货  ,6113,-434,白银
20260204,ag2604,8,东方财富  ,48953,15139,国投期货  ,6140,476,云晨期货  ,5960,-176,白银
