DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260622,agall,-1,期货公司会员/境外特殊经纪参与者,1102411,-1408441,期货公司会员/境外特殊经纪参与者,451309,6959,期货公司会员/境外特殊经纪参与者,329392,9128,白银
20260622,agall,0,非期货公司会员/境外特殊非经纪参与者,11465,-259,非期货公司会员/境外特殊非经纪参与者,29935,824,非期货公司会员/境外特殊非经纪参与者,151852,-1345,白银
20260622,ag2608,1,国泰君安,91548,-132776,国泰君安,21787,-951,中信期货,25391,1048,白银
20260622,ag2608,2,中信期货,60373,-86189,中信期货,15145,444,国泰君安,11948,1196,白银
20260622,ag2608,3,东证期货,39519,-41802,银河期货,14395,380,银河期货,10695,852,白银
20260622,ag2608,4,广发期货,39210,-41877,东证期货,12868,735,东证期货,9647,-1172,白银
20260622,ag2608,5,华泰期货,33598,-27958,国投期货,11788,151,永安期货,8454,-369,白银
20260622,ag2608,6,中泰期货,29669,-25758,平安期货,8108,-162,中银期货,6839,-47,白银
20260622,ag2608,7,银河期货,26843,-37052,方正中期,7909,-147,华泰期货,6399,492,白银
20260622,ag2608,8,海通期货,20412,-24415,永安期货,6982,-216,金瑞期货,6247,23,白银
20260622,ag2608,9,国信期货,14084,-23832,华泰期货,6549,-626,宏源期货,5585,513,白银
20260622,ag2608,10,方正中期,12036,-21652,中信建投,5183,175,华鑫期货,5542,270,白银
20260622,ag2608,11,中信建投,11756,-24370,广发期货,4994,-30,中粮期货,5398,70,白银
20260622,ag2608,12,东方财富,9342,-17984,金瑞期货,4651,109,云晨期货,5376,-990,白银
20260622,ag2608,13,华闻期货,8776,-14086,光大期货,4636,67,广发期货,4353,386,白银
20260622,ag2608,14,徽商期货,7817,-16565,国元期货,4316,-897,中信建投,3285,484,白银
