DATE,INSTRUMENTID,RANK,PARTICIPANTABBR1,CJ1,CJ1_CHG,PARTICIPANTABBR2,CJ2,CJ2_CHG,PARTICIPANTABBR3,CJ3,CJ3_CHG,PRODUCTNAME
20260120,agall,-1,期货公司会员/境外特殊经纪参与者,3160536,-2301567,期货公司会员/境外特殊经纪参与者,677425,-14661,期货公司会员/境外特殊经纪参与者,536835,-14949,白银
20260120,agall,0,非期货公司会员/境外特殊非经纪参与者,6324,-265,非期货公司会员/境外特殊非经纪参与者,19206,-25,非期货公司会员/境外特殊非经纪参与者,159796,263,白银
20260120,ag2602,1,中信期货  ,13992,-9773,中信期货  ,4656,-1842,金瑞期货  ,5959,-611,白银
20260120,ag2602,2,国泰君安  ,8580,-12709,国泰君安  ,4117,-819,中信期货  ,5103,-588,白银
20260120,ag2602,3,东证期货  ,7960,-6937,银河期货  ,2808,-196,五矿期货  ,1694,-19,白银
20260120,ag2602,4,广发期货  ,5506,-5526,广发期货  ,2705,99,广发期货  ,1422,308,白银
20260120,ag2602,5,银河期货  ,4233,-6456,东证期货  ,2439,-147,国泰君安  ,1298,58,白银
20260120,ag2602,6,国投期货  ,3785,584,南华期货  ,1309,20,东证期货  ,1268,49,白银
20260120,ag2602,7,国信期货  ,3761,-7145,宏源期货  ,1230,48,齐盛期货  ,1205,-46,白银
20260120,ag2602,8,浙商期货  ,3585,-2231,平安期货  ,1228,30,银河期货  ,1189,-360,白银
20260120,ag2602,9,中泰期货  ,3499,-8032,光大期货  ,1137,-186,云晨期货  ,1145,31,白银
20260120,ag2602,10,华泰期货  ,3313,-6350,申万期货  ,1063,66,光大期货  ,1106,-105,白银
20260120,ag2602,11,华闻期货  ,2943,-422,国海良时  ,949,-20,建信期货  ,1060,-24,白银
20260120,ag2602,12,津投期货  ,2794,-727,五矿期货  ,946,-8,平安期货  ,1050,-557,白银
20260120,ag2602,13,渤海期货  ,2363,1816,中信建投  ,914,-11,浙商期货  ,1019,-279,白银
20260120,ag2602,14,南华期货  ,2163,-2605,永安期货  ,892,-42,中粮期货  ,1005,-53,白银
20260120,ag2602,15,平安期货  ,2153,-2368,华泰期货  ,796,-60,方正中期  ,887,-95,白银
20260120,ag2602,16,中信建投  ,1964,-1136,招商期货  ,745,25,国投期货  ,847,-482,白银
20260120,ag2602,17,瑞达期货  ,1652,-915,国投期货  ,611,-75,华泰期货  ,811,-124,白银
20260120,ag2602,18,宏源期货  ,1584,877,建信期货  ,576,-29,福能期货  ,774,-34,白银
20260120,ag2602,19,方正中期  ,1259,-2610,一德期货  ,538,-14,中泰期货  ,773,-222,白银
20260120,ag2602,20,创元期货  ,1213,-116,物产中大  ,521,-146,南华期货  ,688,-64,白银
20260120,ag2602,999,,78302,-72781,,30180,-3307,,30303,-3217,白银
20260120,ag2604,1,国泰君安  ,203105,-186196,中信期货  ,30326,-4781,中信期货  ,32527,-2101,白银
20260120,ag2604,2,中信期货  ,150086,-98325,国泰君安  ,25949,-4206,国泰君安  ,23967,-2813,白银
20260120,ag2604,3,海通期货  ,59298,-36292,银河期货  ,15048,1416,东证期货  ,13375,-3625,白银
20260120,ag2604,4,东证期货  ,57460,-54069,东证期货  ,14167,-679,银河期货  ,10840,1638,白银
